"election_type","election_date","results_status","results_date","province_code","province_name_eng","province_name_dari","district_code","district_name_eng","district_name_dari","district_sub_code","district_or_subdivision_name_eng","district_or_subdivision_name_dari","provincial_capital","ballot_position","candidate_code","candidate_name_eng","candidate_name_dari","party_name_dari","candidate_gender","first_round_winner","run_off_winner","past_winners","male_ps_votes","fem_ps_votes","votes"
"PRESIDENTIAL RUNOFF","2014-06-14","PRELIMINARY","2014-07-07","09","BAGHLAN","بغلان","0908","DEHSALAH","ده صلاح","0908","DEHSALAH","ده صلاح","NO",5,"101_1_13","Mohammad Ashraf Ghani Ahmadzai","محمد اشرف غنی احمدزی","خپلواک/مستقل","M","NO","YES","NO",870,864,1734
"PRESIDENTIAL RUNOFF","2014-06-14","PRELIMINARY","2014-07-07","09","BAGHLAN","بغلان","0909","KHWAJAHEJRAN","جلگه","0909","KHWAJAHEJRAN","جلگه","NO",1,"100_1_1","Dr. Abdullah Abdullah","داکتر عبدا عبدا","جمعیت اسلمی افغانستان","M","YES","NO","NO",12295,9411,21706
"PRESIDENTIAL RUNOFF","2014-06-14","PRELIMINARY","2014-07-07","09","BAGHLAN","بغلان","0909","KHWAJAHEJRAN","جلگه","0909","KHWAJAHEJRAN","جلگه","NO",5,"101_1_13","Mohammad Ashraf Ghani Ahmadzai","محمد اشرف غنی احمدزی","خپلواک/مستقل","M","NO","YES","NO",2318,1987,4305
"PRESIDENTIAL RUNOFF","2014-06-14","PRELIMINARY","2014-07-07","09","BAGHLAN","بغلان","0910","BURKA","بركه","0910","BURKA","بركه","NO",1,"100_1_1","Dr. Abdullah Abdullah","داکتر عبدا عبدا","جمعیت اسلمی افغانستان","M","YES","NO","NO",7328,4943,12271
"PRESIDENTIAL RUNOFF","2014-06-14","PRELIMINARY","2014-07-07","09","BAGHLAN","بغلان","0910","BURKA","بركه","0910","BURKA","بركه","NO",5,"101_1_13","Mohammad Ashraf Ghani Ahmadzai","محمد اشرف غنی احمدزی","خپلواک/مستقل","M","NO","YES","NO",14912,6428,21340
"PRESIDENTIAL RUNOFF","2014-06-14","PRELIMINARY","2014-07-07","09","BAGHLAN","بغلان","0911","TALA WA BARFAK","تاله و برفد","0911","TALA WA BARFAK","تاله و برفد","NO",1,"100_1_1","Dr. Abdullah Abdullah","داکتر عبدا عبدا","جمعیت اسلمی افغانستان","M","YES","NO","NO",9125,4484,13609
"PRESIDENTIAL RUNOFF","2014-06-14","PRELIMINARY","2014-07-07","09","BAGHLAN","بغلان","0911","TALA WA BARFAK","تاله و برفد","0911","TALA WA BARFAK","تاله و برفد","NO",5,"101_1_13","Mohammad Ashraf Ghani Ahmadzai","محمد اشرف غنی احمدزی","خپلواک/مستقل","M","NO","YES","NO",3596,3754,7350
"PRESIDENTIAL RUNOFF","2014-06-14","PRELIMINARY","2014-07-07","09","BAGHLAN","بغلان","0912","PUL-E-HESAR","يل حصار","0912","PUL-E-HESAR","يل حصار","NO",1,"100_1_1","Dr. Abdullah Abdullah","داکتر عبدا عبدا","جمعیت اسلمی افغانستان","M","YES","NO","NO",2677,883,3560
"PRESIDENTIAL RUNOFF","2014-06-14","PRELIMINARY","2014-07-07","09","BAGHLAN","بغلان","0912","PUL-E-HESAR","يل حصار","0912","PUL-E-HESAR","يل حصار","NO",5,"101_1_13","Mohammad Ashraf Ghani Ahmadzai","محمد اشرف غنی احمدزی","خپلواک/مستقل","M","NO","YES","NO",259,217,476
"PRESIDENTIAL RUNOFF","2014-06-14","PRELIMINARY","2014-07-07","09","BAGHLAN","بغلان","0913","KHOST WA FERENG","خوست و فرنگ","0913","KHOST WA FERENG","خوست و فرنگ","NO",1,"100_1_1","Dr. Abdullah Abdullah","داکتر عبدا عبدا","جمعیت اسلمی افغانستان","M","YES","NO","NO",15867,10459,26326
"PRESIDENTIAL RUNOFF","2014-06-14","PRELIMINARY","2014-07-07","09","BAGHLAN","بغلان","0913","KHOST WA FERENG","خوست و فرنگ","0913","KHOST WA FERENG","خوست و فرنگ","NO",5,"101_1_13","Mohammad Ashraf Ghani Ahmadzai","محمد اشرف غنی احمدزی","خپلواک/مستقل","M","NO","YES","NO",2063,1965,4028
"PRESIDENTIAL RUNOFF","2014-06-14","PRELIMINARY","2014-07-07","09","BAGHLAN","بغلان","0914","GUZARGAH-E- NUR","كذركاهذور","0914","GUZARGAH-E- NUR","كذركاهذور","NO",1,"100_1_1","Dr. Abdullah Abdullah","داکتر عبدا عبدا","جمعیت اسلمی افغانستان","M","YES","NO","NO",5128,2638,7766
"PRESIDENTIAL RUNOFF","2014-06-14","PRELIMINARY","2014-07-07","09","BAGHLAN","بغلان","0914","GUZARGAH-E- NUR","كذركاهذور","0914","GUZARGAH-E- NUR","كذركاهذور","NO",5,"101_1_13","Mohammad Ashraf Ghani Ahmadzai","محمد اشرف غنی احمدزی","خپلواک/مستقل","M","NO","YES","NO",257,243,500
"PRESIDENTIAL RUNOFF","2014-06-14","PRELIMINARY","2014-07-07","09","BAGHLAN","بغلان","0915","FERENG WA GHARU","فرنكن و غارو","0915","FERENG WA GHARU","فرنكن و غارو","NO",1,"100_1_1","Dr. Abdullah Abdullah","داکتر عبدا عبدا","جمعیت اسلمی افغانستان","M","YES","NO","NO",5515,4528,10043
"PRESIDENTIAL RUNOFF","2014-06-14","PRELIMINARY","2014-07-07","09","BAGHLAN","بغلان","0915","FERENG WA GHARU","فرنكن و غارو","0915","FERENG WA GHARU","فرنكن و غارو","NO",5,"101_1_13","Mohammad Ashraf Ghani Ahmadzai","محمد اشرف غنی احمدزی","خپلواک/مستقل","M","NO","YES","NO",433,190,623
"PRESIDENTIAL RUNOFF","2014-06-14","PRELIMINARY","2014-07-07","10","BAMIYAN","بامیان","1001","BAMYAN","باميان","1001","BAMYAN","باميان","YES",1,"100_1_1","Dr. Abdullah Abdullah","داکتر عبدا عبدا","جمعیت اسلمی افغانستان","M","YES","NO","NO",10145,8006,18151
"PRESIDENTIAL RUNOFF","2014-06-14","PRELIMINARY","2014-07-07","10","BAMIYAN","بامیان","1001","BAMYAN","باميان","1001","BAMYAN","باميان","YES",5,"101_1_13","Mohammad Ashraf Ghani Ahmadzai","محمد اشرف غنی احمدزی","خپلواک/مستقل","M","NO","YES","NO",4481,3415,7896
"PRESIDENTIAL RUNOFF","2014-06-14","PRELIMINARY","2014-07-07","10","BAMIYAN","بامیان","1002","SHIBAR","شیبر","1002","SHIBAR","شیبر","NO",1,"100_1_1","Dr. Abdullah Abdullah","داکتر عبدا عبدا","جمعیت اسلمی افغانستان","M","YES","NO","NO",6668,3858,10526
"PRESIDENTIAL RUNOFF","2014-06-14","PRELIMINARY","2014-07-07","10","BAMIYAN","بامیان","1002","SHIBAR","شیبر","1002","SHIBAR","شیبر","NO",5,"101_1_13","Mohammad Ashraf Ghani Ahmadzai","محمد اشرف غنی احمدزی","خپلواک/مستقل","M","NO","YES","NO",3517,2882,6399
"PRESIDENTIAL RUNOFF","2014-06-14","PRELIMINARY","2014-07-07","10","BAMIYAN","بامیان","1003","SAYGHAN","سيفان","1003","SAYGHAN","سيفان","NO",1,"100_1_1","Dr. Abdullah Abdullah","داکتر عبدا عبدا","جمعیت اسلمی افغانستان","M","YES","NO","NO",8137,5968,14105
"PRESIDENTIAL RUNOFF","2014-06-14","PRELIMINARY","2014-07-07","10","BAMIYAN","بامیان","1003","SAYGHAN","سيفان","1003","SAYGHAN","سيفان","NO",5,"101_1_13","Mohammad Ashraf Ghani Ahmadzai","محمد اشرف غنی احمدزی","خپلواک/مستقل","M","NO","YES","NO",2009,1513,3522
"PRESIDENTIAL RUNOFF","2014-06-14","PRELIMINARY","2014-07-07","10","BAMIYAN","بامیان","1004","KAHMARD","كهمرد","1004","KAHMARD","كهمرد","NO",1,"100_1_1","Dr. Abdullah Abdullah","داکتر عبدا عبدا","جمعیت اسلمی افغانستان","M","YES","NO","NO",8390,5632,14022
"PRESIDENTIAL RUNOFF","2014-06-14","PRELIMINARY","2014-07-07","10","BAMIYAN","بامیان","1004","KAHMARD","كهمرد","1004","KAHMARD","كهمرد","NO",5,"101_1_13","Mohammad Ashraf Ghani Ahmadzai","محمد اشرف غنی احمدزی","خپلواک/مستقل","M","NO","YES","NO",2479,2024,4503
"PRESIDENTIAL RUNOFF","2014-06-14","PRELIMINARY","2014-07-07","10","BAMIYAN","بامیان","1005","YAKAWLANG","یکاولنگ","1005","YAKAWLANG","یکاولنگ","NO",1,"100_1_1","Dr. Abdullah Abdullah","داکتر عبدا عبدا","جمعیت اسلمی افغانستان","M","YES","NO","NO",13489,11079,24568
"PRESIDENTIAL RUNOFF","2014-06-14","PRELIMINARY","2014-07-07","10","BAMIYAN","بامیان","1005","YAKAWLANG","یکاولنگ","1005","YAKAWLANG","یکاولنگ","NO",5,"101_1_13","Mohammad Ashraf Ghani Ahmadzai","محمد اشرف غنی احمدزی","خپلواک/مستقل","M","NO","YES","NO",4570,2860,7430
"PRESIDENTIAL RUNOFF","2014-06-14","PRELIMINARY","2014-07-07","10","BAMIYAN","بامیان","1006","PANJAB","ينجاب","1006","PANJAB","ينجاب","NO",1,"100_1_1","Dr. Abdullah Abdullah","داکتر عبدا عبدا","جمعیت اسلمی افغانستان","M","YES","NO","NO",9171,8449,17620
"PRESIDENTIAL RUNOFF","2014-06-14","PRELIMINARY","2014-07-07","10","BAMIYAN","بامیان","1006","PANJAB","ينجاب","1006","PANJAB","ينجاب","NO",5,"101_1_13","Mohammad Ashraf Ghani Ahmadzai","محمد اشرف غنی احمدزی","خپلواک/مستقل","M","NO","YES","NO",3223,2006,5229
"PRESIDENTIAL RUNOFF","2014-06-14","PRELIMINARY","2014-07-07","10","BAMIYAN","بامیان","1007","WARAS","ورس","1007","WARAS","ورس","NO",1,"100_1_1","Dr. Abdullah Abdullah","داکتر عبدا عبدا","جمعیت اسلمی افغانستان","M","YES","NO","NO",14931,12647,27578
"PRESIDENTIAL RUNOFF","2014-06-14","PRELIMINARY","2014-07-07","10","BAMIYAN","بامیان","1007","WARAS","ورس","1007","WARAS","ورس","NO",5,"101_1_13","Mohammad Ashraf Ghani Ahmadzai","محمد اشرف غنی احمدزی","خپلواک/مستقل","M","NO","YES","NO",3793,1986,5779
"PRESIDENTIAL RUNOFF","2014-06-14","PRELIMINARY","2014-07-07","11","GHAZNI","غزنی","1101","GHAZNI","غزنى","1101","GHAZNI","غزنى","YES",1,"100_1_1","Dr. Abdullah Abdullah","داکتر عبدا عبدا","جمعیت اسلمی افغانستان","M","YES","NO","NO",20434,11417,31851
"PRESIDENTIAL RUNOFF","2014-06-14","PRELIMINARY","2014-07-07","11","GHAZNI","غزنی","1101","GHAZNI","غزنى","1101","GHAZNI","غزنى","YES",5,"101_1_13","Mohammad Ashraf Ghani Ahmadzai","محمد اشرف غنی احمدزی","خپلواک/مستقل","M","NO","YES","NO",6731,1753,8484
"PRESIDENTIAL RUNOFF","2014-06-14","PRELIMINARY","2014-07-07","11","GHAZNI","غزنی","1102","WALIMUHAMMAD-E- SHAHID","ولى محمد شهيد","1102","WALIMUHAMMAD-E- SHAHID","ولى محمد شهيد","NO",1,"100_1_1","Dr. Abdullah Abdullah","داکتر عبدا عبدا","جمعیت اسلمی افغانستان","M","YES","NO","NO",11,0,11
"PRESIDENTIAL RUNOFF","2014-06-14","PRELIMINARY","2014-07-07","11","GHAZNI","غزنی","1102","WALIMUHAMMAD-E- SHAHID","ولى محمد شهيد","1102","WALIMUHAMMAD-E- SHAHID","ولى محمد شهيد","NO",5,"101_1_13","Mohammad Ashraf Ghani Ahmadzai","محمد اشرف غنی احمدزی","خپلواک/مستقل","M","NO","YES","NO",8,0,8
"PRESIDENTIAL RUNOFF","2014-06-14","PRELIMINARY","2014-07-07","11","GHAZNI","غزنی","1103","KHWAJAUMARI","خواجه عمرى","1103","KHWAJAUMARI","خواجه عمرى","NO",1,"100_1_1","Dr. Abdullah Abdullah","داکتر عبدا عبدا","جمعیت اسلمی افغانستان","M","YES","NO","NO",874,502,1376
"PRESIDENTIAL RUNOFF","2014-06-14","PRELIMINARY","2014-07-07","11","GHAZNI","غزنی","1103","KHWAJAUMARI","خواجه عمرى","1103","KHWAJAUMARI","خواجه عمرى","NO",5,"101_1_13","Mohammad Ashraf Ghani Ahmadzai","محمد اشرف غنی احمدزی","خپلواک/مستقل","M","NO","YES","NO",179,99,278
"PRESIDENTIAL RUNOFF","2014-06-14","PRELIMINARY","2014-07-07","11","GHAZNI","غزنی","1104","WAGHAZ","واغظ","1104","WAGHAZ","واغظ","NO",1,"100_1_1","Dr. Abdullah Abdullah","داکتر عبدا عبدا","جمعیت اسلمی افغانستان","M","YES","NO","NO",177,97,274
"PRESIDENTIAL RUNOFF","2014-06-14","PRELIMINARY","2014-07-07","11","GHAZNI","غزنی","1104","WAGHAZ","واغظ","1104","WAGHAZ","واغظ","NO",5,"101_1_13","Mohammad Ashraf Ghani Ahmadzai","محمد اشرف غنی احمدزی","خپلواک/مستقل","M","NO","YES","NO",701,303,1004
"PRESIDENTIAL RUNOFF","2014-06-14","PRELIMINARY","2014-07-07","11","GHAZNI","غزنی","1105","DEHYAK","ده يى","1105","DEHYAK","ده يى","NO",1,"100_1_1","Dr. Abdullah Abdullah","داکتر عبدا عبدا","جمعیت اسلمی افغانستان","M","YES","NO","NO",1125,374,1499
"PRESIDENTIAL RUNOFF","2014-06-14","PRELIMINARY","2014-07-07","11","GHAZNI","غزنی","1105","DEHYAK","ده يى","1105","DEHYAK","ده يى","NO",5,"101_1_13","Mohammad Ashraf Ghani Ahmadzai","محمد اشرف غنی احمدزی","خپلواک/مستقل","M","NO","YES","NO",2056,1047,3103
"PRESIDENTIAL RUNOFF","2014-06-14","PRELIMINARY","2014-07-07","11","GHAZNI","غزنی","1106","JAGHATU","جغتو","1106","JAGHATU","جغتو","NO",1,"100_1_1","Dr. Abdullah Abdullah","داکتر عبدا عبدا","جمعیت اسلمی افغانستان","M","YES","NO","NO",4965,3228,8193
"PRESIDENTIAL RUNOFF","2014-06-14","PRELIMINARY","2014-07-07","11","GHAZNI","غزنی","1106","JAGHATU","جغتو","1106","JAGHATU","جغتو","NO",5,"101_1_13","Mohammad Ashraf Ghani Ahmadzai","محمد اشرف غنی احمدزی","خپلواک/مستقل","M","NO","YES","NO",3947,2230,6177
"PRESIDENTIAL RUNOFF","2014-06-14","PRELIMINARY","2014-07-07","11","GHAZNI","غزنی","1107","ANDAR","اندر","1107","ANDAR","اندر","NO",1,"100_1_1","Dr. Abdullah Abdullah","داکتر عبدا عبدا","جمعیت اسلمی افغانستان","M","YES","NO","NO",1153,1112,2265
"PRESIDENTIAL RUNOFF","2014-06-14","PRELIMINARY","2014-07-07","11","GHAZNI","غزنی","1107","ANDAR","اندر","1107","ANDAR","اندر","NO",5,"101_1_13","Mohammad Ashraf Ghani Ahmadzai","محمد اشرف غنی احمدزی","خپلواک/مستقل","M","NO","YES","NO",21670,11775,33445
"PRESIDENTIAL RUNOFF","2014-06-14","PRELIMINARY","2014-07-07","11","GHAZNI","غزنی","1108","ZANAKHAN","زنخان","1108","ZANAKHAN","زنخان","NO",1,"100_1_1","Dr. Abdullah Abdullah","داکتر عبدا عبدا","جمعیت اسلمی افغانستان","M","YES","NO","NO",7,2,9
"PRESIDENTIAL RUNOFF","2014-06-14","PRELIMINARY","2014-07-07","11","GHAZNI","غزنی","1108","ZANAKHAN","زنخان","1108","ZANAKHAN","زنخان","NO",5,"101_1_13","Mohammad Ashraf Ghani Ahmadzai","محمد اشرف غنی احمدزی","خپلواک/مستقل","M","NO","YES","NO",20,8,28
"PRESIDENTIAL RUNOFF","2014-06-14","PRELIMINARY","2014-07-07","11","GHAZNI","غزنی","1109","RASHIDAN","رشيدان","1109","RASHIDAN","رشيدان","NO",1,"100_1_1","Dr. Abdullah Abdullah","داکتر عبدا عبدا","جمعیت اسلمی افغانستان","M","YES","NO","NO",149,86,235
"PRESIDENTIAL RUNOFF","2014-06-14","PRELIMINARY","2014-07-07","11","GHAZNI","غزنی","1109","RASHIDAN","رشيدان","1109","RASHIDAN","رشيدان","NO",5,"101_1_13","Mohammad Ashraf Ghani Ahmadzai","محمد اشرف غنی احمدزی","خپلواک/مستقل","M","NO","YES","NO",29,14,43
"PRESIDENTIAL RUNOFF","2014-06-14","PRELIMINARY","2014-07-07","11","GHAZNI","غزنی","1110","NAWUR","ناور","1110","NAWUR","ناور","NO",1,"100_1_1","Dr. Abdullah Abdullah","داکتر عبدا عبدا","جمعیت اسلمی افغانستان","M","YES","NO","NO",19846,12861,32707
"PRESIDENTIAL RUNOFF","2014-06-14","PRELIMINARY","2014-07-07","11","GHAZNI","غزنی","1110","NAWUR","ناور","1110","NAWUR","ناور","NO",5,"101_1_13","Mohammad Ashraf Ghani Ahmadzai","محمد اشرف غنی احمدزی","خپلواک/مستقل","M","NO","YES","NO",8115,4597,12712
"PRESIDENTIAL RUNOFF","2014-06-14","PRELIMINARY","2014-07-07","11","GHAZNI","غزنی","1111","QARABAGH","قره باغ","1111","QARABAGH","قره باغ","NO",1,"100_1_1","Dr. Abdullah Abdullah","داکتر عبدا عبدا","جمعیت اسلمی افغانستان","M","YES","NO","NO",9087,4406,13493
"PRESIDENTIAL RUNOFF","2014-06-14","PRELIMINARY","2014-07-07","11","GHAZNI","غزنی","1111","QARABAGH","قره باغ","1111","QARABAGH","قره باغ","NO",5,"101_1_13","Mohammad Ashraf Ghani Ahmadzai","محمد اشرف غنی احمدزی","خپلواک/مستقل","M","NO","YES","NO",16160,9900,26060
"PRESIDENTIAL RUNOFF","2014-06-14","PRELIMINARY","2014-07-07","11","GHAZNI","غزنی","1112","GIRO","كيرو","1112","GIRO","كيرو","NO",1,"100_1_1","Dr. Abdullah Abdullah","داکتر عبدا عبدا","جمعیت اسلمی افغانستان","M","YES","NO","NO",19,0,19
"PRESIDENTIAL RUNOFF","2014-06-14","PRELIMINARY","2014-07-07","11","GHAZNI","غزنی","1112","GIRO","كيرو","1112","GIRO","كيرو","NO",5,"101_1_13","Mohammad Ashraf Ghani Ahmadzai","محمد اشرف غنی احمدزی","خپلواک/مستقل","M","NO","YES","NO",20,0,20
"PRESIDENTIAL RUNOFF","2014-06-14","PRELIMINARY","2014-07-07","11","GHAZNI","غزنی","1113","ABBAND","آب بند","1113","ABBAND","آب بند","NO",1,"100_1_1","Dr. Abdullah Abdullah","داکتر عبدا عبدا","جمعیت اسلمی افغانستان","M","YES","NO","NO",480,248,728
"PRESIDENTIAL RUNOFF","2014-06-14","PRELIMINARY","2014-07-07","11","GHAZNI","غزنی","1113","ABBAND","آب بند","1113","ABBAND","آب بند","NO",5,"101_1_13","Mohammad Ashraf Ghani Ahmadzai","محمد اشرف غنی احمدزی","خپلواک/مستقل","M","NO","YES","NO",2117,1637,3754
"PRESIDENTIAL RUNOFF","2014-06-14","PRELIMINARY","2014-07-07","11","GHAZNI","غزنی","1114","JAGHURI","جاغورى","1114","JAGHURI","جاغورى","NO",1,"100_1_1","Dr. Abdullah Abdullah","داکتر عبدا عبدا","جمعیت اسلمی افغانستان","M","YES","NO","NO",28720,23387,52107
"PRESIDENTIAL RUNOFF","2014-06-14","PRELIMINARY","2014-07-07","11","GHAZNI","غزنی","1114","JAGHURI","جاغورى","1114","JAGHURI","جاغورى","NO",5,"101_1_13","Mohammad Ashraf Ghani Ahmadzai","محمد اشرف غنی احمدزی","خپلواک/مستقل","M","NO","YES","NO",8543,5363,13906
"PRESIDENTIAL RUNOFF","2014-06-14","PRELIMINARY","2014-07-07","11","GHAZNI","غزنی","1115","MUQUR","مقر","1115","MUQUR","مقر","NO",1,"100_1_1","Dr. Abdullah Abdullah","داکتر عبدا عبدا","جمعیت اسلمی افغانستان","M","YES","NO","NO",509,232,741
"PRESIDENTIAL RUNOFF","2014-06-14","PRELIMINARY","2014-07-07","11","GHAZNI","غزنی","1115","MUQUR","مقر","1115","MUQUR","مقر","NO",5,"101_1_13","Mohammad Ashraf Ghani Ahmadzai","محمد اشرف غنی احمدزی","خپلواک/مستقل","M","NO","YES","NO",3624,290,3914
"PRESIDENTIAL RUNOFF","2014-06-14","PRELIMINARY","2014-07-07","11","GHAZNI","غزنی","1116","MALESTAN","مالستان","1116","MALESTAN","مالستان","NO",1,"100_1_1","Dr. Abdullah Abdullah","داکتر عبدا عبدا","جمعیت اسلمی افغانستان","M","YES","NO","NO",20387,14325,34712
"PRESIDENTIAL RUNOFF","2014-06-14","PRELIMINARY","2014-07-07","11","GHAZNI","غزنی","1116","MALESTAN","مالستان","1116","MALESTAN","مالستان","NO",5,"101_1_13","Mohammad Ashraf Ghani Ahmadzai","محمد اشرف غنی احمدزی","خپلواک/مستقل","M","NO","YES","NO",7698,3225,10923
"PRESIDENTIAL RUNOFF","2014-06-14","PRELIMINARY","2014-07-07","11","GHAZNI","غزنی","1117","GELAN","كيلان","1117","GELAN","كيلان","NO",1,"100_1_1","Dr. Abdullah Abdullah","داکتر عبدا عبدا","جمعیت اسلمی افغانستان","M","YES","NO","NO",163,1,164
"PRESIDENTIAL RUNOFF","2014-06-14","PRELIMINARY","2014-07-07","11","GHAZNI","غزنی","1117","GELAN","كيلان","1117","GELAN","كيلان","NO",5,"101_1_13","Mohammad Ashraf Ghani Ahmadzai","محمد اشرف غنی احمدزی","خپلواک/مستقل","M","NO","YES","NO",3658,405,4063
"PRESIDENTIAL RUNOFF","2014-06-14","PRELIMINARY","2014-07-07","11","GHAZNI","غزنی","1118","AJRESTAN","اجرستان","1118","AJRESTAN","اجرستان","NO",1,"100_1_1","Dr. Abdullah Abdullah","داکتر عبدا عبدا","جمعیت اسلمی افغانستان","M","YES","NO","NO",861,546,1407
"PRESIDENTIAL RUNOFF","2014-06-14","PRELIMINARY","2014-07-07","11","GHAZNI","غزنی","1118","AJRESTAN","اجرستان","1118","AJRESTAN","اجرستان","NO",5,"101_1_13","Mohammad Ashraf Ghani Ahmadzai","محمد اشرف غنی احمدزی","خپلواک/مستقل","M","NO","YES","NO",724,500,1224
"PRESIDENTIAL RUNOFF","2014-06-14","PRELIMINARY","2014-07-07","12","PAKTIKA","پکتیکا","1201","SHARAN","شرن","1201","SHARAN","شرن","YES",1,"100_1_1","Dr. Abdullah Abdullah","داکتر عبدا عبدا","جمعیت اسلمی افغانستان","M","YES","NO","NO",1096,442,1538
"PRESIDENTIAL RUNOFF","2014-06-14","PRELIMINARY","2014-07-07","12","PAKTIKA","پکتیکا","1201","SHARAN","شرن","1201","SHARAN","شرن","YES",5,"101_1_13","Mohammad Ashraf Ghani Ahmadzai","محمد اشرف غنی احمدزی","خپلواک/مستقل","M","NO","YES","NO",17936,13361,31297
"PRESIDENTIAL RUNOFF","2014-06-14","PRELIMINARY","2014-07-07","12","PAKTIKA","پکتیکا","1202","MATAKHAN","مثا خان","1202","MATAKHAN","مثا خان","NO",1,"100_1_1","Dr. Abdullah Abdullah","داکتر عبدا عبدا","جمعیت اسلمی افغانستان","M","YES","NO","NO",271,243,514
"PRESIDENTIAL RUNOFF","2014-06-14","PRELIMINARY","2014-07-07","12","PAKTIKA","پکتیکا","1202","MATAKHAN","مثا خان","1202","MATAKHAN","مثا خان","NO",5,"101_1_13","Mohammad Ashraf Ghani Ahmadzai","محمد اشرف غنی احمدزی","خپلواک/مستقل","M","NO","YES","NO",4474,5059,9533
"PRESIDENTIAL RUNOFF","2014-06-14","PRELIMINARY","2014-07-07","12","PAKTIKA","پکتیکا","1203","YOSUFKHEL","یوسف خیل","1203","YOSUFKHEL","یوسف خیل","NO",1,"100_1_1","Dr. Abdullah Abdullah","داکتر عبدا عبدا","جمعیت اسلمی افغانستان","M","YES","NO","NO",537,327,864
"PRESIDENTIAL RUNOFF","2014-06-14","PRELIMINARY","2014-07-07","12","PAKTIKA","پکتیکا","1203","YOSUFKHEL","یوسف خیل","1203","YOSUFKHEL","یوسف خیل","NO",5,"101_1_13","Mohammad Ashraf Ghani Ahmadzai","محمد اشرف غنی احمدزی","خپلواک/مستقل","M","NO","YES","NO",4663,4789,9452
"PRESIDENTIAL RUNOFF","2014-06-14","PRELIMINARY","2014-07-07","12","PAKTIKA","پکتیکا","1204","YAHYAKHEL","یحی خیل","1204","YAHYAKHEL","یحی خیل","NO",1,"100_1_1","Dr. Abdullah Abdullah","داکتر عبدا عبدا","جمعیت اسلمی افغانستان","M","YES","NO","NO",1207,438,1645
"PRESIDENTIAL RUNOFF","2014-06-14","PRELIMINARY","2014-07-07","12","PAKTIKA","پکتیکا","1204","YAHYAKHEL","یحی خیل","1204","YAHYAKHEL","یحی خیل","NO",5,"101_1_13","Mohammad Ashraf Ghani Ahmadzai","محمد اشرف غنی احمدزی","خپلواک/مستقل","M","NO","YES","NO",10623,4934,15557
"PRESIDENTIAL RUNOFF","2014-06-14","PRELIMINARY","2014-07-07","12","PAKTIKA","پکتیکا","1205","SARRAWZAH(SARHAWZAH)","سروضه","1205","SARRAWZAH(SARHAWZAH)","سروضه","NO",1,"100_1_1","Dr. Abdullah Abdullah","داکتر عبدا عبدا","جمعیت اسلمی افغانستان","M","YES","NO","NO",47,38,85
"PRESIDENTIAL RUNOFF","2014-06-14","PRELIMINARY","2014-07-07","12","PAKTIKA","پکتیکا","1205","SARRAWZAH(SARHAWZAH)","سروضه","1205","SARRAWZAH(SARHAWZAH)","سروضه","NO",5,"101_1_13","Mohammad Ashraf Ghani Ahmadzai","محمد اشرف غنی احمدزی","خپلواک/مستقل","M","NO","YES","NO",12928,5515,18443
"PRESIDENTIAL RUNOFF","2014-06-14","PRELIMINARY","2014-07-07","12","PAKTIKA","پکتیکا","1206","OMNA","اومنه","1206","OMNA","اومنه","NO",1,"100_1_1","Dr. Abdullah Abdullah","داکتر عبدا عبدا","جمعیت اسلمی افغانستان","M","YES","NO","NO",276,162,438
"PRESIDENTIAL RUNOFF","2014-06-14","PRELIMINARY","2014-07-07","12","PAKTIKA","پکتیکا","1206","OMNA","اومنه","1206","OMNA","اومنه","NO",5,"101_1_13","Mohammad Ashraf Ghani Ahmadzai","محمد اشرف غنی احمدزی","خپلواک/مستقل","M","NO","YES","NO",6825,2828,9653
"PRESIDENTIAL RUNOFF","2014-06-14","PRELIMINARY","2014-07-07","12","PAKTIKA","پکتیکا","1207","ZARGHUNSHAHR","زرغون شهر","1207","ZARGHUNSHAHR","زرغون شهر","NO",1,"100_1_1","Dr. Abdullah Abdullah","داکتر عبدا عبدا","جمعیت اسلمی افغانستان","M","YES","NO","NO",1704,2448,4152
"PRESIDENTIAL RUNOFF","2014-06-14","PRELIMINARY","2014-07-07","12","PAKTIKA","پکتیکا","1207","ZARGHUNSHAHR","زرغون شهر","1207","ZARGHUNSHAHR","زرغون شهر","NO",5,"101_1_13","Mohammad Ashraf Ghani Ahmadzai","محمد اشرف غنی احمدزی","خپلواک/مستقل","M","NO","YES","NO",20254,14227,34481
"PRESIDENTIAL RUNOFF","2014-06-14","PRELIMINARY","2014-07-07","12","PAKTIKA","پکتیکا","1208","GOMAL","كومل","1208","GOMAL","كومل","NO",1,"100_1_1","Dr. Abdullah Abdullah","داکتر عبدا عبدا","جمعیت اسلمی افغانستان","M","YES","NO","NO",1493,1397,2890
"PRESIDENTIAL RUNOFF","2014-06-14","PRELIMINARY","2014-07-07","12","PAKTIKA","پکتیکا","1208","GOMAL","كومل","1208","GOMAL","كومل","NO",5,"101_1_13","Mohammad Ashraf Ghani Ahmadzai","محمد اشرف غنی احمدزی","خپلواک/مستقل","M","NO","YES","NO",19747,14437,34184
"PRESIDENTIAL RUNOFF","2014-06-14","PRELIMINARY","2014-07-07","12","PAKTIKA","پکتیکا","1209","JANIKHEL","جانى خيل","1209","JANIKHEL","جانى خيل","NO",1,"100_1_1","Dr. Abdullah Abdullah","داکتر عبدا عبدا","جمعیت اسلمی افغانستان","M","YES","NO","NO",962,1430,2392
