"pc_code","candidate_code","votes"
"0901036","100_1_1",374
"0901036","101_1_13",724
"0901037","100_1_1",55
"0901037","101_1_13",1521
"0901038","100_1_1",119
"0901038","101_1_13",1298
"0901039","100_1_1",557
"0901039","101_1_13",313
"0901040","100_1_1",29
"0901040","101_1_13",1691
"0901041","100_1_1",213
"0901041","101_1_13",100
"0901227","100_1_1",125
"0901227","101_1_13",24
"0901228","100_1_1",600
"0901228","101_1_13",349
"0901229","100_1_1",1035
"0901229","101_1_13",168
"0901230","100_1_1",576
"0901230","101_1_13",268
"0901231","100_1_1",58
"0901231","101_1_13",1797
"0901232","100_1_1",336
"0901232","101_1_13",427
"0902075","100_1_1",416
"0902075","101_1_13",374
"0902076","100_1_1",149
"0902076","101_1_13",1214
"0902077","100_1_1",211
"0902077","101_1_13",702
"0902078","100_1_1",589
"0902078","101_1_13",83
"0902079","100_1_1",373
"0902079","101_1_13",78
"0902080","100_1_1",244
"0902080","101_1_13",100
"0902081","100_1_1",262
"0902081","101_1_13",81
"0902082","100_1_1",269
"0902082","101_1_13",33
"0902083","100_1_1",475
"0902083","101_1_13",28
"0902084","100_1_1",304
"0902084","101_1_13",27
"0902085","100_1_1",815
"0902085","101_1_13",171
"0902086","100_1_1",380
"0902086","101_1_13",7
"0902087","100_1_1",422
"0902087","101_1_13",82
"0902088","100_1_1",149
"0902088","101_1_13",132
"0902089","100_1_1",49
"0902089","101_1_13",1054
"0902090","100_1_1",507
"0902090","101_1_13",1129
"0902091","100_1_1",40
"0902091","101_1_13",1054
"0902092","100_1_1",134
"0902092","101_1_13",869
"0902238","100_1_1",59
"0902238","101_1_13",931
"0902239","100_1_1",191
"0902239","101_1_13",11
"0902258","100_1_1",33
"0902258","101_1_13",920
"0902259","100_1_1",115
"0902259","101_1_13",110
"0902260","100_1_1",34
"0902260","101_1_13",1468
"0903093","100_1_1",168
"0903093","101_1_13",1349
"0903094","100_1_1",371
"0903094","101_1_13",424
"0903095","100_1_1",229
"0903095","101_1_13",916
"0903096","100_1_1",150
"0903096","101_1_13",1049
"0903097","100_1_1",1081
"0903097","101_1_13",42
"0903098","100_1_1",135
"0903098","101_1_13",1544
"0903099","100_1_1",1387
"0903099","101_1_13",125
"0903100","100_1_1",716
"0903100","101_1_13",544
"0903101","100_1_1",421
"0903101","101_1_13",61
"0903102","100_1_1",97
"0903102","101_1_13",988
"0903103","100_1_1",239
"0903103","101_1_13",358
"0903104","100_1_1",432
"0903104","101_1_13",341
"0903105","100_1_1",61
"0903105","101_1_13",955
"0903106","100_1_1",98
"0903106","101_1_13",37
"0903107","100_1_1",1757
"0903107","101_1_13",128
"0903108","100_1_1",558
"0903108","101_1_13",92
"0903109","100_1_1",275
"0903109","101_1_13",362
"0903110","100_1_1",471
"0903110","101_1_13",453
"0903111","100_1_1",34
"0903111","101_1_13",176
"0903240","100_1_1",407
"0903240","101_1_13",183
"0903261","100_1_1",263
"0903261","101_1_13",100
"0903262","100_1_1",229
"0903262","101_1_13",64
"0903263","100_1_1",463
"0903263","101_1_13",536
"0903264","100_1_1",72
"0903264","101_1_13",1072
"0904128","100_1_1",399
"0904128","101_1_13",182
"0904129","100_1_1",289
"0904129","101_1_13",107
"0904130","100_1_1",604
"0904130","101_1_13",404
"0904131","100_1_1",1422
"0904131","101_1_13",318
"0904132","100_1_1",1342
"0904132","101_1_13",61
"0904133","100_1_1",1298
"0904133","101_1_13",224
"0904134","100_1_1",1117
"0904134","101_1_13",1630
"0904135","100_1_1",1496
"0904135","101_1_13",198
"0904136","100_1_1",1084
"0904136","101_1_13",105
"0904137","100_1_1",1548
"0904137","101_1_13",203
"0904138","100_1_1",727
"0904138","101_1_13",259
"0904139","100_1_1",1416
"0904139","101_1_13",237
"0904140","100_1_1",959
"0904140","101_1_13",222
"0904141","100_1_1",1505
"0904141","101_1_13",287
"0904142","100_1_1",1686
"0904142","101_1_13",98
"0904143","100_1_1",1372
"0904143","101_1_13",305
"0904144","100_1_1",1383
"0904144","101_1_13",283
"0904145","100_1_1",1518
"0904145","101_1_13",153
"0904146","100_1_1",317
"0904146","101_1_13",1469
"0904243","100_1_1",1456
"0904243","101_1_13",60
"0904244","100_1_1",426
"0904244","101_1_13",759
"0904245","100_1_1",733
"0904245","101_1_13",132
"0904246","100_1_1",947
"0904246","101_1_13",250
"0904265","100_1_1",1218
"0904265","101_1_13",276
"0904266","100_1_1",1576
"0904266","101_1_13",171
"0904267","100_1_1",1431
"0904267","101_1_13",314
"0905042","100_1_1",645
"0905042","101_1_13",1391
"0905043","100_1_1",49
"0905043","101_1_13",1618
"0905044","100_1_1",311
"0905044","101_1_13",855
"0905045","100_1_1",150
"0905045","101_1_13",716
"0905046","100_1_1",149
"0905046","101_1_13",2044
"0905047","100_1_1",961
"0905047","101_1_13",353
"0905048","100_1_1",148
"0905048","101_1_13",852
"0905049","100_1_1",226
"0905049","101_1_13",334
"0905050","100_1_1",22
"0905050","101_1_13",250
"0905051","100_1_1",251
"0905051","101_1_13",2047
"0905052","100_1_1",410
"0905052","101_1_13",332
"0905053","100_1_1",404
"0905053","101_1_13",355
"0905054","100_1_1",85
"0905054","101_1_13",2272
"0905055","100_1_1",461
"0905055","101_1_13",106
"0905056","100_1_1",1016
"0905056","101_1_13",450
"0905057","100_1_1",254
"0905057","101_1_13",477
"0905058","100_1_1",568
"0905058","101_1_13",417
"0905059","100_1_1",385
"0905059","101_1_13",232
"0905060","100_1_1",221
"0905060","101_1_13",1069
"0905061","100_1_1",74
"0905061","101_1_13",1695
"0905062","100_1_1",729
"0905062","101_1_13",527
"0905063","100_1_1",389
"0905063","101_1_13",790
"0905064","100_1_1",120
"0905064","101_1_13",1049
"0905065","100_1_1",152
"0905065","101_1_13",551
"0905066","100_1_1",814
"0905066","101_1_13",20
"0905067","100_1_1",122
"0905067","101_1_13",2235
"0905068","100_1_1",57
"0905068","101_1_13",1036
"0905069","100_1_1",83
"0905069","101_1_13",1071
"0905070","100_1_1",44
"0905070","101_1_13",813
"0905071","100_1_1",55
"0905071","101_1_13",1309
"0905072","100_1_1",53
"0905072","101_1_13",1679
"0905073","100_1_1",144
"0905073","101_1_13",3979
"0905074","100_1_1",488
"0905074","101_1_13",2483
"0905233","100_1_1",173
"0905233","101_1_13",207
"0905234","100_1_1",171
"0905234","101_1_13",1030
"0905236","100_1_1",161
"0905236","101_1_13",2174
"0905237","100_1_1",39
"0905237","101_1_13",1726
"0905268","100_1_1",32
"0905268","101_1_13",1597
"0905269","100_1_1",47
"0905269","101_1_13",1439
"0905270","100_1_1",1575
"0905270","101_1_13",154
"0905271","100_1_1",480
"0905271","101_1_13",1000
"0905272","100_1_1",124
"0905272","101_1_13",627
"0905273","100_1_1",315
"0905273","101_1_13",201
"0905274","100_1_1",486
"0905274","101_1_13",717
"0905275","100_1_1",646
"0905275","101_1_13",48
"0906112","100_1_1",1910
"0906112","101_1_13",439
"0906113","100_1_1",985
"0906113","101_1_13",117
"0906114","100_1_1",776
"0906114","101_1_13",160
"0906115","100_1_1",798
"0906115","101_1_13",88
"0906116","100_1_1",202
"0906116","101_1_13",489
"0906117","100_1_1",961
"0906117","101_1_13",117
"0906118","100_1_1",466
"0906118","101_1_13",70
"0906119","100_1_1",805
"0906119","101_1_13",53
"0906241","100_1_1",228
"0906241","101_1_13",84
"0907120","100_1_1",1016
"0907120","101_1_13",345
"0907121","100_1_1",904
"0907121","101_1_13",107
"0907122","100_1_1",1531
"0907122","101_1_13",543
"0907123","100_1_1",2237
"0907123","101_1_13",95
"0907124","100_1_1",689
"0907124","101_1_13",107
"0907125","100_1_1",855
"0907125","101_1_13",500
"0907126","100_1_1",1228
"0907126","101_1_13",107
"0907127","100_1_1",988
"0907127","101_1_13",323
"0907242","100_1_1",1484
"0907242","101_1_13",96
"0908181","100_1_1",1420
"0908181","101_1_13",107
"0908182","100_1_1",1148
"0908182","101_1_13",47
"0908183","100_1_1",1047
"0908183","101_1_13",743
"0908184","100_1_1",984
"0908184","101_1_13",156
"0908185","100_1_1",1728
"0908185","101_1_13",71
"0908186","100_1_1",1165
"0908186","101_1_13",29
"0908187","100_1_1",1122
"0908187","101_1_13",73
"0908188","100_1_1",1065
"0908188","101_1_13",100
"0908189","100_1_1",1764
"0908189","101_1_13",24
"0908251","100_1_1",304
"0908251","101_1_13",174
"0908276","100_1_1",920
"0908276","101_1_13",210
"0909190","100_1_1",1897
"0909190","101_1_13",467
"0909191","100_1_1",1713
"0909191","101_1_13",75
"0909192","100_1_1",789
"0909192","101_1_13",334
"0909193","100_1_1",1338
"0909193","101_1_13",278
"0909194","100_1_1",1455
"0909194","101_1_13",343
"0909195","100_1_1",509
"0909195","101_1_13",1289
"0909196","100_1_1",1603
"0909196","101_1_13",196
"0909197","100_1_1",1712
"0909197","101_1_13",82
"0909198","100_1_1",2327
"0909198","101_1_13",48
"0909199","100_1_1",2085
"0909199","101_1_13",313
"0909200","100_1_1",2083
"0909200","101_1_13",312
"0909252","100_1_1",1100
"0909252","101_1_13",96
"0909277","100_1_1",1714
"0909277","101_1_13",65
"0909278","100_1_1",1381
"0909278","101_1_13",407
"0910147","100_1_1",368
"0910147","101_1_13",1893
"0910148","100_1_1",433
"0910148","101_1_13",1355
"0910149","100_1_1",184
"0910149","101_1_13",1507
"0910150","100_1_1",2133
"0910150","101_1_13",261
"0910151","100_1_1",2036
"0910151","101_1_13",339
"0910152","100_1_1",266
"0910152","101_1_13",1519
"0910153","100_1_1",421
"0910153","101_1_13",1351
"0910154","100_1_1",1557
"0910154","101_1_13",232
"0910155","100_1_1",285
"0910155","101_1_13",1502
"0910156","100_1_1",1573
"0910156","101_1_13",221
"0910157","100_1_1",88
"0910157","101_1_13",1606
"0910158","100_1_1",135
"0910158","101_1_13",1653
"0910159","100_1_1",566
"0910159","101_1_13",1830
"0910160","100_1_1",379
"0910160","101_1_13",873
"0910161","100_1_1",1006
"0910161","101_1_13",788
"0910162","100_1_1",194
"0910162","101_1_13",1603
"0910247","100_1_1",448
"0910247","101_1_13",1236
"0910248","100_1_1",199
"0910248","101_1_13",1571
"0911163","100_1_1",2036
"0911163","101_1_13",323
"0911164","100_1_1",1977
"0911164","101_1_13",247
"0911165","100_1_1",1420
"0911165","101_1_13",376
"0911166","100_1_1",683
"0911166","101_1_13",504
"0911167","100_1_1",1280
"0911167","101_1_13",1096
"0911168","100_1_1",586
"0911168","101_1_13",1437
"0911169","100_1_1",148
"0911169","101_1_13",1350
"0911170","100_1_1",1503
"0911170","101_1_13",163
"0911171","100_1_1",926
"0911171","101_1_13",187
"0911172","100_1_1",1018
"0911172","101_1_13",179
"0911249","100_1_1",1322
"0911249","101_1_13",435
"0911279","100_1_1",710
"0911279","101_1_13",1053
"0912173","100_1_1",675
"0912173","101_1_13",173
"0912174","100_1_1",328
"0912174","101_1_13",22
"0912175","100_1_1",685
"0912175","101_1_13",166
"0912176","100_1_1",369
"0912176","101_1_13",30
"0912179","100_1_1",339
"0912179","101_1_13",15
"0912180","100_1_1",610
"0912180","101_1_13",17
"0912250","100_1_1",554
"0912250","101_1_13",53
"0913201","100_1_1",1746
"0913201","101_1_13",44
"0913202","100_1_1",1550
"0913202","101_1_13",240
"0913203","100_1_1",1084
"0913203","101_1_13",108
"0913204","100_1_1",973
"0913204","101_1_13",217
"0913205","100_1_1",1147
"0913205","101_1_13",46
"0913206","100_1_1",1763
"0913206","101_1_13",17
"0913207","100_1_1",1180
"0913207","101_1_13",19
"0913208","100_1_1",1669
"0913208","101_1_13",119
"0913209","100_1_1",840
"0913209","101_1_13",357
"0913210","100_1_1",704
"0913210","101_1_13",492
"0913211","100_1_1",1699
"0913211","101_1_13",89
"0913212","100_1_1",1292
"0913212","101_1_13",403
"0913213","100_1_1",1193
"0913213","101_1_13",4
"0913214","100_1_1",1328
"0913214","101_1_13",461
"0913215","100_1_1",1077
"0913215","101_1_13",122
"0913216","100_1_1",984
"0913216","101_1_13",215
"0913217","100_1_1",1166
"0913217","101_1_13",28
"0913253","100_1_1",1050
"0913253","101_1_13",750
"0913254","100_1_1",1535
"0913254","101_1_13",255
"0913255","100_1_1",1188
"0913255","101_1_13",10
"0913256","100_1_1",1158
"0913256","101_1_13",32
"0914224","100_1_1",2749
"0914224","101_1_13",132
"0914225","100_1_1",1754
"0914225","101_1_13",45
"0914226","100_1_1",1544
"0914226","101_1_13",245
"0914280","100_1_1",1719
"0914280","101_1_13",78
"0915218","100_1_1",1660
"0915218","101_1_13",104
"0915219","100_1_1",1131
"0915219","101_1_13",66
"0915220","100_1_1",1117
"0915220","101_1_13",74
"0915221","100_1_1",1128
"0915221","101_1_13",33
"0915222","100_1_1",1157
"0915222","101_1_13",24
"0915223","100_1_1",1161
"0915223","101_1_13",32
"0915257","100_1_1",1085
"0915257","101_1_13",113
"0915281","100_1_1",1604
"0915281","101_1_13",177
"1001001","100_1_1",3733
"1001001","101_1_13",1576
"1001002","100_1_1",1267
"1001002","101_1_13",213
"1001003","100_1_1",153
"1001003","101_1_13",456
"1001004","100_1_1",487
"1001004","101_1_13",150
"1001005","100_1_1",422
"1001005","101_1_13",86
"1001006","100_1_1",804
"1001006","101_1_13",181
"1001007","100_1_1",1243
"1001007","101_1_13",444
"1001008","100_1_1",586
"1001008","101_1_13",174
"1001009","100_1_1",759
"1001009","101_1_13",251
"1001010","100_1_1",386
"1001010","101_1_13",48
"1001011","100_1_1",237
"1001011","101_1_13",246
"1001012","100_1_1",503
"1001012","101_1_13",119
"1001013","100_1_1",554
"1001013","101_1_13",424
"1001014","100_1_1",649
"1001014","101_1_13",246
"1001015","100_1_1",706
"1001015","101_1_13",308
"1001016","100_1_1",507
"1001016","101_1_13",262
"1001017","100_1_1",231
"1001017","101_1_13",132
"1001018","100_1_1",1123
"1001018","101_1_13",774
"1001019","100_1_1",470
"1001019","101_1_13",243
"1001020","100_1_1",538
"1001020","101_1_13",210
"1001167","100_1_1",1171
"1001167","101_1_13",535
"1001168","100_1_1",1294
"1001168","101_1_13",681
"1001169","100_1_1",328
"1001169","101_1_13",137
"1002021","100_1_1",1113
"1002021","101_1_13",354
"1002022","100_1_1",286
"1002022","101_1_13",269
"1002023","100_1_1",386
"1002023","101_1_13",583
"1002024","100_1_1",617
"1002024","101_1_13",980
"1002025","100_1_1",317
"1002025","101_1_13",518
"1002026","100_1_1",269
"1002026","101_1_13",249
"1002027","100_1_1",597
"1002027","101_1_13",618
"1002028","100_1_1",729
"1002028","101_1_13",462
"1002029","100_1_1",1127
"1002029","101_1_13",60
"1002030","100_1_1",1326
"1002030","101_1_13",454
"1002031","100_1_1",754
"1002031","101_1_13",436
"1002032","100_1_1",1174
"1002032","101_1_13",572
"1002170","100_1_1",554
"1002170","101_1_13",380
"1002171","100_1_1",1277
"1002171","101_1_13",464
"1003033","100_1_1",1120
"1003033","101_1_13",71
"1003034","100_1_1",886
"1003034","101_1_13",104
"1003035","100_1_1",740
"1003035","101_1_13",172
"1003036","100_1_1",712
"1003036","101_1_13",41
"1003037","100_1_1",1155
"1003037","101_1_13",357
"1003038","100_1_1",813
"1003038","101_1_13",54
"1003039","100_1_1",1021
"1003039","101_1_13",162
"1003040","100_1_1",305
"1003040","101_1_13",120
"1003041","100_1_1",340
"1003041","101_1_13",138
"1003042","100_1_1",914
"1003042","101_1_13",284
"1003043","100_1_1",931
"1003043","101_1_13",190
"1003044","100_1_1",220
"1003044","101_1_13",344
"1003045","100_1_1",207
"1003045","101_1_13",252
"1003046","100_1_1",1020
"1003046","101_1_13",165
"1003047","100_1_1",379
"1003047","101_1_13",61
"1003048","100_1_1",37
"1003048","101_1_13",90
"1003049","100_1_1",301
"1003049","101_1_13",10
"1003163","100_1_1",854
"1003163","101_1_13",153
"1003172","100_1_1",908
"1003172","101_1_13",274
"1003173","100_1_1",1242
"1003173","101_1_13",480
"1004050","100_1_1",1091
"1004050","101_1_13",70
"1004051","100_1_1",1141
"1004051","101_1_13",54
"1004052","100_1_1",618
"1004052","101_1_13",183
"1004053","100_1_1",1494
"1004053","101_1_13",135
"1004054","100_1_1",822
"1004054","101_1_13",144
"1004055","100_1_1",583
"1004055","101_1_13",61
"1004056","100_1_1",501
"1004056","101_1_13",153
"1004057","100_1_1",869
"1004057","101_1_13",128
"1004058","100_1_1",843
"1004058","101_1_13",351
"1004059","100_1_1",270
"1004059","101_1_13",782
"1004060","100_1_1",1091
"1004060","101_1_13",165
"1004061","100_1_1",893
"1004061","101_1_13",278
"1004062","100_1_1",529
"1004062","101_1_13",228
"1004063","100_1_1",1231
"1004063","101_1_13",559
"1004064","100_1_1",192
"1004064","101_1_13",349
"1004065","100_1_1",106
"1004065","101_1_13",35
"1004066","100_1_1",722
"1004066","101_1_13",60
"1004067","100_1_1",599
"1004067","101_1_13",601
"1004068","100_1_1",427
"1004068","101_1_13",167
"1005069","100_1_1",1724
"1005069","101_1_13",797
"1005070","100_1_1",668
"1005070","101_1_13",206
"1005071","100_1_1",1081
"1005071","101_1_13",230
"1005072","100_1_1",413
"1005072","101_1_13",57
"1005073","100_1_1",233
"1005073","101_1_13",66
"1005074","100_1_1",1150
"1005074","101_1_13",322
"1005075","100_1_1",900
"1005075","101_1_13",222
"1005076","100_1_1",295
"1005076","101_1_13",182
"1005077","100_1_1",196
"1005077","101_1_13",130
"1005078","100_1_1",505
"1005078","101_1_13",233
"1005079","100_1_1",586
"1005079","101_1_13",311
"1005080","100_1_1",797
"1005080","101_1_13",127
"1005081","100_1_1",902
"1005081","101_1_13",89
"1005082","100_1_1",701
"1005082","101_1_13",254
"1005083","100_1_1",481
"1005083","101_1_13",81
"1005084","100_1_1",134
"1005084","101_1_13",63
"1005085","100_1_1",377
"1005085","101_1_13",167
"1005086","100_1_1",1010
"1005086","101_1_13",154
"1005087","100_1_1",669
"1005087","101_1_13",198
"1005088","100_1_1",346
"1005088","101_1_13",383
"1005089","100_1_1",1268
"1005089","101_1_13",291
"1005090","100_1_1",928
"1005090","101_1_13",245
"1005091","100_1_1",624
"1005091","101_1_13",171
"1005092","100_1_1",668
"1005092","101_1_13",223
"1005093","100_1_1",876
"1005093","101_1_13",321
"1005094","100_1_1",1275
"1005094","101_1_13",154
"1005095","100_1_1",813
"1005095","101_1_13",307
"1005164","100_1_1",255
"1005164","101_1_13",95
"1005165","100_1_1",238
"1005165","101_1_13",49
"1005166","100_1_1",315
"1005166","101_1_13",203
"1005174","100_1_1",1148
"1005174","101_1_13",488
"1005175","100_1_1",921
"1005175","101_1_13",164
"1005176","100_1_1",1031
"1005176","101_1_13",167
"1005177","100_1_1",310
"1005177","101_1_13",109
"1005178","100_1_1",484
"1005178","101_1_13",55
"1005179","100_1_1",246
"1005179","101_1_13",116
"1006096","100_1_1",1356
"1006096","101_1_13",257
"1006097","100_1_1",635
"1006097","101_1_13",177
"1006098","100_1_1",629
"1006098","101_1_13",238
"1006099","100_1_1",534
"1006099","101_1_13",409
"1006100","100_1_1",626
"1006100","101_1_13",136
"1006101","100_1_1",594
"1006101","101_1_13",47
"1006102","100_1_1",448
"1006102","101_1_13",254
"1006103","100_1_1",769
"1006103","101_1_13",235
"1006104","100_1_1",750
"1006104","101_1_13",99
"1006105","100_1_1",792
"1006105","101_1_13",259
"1006106","100_1_1",677
"1006106","101_1_13",163
"1006107","100_1_1",1613
"1006107","101_1_13",134
"1006108","100_1_1",314
"1006108","101_1_13",55
"1006109","100_1_1",398
"1006109","101_1_13",37
"1006110","100_1_1",225
"1006110","101_1_13",85
"1006111","100_1_1",619
"1006111","101_1_13",131
"1006112","100_1_1",503
"1006112","101_1_13",292
"1006113","100_1_1",343
"1006113","101_1_13",142
"1006114","100_1_1",546
"1006114","101_1_13",105
"1006115","100_1_1",581
"1006115","101_1_13",162
"1006116","100_1_1",653
"1006116","101_1_13",123
"1006117","100_1_1",945
"1006117","101_1_13",500
"1006118","100_1_1",480
"1006118","101_1_13",242
"1006180","100_1_1",351
"1006180","101_1_13",75
"1006181","100_1_1",798
"1006181","101_1_13",623
"1006182","100_1_1",464
"1006182","101_1_13",82
"1006183","100_1_1",371
"1006183","101_1_13",65
"1006184","100_1_1",606
"1006184","101_1_13",102
"1007119","100_1_1",419
"1007119","101_1_13",89
"1007120","100_1_1",523
"1007120","101_1_13",129
"1007121","100_1_1",660
"1007121","101_1_13",83
"1007122","100_1_1",803
"1007122","101_1_13",237
"1007123","100_1_1",411
"1007123","101_1_13",78
"1007124","100_1_1",513
"1007124","101_1_13",138
"1007125","100_1_1",678
"1007125","101_1_13",223
"1007126","100_1_1",447
"1007126","101_1_13",116
"1007127","100_1_1",576
"1007127","101_1_13",240
"1007128","100_1_1",282
"1007128","101_1_13",98
"1007129","100_1_1",570
"1007129","101_1_13",462
"1007130","100_1_1",785
"1007130","101_1_13",79
"1007131","100_1_1",1021
"1007131","101_1_13",155
"1007132","100_1_1",722
"1007132","101_1_13",117
"1007133","100_1_1",1395
"1007133","101_1_13",98
"1007134","100_1_1",566
"1007134","101_1_13",81
"1007135","100_1_1",341
"1007135","101_1_13",51
"1007136","100_1_1",451
"1007136","101_1_13",68
"1007137","100_1_1",331
"1007137","101_1_13",114
"1007138","100_1_1",793
"1007138","101_1_13",400
"1007139","100_1_1",458
"1007139","101_1_13",86
"1007140","100_1_1",659
"1007140","101_1_13",254
"1007141","100_1_1",379
"1007141","101_1_13",34
"1007142","100_1_1",488
"1007142","101_1_13",102
"1007143","100_1_1",709
"1007143","101_1_13",105
"1007144","100_1_1",267
"1007144","101_1_13",123
"1007145","100_1_1",357
"1007145","101_1_13",89
"1007146","100_1_1",1010
"1007146","101_1_13",92
"1007147","100_1_1",1043
"1007147","101_1_13",145
"1007148","100_1_1",628
"1007148","101_1_13",122
"1007149","100_1_1",636
"1007149","101_1_13",76
"1007150","100_1_1",276
"1007150","101_1_13",30
"1007151","100_1_1",337
"1007151","101_1_13",8
"1007152","100_1_1",228
"1007152","101_1_13",113
"1007153","100_1_1",744
"1007153","101_1_13",26
"1007154","100_1_1",417
"1007154","101_1_13",110
"1007155","100_1_1",603
"1007155","101_1_13",177
"1007156","100_1_1",533
"1007156","101_1_13",77
"1007157","100_1_1",461
"1007157","101_1_13",76
"1007158","100_1_1",1030
"1007158","101_1_13",70
"1007159","100_1_1",677
"1007159","101_1_13",47
"1007160","100_1_1",567
"1007160","101_1_13",110
"1007161","100_1_1",297
"1007161","101_1_13",103
"1007162","100_1_1",654
"1007162","101_1_13",78
"1007185","100_1_1",470
"1007185","101_1_13",32
"1007186","100_1_1",457
"1007186","101_1_13",111
"1007187","100_1_1",302
"1007187","101_1_13",225
"1007188","100_1_1",604
"1007188","101_1_13",102
"1101001","100_1_1",391
"1101001","101_1_13",181
"1101002","100_1_1",671
"1101002","101_1_13",260
"1101003","100_1_1",94
"1101003","101_1_13",36
"1101004","100_1_1",921
"1101004","101_1_13",247
"1101005","100_1_1",308
"1101005","101_1_13",48
"1101006","100_1_1",1272
"1101006","101_1_13",582
"1101007","100_1_1",368
"1101007","101_1_13",105
"1101008","100_1_1",658
"1101008","101_1_13",300
"1101009","100_1_1",395
"1101009","101_1_13",109
"1101010","100_1_1",406
"1101010","101_1_13",162
"1101011","100_1_1",782
"1101011","101_1_13",221
"1101012","100_1_1",1114
"1101012","101_1_13",230
"1101013","100_1_1",654
"1101013","101_1_13",182
"1101014","100_1_1",423
"1101014","101_1_13",101
"1101015","100_1_1",532
"1101015","101_1_13",157
"1101016","100_1_1",1108
"1101016","101_1_13",381
"1101017","100_1_1",215
"1101017","101_1_13",70
"1101018","100_1_1",781
"1101018","101_1_13",254
"1101019","100_1_1",505
"1101019","101_1_13",73
"1101020","100_1_1",248
"1101020","101_1_13",25
"1101021","100_1_1",1060
"1101021","101_1_13",54
"1101022","100_1_1",1603
"1101022","101_1_13",29
"1101023","100_1_1",961
"1101023","101_1_13",101
"1101024","100_1_1",1854
"1101024","101_1_13",252
"1101025","100_1_1",1682
"1101025","101_1_13",275
"1101026","100_1_1",1057
"1101026","101_1_13",93
"1101027","100_1_1",699
"1101027","101_1_13",129
"1101028","100_1_1",203
"1101028","101_1_13",23
"1101029","100_1_1",598
"1101029","101_1_13",63
"1101030","100_1_1",145
"1101030","101_1_13",5
"1101031","100_1_1",1048
"1101031","101_1_13",147
"1101032","100_1_1",510
"1101032","101_1_13",92
"1101033","100_1_1",310
"1101033","101_1_13",34
"1101034","100_1_1",58
"1101034","101_1_13",56
"1101035","100_1_1",3413
"1101035","101_1_13",248
"1101036","100_1_1",1417
"1101036","101_1_13",79
"1101042","100_1_1",261
"1101042","101_1_13",55
"1101043","100_1_1",164
"1101043","101_1_13",85
"1101044","100_1_1",699
"1101044","101_1_13",80
"1101045","100_1_1",82
"1101045","101_1_13",3
"1101046","100_1_1",161
"1101046","101_1_13",43
"1101047","100_1_1",6
"1101047","101_1_13",0
"1101048","100_1_1",22
"1101048","101_1_13",139
"1101052","100_1_1",71
"1101052","101_1_13",127
"1101053","100_1_1",23
"1101053","101_1_13",169
"1101054","100_1_1",11
"1101054","101_1_13",190
"1101055","100_1_1",17
"1101055","101_1_13",309
"1101056","100_1_1",253
"1101056","101_1_13",520
"1101057","100_1_1",374
"1101057","101_1_13",992
"1101058","100_1_1",1243
"1101058","101_1_13",368
"1102096","100_1_1",11
"1102096","101_1_13",8
"1103081","100_1_1",616
"1103081","101_1_13",139
"1103082","100_1_1",467
"1103082","101_1_13",86
"1103085","100_1_1",210
"1103085","101_1_13",41
"1103086","100_1_1",83
"1103086","101_1_13",12
"1104124","100_1_1",36
"1104124","101_1_13",139
"1104130","100_1_1",238
"1104130","101_1_13",680
"1104131","100_1_1",0
"1104131","101_1_13",185
"1105059","100_1_1",112
"1105059","101_1_13",23
"1105060","100_1_1",85
"1105060","101_1_13",1238
"1105062","100_1_1",56
"1105062","101_1_13",236
"1105063","100_1_1",31
"1105063","101_1_13",342
"1105064","100_1_1",6
"1105064","101_1_13",81
"1105066","100_1_1",71
"1105066","101_1_13",972
"1105067","100_1_1",681
"1105067","101_1_13",63
"1105068","100_1_1",295
"1105068","101_1_13",69
"1105070","100_1_1",162
"1105070","101_1_13",79
"1106105","100_1_1",318
"1106105","101_1_13",31
"1106106","100_1_1",155
"1106106","101_1_13",49
"1106107","100_1_1",296
"1106107","101_1_13",23
"1106108","100_1_1",697
"1106108","101_1_13",1103
"1106109","100_1_1",661
"1106109","101_1_13",1139
"1106110","100_1_1",610
"1106110","101_1_13",443
"1106111","100_1_1",1635
"1106111","101_1_13",1153
"1106112","100_1_1",214
"1106112","101_1_13",25
"1106113","100_1_1",672
"1106113","101_1_13",29
"1106115","100_1_1",280
"1106115","101_1_13",401
"1106116","100_1_1",459
"1106116","101_1_13",245
"1106117","100_1_1",817
"1106117","101_1_13",882
"1106118","100_1_1",193
"1106118","101_1_13",306
"1106120","100_1_1",206
"1106120","101_1_13",81
"1106121","100_1_1",169
"1106121","101_1_13",48
"1106123","100_1_1",811
"1106123","101_1_13",219
"1107219","100_1_1",347
"1107219","101_1_13",1873
"1107223","100_1_1",85
"1107223","101_1_13",325
"1107224","100_1_1",31
"1107224","101_1_13",2367
"1107225","100_1_1",23
"1107225","101_1_13",781
"1107226","100_1_1",11
"1107226","101_1_13",776
"1107229","100_1_1",52
"1107229","101_1_13",1642
"1107230","100_1_1",41
"1107230","101_1_13",1658
"1107231","100_1_1",1
"1107231","101_1_13",1646
"1107232","100_1_1",5
"1107232","101_1_13",1109
"1107234","100_1_1",10
"1107234","101_1_13",427
"1107235","100_1_1",6
"1107235","101_1_13",128
"1107236","100_1_1",2
"1107236","101_1_13",81
"1107237","100_1_1",0
"1107237","101_1_13",186
"1107238","100_1_1",18
"1107238","101_1_13",1130
"1107239","100_1_1",42
"1107239","101_1_13",721
"1107240","100_1_1",50
