"election_date","results_date","election_type","results_status","province_code","province_name_eng","province_name_dari","district_code","district_name_eng","district_name_dari","district_sub_code","district_or_subdivision_name_eng","district_or_subdivision_name_dari","provincial_capital","candidate_code","ballot_position","candidate_name_eng","candidate_name_dari","candidate_gender","party_name_dari","past_winner","final_winner","male_ps_votes","fem_ps_votes","kuchi_ps_votes","votes"
2009-08-20,2009-11-03,"PRESIDENTIAL","FINAL","01","KABUL","کابل","0101","KABUL","کابل","0101-05","KABUL NAHIA 05","کابل ناحيه 05","YES",6359075,8,"Mirwais Yasini","ميرويس ياسينی","M","مستقل","NO","NO",54,23,0,77
2009-08-20,2009-11-03,"PRESIDENTIAL","FINAL","01","KABUL","کابل","0101","KABUL","کابل","0101-06","KABUL NAHIA 06","کابل ناحيه 06","YES",6359075,8,"Mirwais Yasini","ميرويس ياسينی","M","مستقل","NO","NO",51,31,0,82
2009-08-20,2009-11-03,"PRESIDENTIAL","FINAL","01","KABUL","کابل","0101","KABUL","کابل","0101-07","KABUL NAHIA 07","کابل ناحيه 07","YES",6359075,8,"Mirwais Yasini","ميرويس ياسينی","M","مستقل","NO","NO",33,16,0,49
2009-08-20,2009-11-03,"PRESIDENTIAL","FINAL","01","KABUL","کابل","0101","KABUL","کابل","0101-08","KABUL NAHIA 08","کابل ناحيه 08","YES",6359075,8,"Mirwais Yasini","ميرويس ياسينی","M","مستقل","NO","NO",120,17,4,141
2009-08-20,2009-11-03,"PRESIDENTIAL","FINAL","01","KABUL","کابل","0101","KABUL","کابل","0101-09","KABUL NAHIA 09","کابل ناحيه 09","YES",6359075,8,"Mirwais Yasini","ميرويس ياسينی","M","مستقل","NO","NO",83,18,5,106
2009-08-20,2009-11-03,"PRESIDENTIAL","FINAL","01","KABUL","کابل","0101","KABUL","کابل","0101-10","KABUL NAHIA 10","کابل ناحيه 10","YES",6359075,8,"Mirwais Yasini","ميرويس ياسينی","M","مستقل","NO","NO",48,10,0,58
2009-08-20,2009-11-03,"PRESIDENTIAL","FINAL","01","KABUL","کابل","0101","KABUL","کابل","0101-11","KABUL NAHIA 11","کابل ناحيه 11","YES",6359075,8,"Mirwais Yasini","ميرويس ياسينی","M","مستقل","NO","NO",24,9,0,33
2009-08-20,2009-11-03,"PRESIDENTIAL","FINAL","01","KABUL","کابل","0101","KABUL","کابل","0101-12","KABUL NAHIA 12","کابل ناحيه 12","YES",6359075,8,"Mirwais Yasini","ميرويس ياسينی","M","مستقل","NO","NO",47,21,0,68
2009-08-20,2009-11-03,"PRESIDENTIAL","FINAL","01","KABUL","کابل","0101","KABUL","کابل","0101-13","KABUL NAHIA 13","کابل ناحيه 13","YES",6359075,8,"Mirwais Yasini","ميرويس ياسينی","M","مستقل","NO","NO",72,25,1,98
2009-08-20,2009-11-03,"PRESIDENTIAL","FINAL","01","KABUL","کابل","0101","KABUL","کابل","0101-14","KABUL NAHIA 14","کابل ناحيه 14","YES",6359075,8,"Mirwais Yasini","ميرويس ياسينی","M","مستقل","NO","NO",4,0,0,4
2009-08-20,2009-11-03,"PRESIDENTIAL","FINAL","01","KABUL","کابل","0101","KABUL","کابل","0101-15","KABUL NAHIA 15","کابل ناحيه 15","YES",6359075,8,"Mirwais Yasini","ميرويس ياسينی","M","مستقل","NO","NO",13,5,1,19
2009-08-20,2009-11-03,"PRESIDENTIAL","FINAL","01","KABUL","کابل","0101","KABUL","کابل","0101-16","KABUL NAHIA 16","کابل ناحيه 16","YES",6359075,8,"Mirwais Yasini","ميرويس ياسينی","M","مستقل","NO","NO",41,28,0,69
2009-08-20,2009-11-03,"PRESIDENTIAL","FINAL","01","KABUL","کابل","0101","KABUL","کابل","0101-17","KABUL NAHIA 17","کابل ناحيه 17","YES",6359075,8,"Mirwais Yasini","ميرويس ياسينی","M","مستقل","NO","NO",4,1,0,5
2009-08-20,2009-11-03,"PRESIDENTIAL","FINAL","01","KABUL","کابل","0101","KABUL","کابل","0101-18","KABUL NAHIA 18","کابل ناحيه 18","YES",6359075,8,"Mirwais Yasini","ميرويس ياسينی","M","مستقل","NO","NO",17,1,0,18
2009-08-20,2009-11-03,"PRESIDENTIAL","FINAL","01","KABUL","کابل","0101","KABUL","کابل","0101-01","KABUL NAHIA 01","کابل ناحيه 01","YES",3907996,9,"Bismillah Shir","بسم الله شير","M","مستقل","NO","NO",2,0,0,2
2009-08-20,2009-11-03,"PRESIDENTIAL","FINAL","01","KABUL","کابل","0101","KABUL","کابل","0101-02","KABUL NAHIA 02","کابل ناحيه 02","YES",3907996,9,"Bismillah Shir","بسم الله شير","M","مستقل","NO","NO",2,0,0,2
2009-08-20,2009-11-03,"PRESIDENTIAL","FINAL","01","KABUL","کابل","0101","KABUL","کابل","0101-03","KABUL NAHIA 03","کابل ناحيه 03","YES",3907996,9,"Bismillah Shir","بسم الله شير","M","مستقل","NO","NO",2,0,0,2
2009-08-20,2009-11-03,"PRESIDENTIAL","FINAL","01","KABUL","کابل","0101","KABUL","کابل","0101-04","KABUL NAHIA 04","کابل ناحيه 04","YES",3907996,9,"Bismillah Shir","بسم الله شير","M","مستقل","NO","NO",14,5,1,20
