"election_date","results_date","election_type","results_status","province_code","province_name_eng","province_name_dari","candidate_code","ballot_position","candidate_name_eng","candidate_name_dari","candidate_gender","party_name_dari","past_winner","final_winner","male_ps_votes","fem_ps_votes","kuchi_ps_votes","votes"
2009-08-20,2009-11-03,"PRESIDENTIAL","FINAL","09","KHOST","خوست",2287256,10,"Bashir Ahmad Bizhan","بشير احمد بيژن","M","مستقل","NO","NO",1,2,0,3
2009-08-20,2009-11-03,"PRESIDENTIAL","FINAL","09","KHOST","خوست",8894180,11,"Motasim Billah Mazhabi","معتصم با􏲽 مذھبی","M","مستقل","NO","NO",110,10,3,123
2009-08-20,2009-11-03,"PRESIDENTIAL","FINAL","09","KHOST","خوست",6359797,12,"Ashraf Ghani Ahmadzai","اشرف غنی احمدزی","M","مستقل","NO","NO",3209,1489,64,4762
2009-08-20,2009-11-03,"PRESIDENTIAL","FINAL","09","KHOST","خوست",860263,13,"Abdul Latif Pedram","عبداللطيف ) پدرام (","M","حزب کنگره ملی افغانستان","NO","NO",57,10,34,101
2009-08-20,2009-11-03,"PRESIDENTIAL","FINAL","09","KHOST","خوست",3010205,14,"Shahnawaz Tanai","شھنواز تڼی","M","د افغانستان د سولی غورځنګ ګوند","NO","NO",2014,970,1,2985
2009-08-20,2009-11-03,"PRESIDENTIAL","FINAL","09","KHOST","خوست",6189430,16,"Mulla Abdul Salam Rakity","ملا عبد السلام ) راکتی (","M","مستقل","NO","NO",36,12,5,53
2009-08-20,2009-11-03,"PRESIDENTIAL","FINAL","09","KHOST","خوست",6189294,18,"Mohammad Akbar Oria","محمد اکبر )اوريا (","M","مستقل","NO","NO",6,1,1,8
2009-08-20,2009-11-03,"PRESIDENTIAL","FINAL","09","KHOST","خوست",977770,20,"Sangin Mohammad Rahmani","سنگين محمد ) رحمانی (","M","مستقل","NO","NO",0,0,0,0
2009-08-20,2009-11-03,"PRESIDENTIAL","FINAL","09","KHOST","خوست",3788581,23,"Abdul Hasib Arian","عبدالحسيب ) آرين (","M","مستقل","NO","NO",2,2,36,40
2009-08-20,2009-11-03,"PRESIDENTIAL","FINAL","09","KHOST","خوست",6178408,24,"Mulla Ghulam Mohammad Rigi","ملا غلام محمد )ريگی(","M","مستقل","NO","NO",1,3,0,4
2009-08-20,2009-11-03,"PRESIDENTIAL","FINAL","09","KHOST","خوست",997138,25,"Ramazan Bashardost","رمضان بشردوست","M","مستقل","NO","NO",253,130,120,503
2009-08-20,2009-11-03,"PRESIDENTIAL","FINAL","09","KHOST","خوست",12223481,27,"Abdul Majid Samim","عبدالمجيد ) صميم (","M","مستقل","NO","NO",1,0,1,2
2009-08-20,2009-11-03,"PRESIDENTIAL","FINAL","09","KHOST","خوست",6370916,30,"Mrs. Shahla Ata","شھلا ) عطا (","F","مستقل","NO","NO",40,12,13,65
2009-08-20,2009-11-03,"PRESIDENTIAL","FINAL","09","KHOST","خوست",6358651,31,"Dr. Ghulam Faroq Nijrabi","پروفيسور دوکتور غلام فاروق ) نجرابی(","M","حزب استقلال افغانستان","NO","NO",2,0,0,2
2009-08-20,2009-11-03,"PRESIDENTIAL","FINAL","09","KHOST","خوست",7263746,32,"Alhaj Abdul Ghafor Zori","الحاج عبد الغفور )زوری(","M","مستقل","NO","NO",2,0,0,2
2009-08-20,2009-11-03,"PRESIDENTIAL","FINAL","09","KHOST","خوست",6155279,33,"Mohammad Hashim Tawfiqi","محمد ھاشم توفيقی","M","مستقل","NO","NO",5,4,0,9
2009-08-20,2009-11-03,"PRESIDENTIAL","FINAL","09","KHOST","خوست",983418,35,"Hamed Karzai","حامد کرزی","M","مستقل","YES","YES",21354,6062,2326,29742
2009-08-20,2009-11-03,"PRESIDENTIAL","FINAL","09","KHOST","خوست",1004871,37,"Dr. Abdullah Abdullah","داکتر عبد الله ) عبدالله (","M","مستقل","NO","NO",2360,309,149,2818
2009-08-20,2009-11-03,"PRESIDENTIAL","FINAL","09","KHOST","خوست",6371180,38,"Dr. Frozan Fana","داکتر فروزان ) فنا (","F","مستقل","NO","NO",83,48,1,132
2009-08-20,2009-11-03,"PRESIDENTIAL","FINAL","09","KHOST","خوست",5109208,39,"Abdul Jabar Sabit","عبدالجبار ثابت","M","مستقل","NO","NO",25,15,0,40
2009-08-20,2009-11-03,"PRESIDENTIAL","FINAL","09","KHOST","خوست",11348474,40,"Hidayat Amin Arsala","ھدايت امين ارسلا","M","مستقل","NO","NO",4,2,0,6
2009-08-20,2009-11-03,"PRESIDENTIAL","FINAL","09","KHOST","خوست",7849401,41,"Gul Ahmmad Yama","گل احمد )يما(","M","مستقل","NO","NO",1,0,0,1
2009-08-20,2009-11-03,"PRESIDENTIAL","FINAL","09","KHOST","خوست",NA,NA,"Eng. Moin‐ul‐din Ulfati",NA,NA,NA,NA,NA,0,3,0,3
2009-08-20,2009-11-03,"PRESIDENTIAL","FINAL","09","KHOST","خوست",NA,NA,"Mahbob‐U‐lah Koshani",NA,NA,NA,NA,NA,0,0,0,0
2009-08-20,2009-11-03,"PRESIDENTIAL","FINAL","09","KHOST","خوست",NA,NA,"Zabih‐U‐llah Ghazi Noristani",NA,NA,NA,NA,NA,27,1,0,28
2009-08-20,2009-11-03,"PRESIDENTIAL","FINAL","09","KHOST","خوست",NA,NA,"Zia‐ul‐haq Hafizi",NA,NA,NA,NA,NA,1,0,0,1
2009-08-20,2009-11-03,"PRESIDENTIAL","FINAL","10","NANGERHAR","ننگرھار",1095147,1,"Haji Rahim Jan Shinzad","الحاج رحيم جان شيرزاد )فی سبيل الله(","M","مستقل","NO","NO",454,225,4,683
2009-08-20,2009-11-03,"PRESIDENTIAL","FINAL","10","NANGERHAR","ننگرھار",6359413,3,"Mohammad Sarwar Ahmadzai","محمد سرور احمدزی","M","مستقل","NO","NO",852,266,127,1245
2009-08-20,2009-11-03,"PRESIDENTIAL","FINAL","10","NANGERHAR","ننگرھار",6350379,5,"Dr. Habib Mangal","داکتر حبيب منگل","M","حزب نھضت فراگير دموکراسی وترقی افغانستان","NO","NO",1256,662,9,1927
2009-08-20,2009-11-03,"PRESIDENTIAL","FINAL","10","NANGERHAR","ننگرھار",7770491,7,"Sayed Jalal Karim","سيد جلال کريم","M","مستقل","NO","NO",652,423,61,1136
2009-08-20,2009-11-03,"PRESIDENTIAL","FINAL","10","NANGERHAR","ننگرھار",6359075,8,"Mirwais Yasini","ميرويس ياسينی","M","مستقل","NO","NO",10023,6513,184,16720
2009-08-20,2009-11-03,"PRESIDENTIAL","FINAL","10","NANGERHAR","ننگرھار",3907996,9,"Bismillah Shir","بسم الله شير","M","مستقل","NO","NO",112,57,2,171
2009-08-20,2009-11-03,"PRESIDENTIAL","FINAL","10","NANGERHAR","ننگرھار",2287256,10,"Bashir Ahmad Bizhan","بشير احمد بيژن","M","مستقل","NO","NO",29,14,0,43
2009-08-20,2009-11-03,"PRESIDENTIAL","FINAL","10","NANGERHAR","ننگرھار",8894180,11,"Motasim Billah Mazhabi","معتصم با􏲽 مذھبی","M","مستقل","NO","NO",457,324,5,786
2009-08-20,2009-11-03,"PRESIDENTIAL","FINAL","10","NANGERHAR","ننگرھار",6359797,12,"Ashraf Ghani Ahmadzai","اشرف غنی احمدزی","M","مستقل","NO","NO",14781,6858,792,22431
2009-08-20,2009-11-03,"PRESIDENTIAL","FINAL","10","NANGERHAR","ننگرھار",860263,13,"Abdul Latif Pedram","عبداللطيف ) پدرام (","M","حزب کنگره ملی افغانستان","NO","NO",50,87,5,142
2009-08-20,2009-11-03,"PRESIDENTIAL","FINAL","10","NANGERHAR","ننگرھار",3010205,14,"Shahnawaz Tanai","شھنواز تڼی","M","د افغانستان د سولی غورځنګ ګوند","NO","NO",2303,1685,41,4029
2009-08-20,2009-11-03,"PRESIDENTIAL","FINAL","10","NANGERHAR","ننگرھار",6189430,16,"Mulla Abdul Salam Rakity","ملا عبد السلام ) راکتی (","M","مستقل","NO","NO",2531,857,145,3533
2009-08-20,2009-11-03,"PRESIDENTIAL","FINAL","10","NANGERHAR","ننگرھار",6189294,18,"Mohammad Akbar Oria","محمد اکبر )اوريا (","M","مستقل","NO","NO",59,35,4,98
2009-08-20,2009-11-03,"PRESIDENTIAL","FINAL","10","NANGERHAR","ننگرھار",977770,20,"Sangin Mohammad Rahmani","سنگين محمد ) رحمانی (","M","مستقل","NO","NO",23,16,3,42
2009-08-20,2009-11-03,"PRESIDENTIAL","FINAL","10","NANGERHAR","ننگرھار",3788581,23,"Abdul Hasib Arian","عبدالحسيب ) آرين (","M","مستقل","NO","NO",55,16,3,74
2009-08-20,2009-11-03,"PRESIDENTIAL","FINAL","10","NANGERHAR","ننگرھار",6178408,24,"Mulla Ghulam Mohammad Rigi","ملا غلام محمد )ريگی(","M","مستقل","NO","NO",71,20,0,91
2009-08-20,2009-11-03,"PRESIDENTIAL","FINAL","10","NANGERHAR","ننگرھار",997138,25,"Ramazan Bashardost","رمضان بشردوست","M","مستقل","NO","NO",2350,591,18,2959
2009-08-20,2009-11-03,"PRESIDENTIAL","FINAL","10","NANGERHAR","ننگرھار",12223481,27,"Abdul Majid Samim","عبدالمجيد ) صميم (","M","مستقل","NO","NO",37,24,0,61
2009-08-20,2009-11-03,"PRESIDENTIAL","FINAL","10","NANGERHAR","ننگرھار",6370916,30,"Mrs. Shahla Ata","شھلا ) عطا (","F","مستقل","NO","NO",270,114,8,392
2009-08-20,2009-11-03,"PRESIDENTIAL","FINAL","10","NANGERHAR","ننگرھار",6358651,31,"Dr. Ghulam Faroq Nijrabi","پروفيسور دوکتور غلام فاروق ) نجرابی(","M","حزب استقلال افغانستان","NO","NO",55,21,3,79
2009-08-20,2009-11-03,"PRESIDENTIAL","FINAL","10","NANGERHAR","ننگرھار",7263746,32,"Alhaj Abdul Ghafor Zori","الحاج عبد الغفور )زوری(","M","مستقل","NO","NO",68,87,1,156
2009-08-20,2009-11-03,"PRESIDENTIAL","FINAL","10","NANGERHAR","ننگرھار",6155279,33,"Mohammad Hashim Tawfiqi","محمد ھاشم توفيقی","M","مستقل","NO","NO",111,53,4,168
2009-08-20,2009-11-03,"PRESIDENTIAL","FINAL","10","NANGERHAR","ننگرھار",983418,35,"Hamed Karzai","حامد کرزی","M","مستقل","YES","YES",154554,82071,3027,239652
2009-08-20,2009-11-03,"PRESIDENTIAL","FINAL","10","NANGERHAR","ننگرھار",1004871,37,"Dr. Abdullah Abdullah","داکتر عبد الله ) عبدالله (","M","مستقل","NO","NO",10255,8676,173,19104
2009-08-20,2009-11-03,"PRESIDENTIAL","FINAL","10","NANGERHAR","ننگرھار",6371180,38,"Dr. Frozan Fana","داکتر فروزان ) فنا (","F","مستقل","NO","NO",640,350,24,1014
2009-08-20,2009-11-03,"PRESIDENTIAL","FINAL","10","NANGERHAR","ننگرھار",5109208,39,"Abdul Jabar Sabit","عبدالجبار ثابت","M","مستقل","NO","NO",893,456,74,1423
2009-08-20,2009-11-03,"PRESIDENTIAL","FINAL","10","NANGERHAR","ننگرھار",11348474,40,"Hidayat Amin Arsala","ھدايت امين ارسلا","M","مستقل","NO","NO",32,39,0,71
2009-08-20,2009-11-03,"PRESIDENTIAL","FINAL","10","NANGERHAR","ننگرھار",7849401,41,"Gul Ahmmad Yama","گل احمد )يما(","M","مستقل","NO","NO",26,18,0,44
2009-08-20,2009-11-03,"PRESIDENTIAL","FINAL","10","NANGERHAR","ننگرھار",NA,NA,"Eng. Moin‐ul‐din Ulfati",NA,NA,NA,NA,NA,44,25,3,72
2009-08-20,2009-11-03,"PRESIDENTIAL","FINAL","10","NANGERHAR","ننگرھار",NA,NA,"Mahbob‐U‐lah Koshani",NA,NA,NA,NA,NA,31,15,1,47
2009-08-20,2009-11-03,"PRESIDENTIAL","FINAL","10","NANGERHAR","ننگرھار",NA,NA,"Zabih‐U‐llah Ghazi Noristani",NA,NA,NA,NA,NA,92,46,4,142
2009-08-20,2009-11-03,"PRESIDENTIAL","FINAL","10","NANGERHAR","ننگرھار",NA,NA,"Zia‐ul‐haq Hafizi",NA,NA,NA,NA,NA,22,10,1,33
2009-08-20,2009-11-03,"PRESIDENTIAL","FINAL","11","KUNARHA","کنرھا",1095147,1,"Haji Rahim Jan Shinzad","الحاج رحيم جان شيرزاد )فی سبيل الله(","M","مستقل","NO","NO",37,15,0,52
2009-08-20,2009-11-03,"PRESIDENTIAL","FINAL","11","KUNARHA","کنرھا",6359413,3,"Mohammad Sarwar Ahmadzai","محمد سرور احمدزی","M","مستقل","NO","NO",109,9,0,118
2009-08-20,2009-11-03,"PRESIDENTIAL","FINAL","11","KUNARHA","کنرھا",6350379,5,"Dr. Habib Mangal","داکتر حبيب منگل","M","حزب نھضت فراگير دموکراسی وترقی افغانستان","NO","NO",24,31,0,55
2009-08-20,2009-11-03,"PRESIDENTIAL","FINAL","11","KUNARHA","کنرھا",7770491,7,"Sayed Jalal Karim","سيد جلال کريم","M","مستقل","NO","NO",141,57,0,198
2009-08-20,2009-11-03,"PRESIDENTIAL","FINAL","11","KUNARHA","کنرھا",6359075,8,"Mirwais Yasini","ميرويس ياسينی","M","مستقل","NO","NO",674,141,2,817
2009-08-20,2009-11-03,"PRESIDENTIAL","FINAL","11","KUNARHA","کنرھا",3907996,9,"Bismillah Shir","بسم الله شير","M","مستقل","NO","NO",30,5,0,35
2009-08-20,2009-11-03,"PRESIDENTIAL","FINAL","11","KUNARHA","کنرھا",2287256,10,"Bashir Ahmad Bizhan","بشير احمد بيژن","M","مستقل","NO","NO",7,1,0,8
2009-08-20,2009-11-03,"PRESIDENTIAL","FINAL","11","KUNARHA","کنرھا",8894180,11,"Motasim Billah Mazhabi","معتصم با􏲽 مذھبی","M","مستقل","NO","NO",160,48,0,208
2009-08-20,2009-11-03,"PRESIDENTIAL","FINAL","11","KUNARHA","کنرھا",6359797,12,"Ashraf Ghani Ahmadzai","اشرف غنی احمدزی","M","مستقل","NO","NO",2271,933,27,3231
2009-08-20,2009-11-03,"PRESIDENTIAL","FINAL","11","KUNARHA","کنرھا",860263,13,"Abdul Latif Pedram","عبداللطيف ) پدرام (","M","حزب کنگره ملی افغانستان","NO","NO",17,12,0,29
2009-08-20,2009-11-03,"PRESIDENTIAL","FINAL","11","KUNARHA","کنرھا",3010205,14,"Shahnawaz Tanai","شھنواز تڼی","M","د افغانستان د سولی غورځنګ ګوند","NO","NO",1152,444,3,1599
2009-08-20,2009-11-03,"PRESIDENTIAL","FINAL","11","KUNARHA","کنرھا",6189430,16,"Mulla Abdul Salam Rakity","ملا عبد السلام ) راکتی (","M","مستقل","NO","NO",551,134,3,688
2009-08-20,2009-11-03,"PRESIDENTIAL","FINAL","11","KUNARHA","کنرھا",6189294,18,"Mohammad Akbar Oria","محمد اکبر )اوريا (","M","مستقل","NO","NO",155,12,0,167
2009-08-20,2009-11-03,"PRESIDENTIAL","FINAL","11","KUNARHA","کنرھا",977770,20,"Sangin Mohammad Rahmani","سنگين محمد ) رحمانی (","M","مستقل","NO","NO",1,5,0,6
2009-08-20,2009-11-03,"PRESIDENTIAL","FINAL","11","KUNARHA","کنرھا",3788581,23,"Abdul Hasib Arian","عبدالحسيب ) آرين (","M","مستقل","NO","NO",9,3,0,12
2009-08-20,2009-11-03,"PRESIDENTIAL","FINAL","11","KUNARHA","کنرھا",6178408,24,"Mulla Ghulam Mohammad Rigi","ملا غلام محمد )ريگی(","M","مستقل","NO","NO",11,1,0,12
2009-08-20,2009-11-03,"PRESIDENTIAL","FINAL","11","KUNARHA","کنرھا",997138,25,"Ramazan Bashardost","رمضان بشردوست","M","مستقل","NO","NO",189,80,13,282
2009-08-20,2009-11-03,"PRESIDENTIAL","FINAL","11","KUNARHA","کنرھا",12223481,27,"Abdul Majid Samim","عبدالمجيد ) صميم (","M","مستقل","NO","NO",5,3,0,8
2009-08-20,2009-11-03,"PRESIDENTIAL","FINAL","11","KUNARHA","کنرھا",6370916,30,"Mrs. Shahla Ata","شھلا ) عطا (","F","مستقل","NO","NO",45,50,0,95
2009-08-20,2009-11-03,"PRESIDENTIAL","FINAL","11","KUNARHA","کنرھا",6358651,31,"Dr. Ghulam Faroq Nijrabi","پروفيسور دوکتور غلام فاروق ) نجرابی(","M","حزب استقلال افغانستان","NO","NO",5,2,0,7
2009-08-20,2009-11-03,"PRESIDENTIAL","FINAL","11","KUNARHA","کنرھا",7263746,32,"Alhaj Abdul Ghafor Zori","الحاج عبد الغفور )زوری(","M","مستقل","NO","NO",8,16,0,24
2009-08-20,2009-11-03,"PRESIDENTIAL","FINAL","11","KUNARHA","کنرھا",6155279,33,"Mohammad Hashim Tawfiqi","محمد ھاشم توفيقی","M","مستقل","NO","NO",11,6,0,17
2009-08-20,2009-11-03,"PRESIDENTIAL","FINAL","11","KUNARHA","کنرھا",983418,35,"Hamed Karzai","حامد کرزی","M","مستقل","YES","YES",46414,15086,425,61925
2009-08-20,2009-11-03,"PRESIDENTIAL","FINAL","11","KUNARHA","کنرھا",1004871,37,"Dr. Abdullah Abdullah","داکتر عبد الله ) عبدالله (","M","مستقل","NO","NO",3766,1585,2,5353
2009-08-20,2009-11-03,"PRESIDENTIAL","FINAL","11","KUNARHA","کنرھا",6371180,38,"Dr. Frozan Fana","داکتر فروزان ) فنا (","F","مستقل","NO","NO",285,135,1,421
2009-08-20,2009-11-03,"PRESIDENTIAL","FINAL","11","KUNARHA","کنرھا",5109208,39,"Abdul Jabar Sabit","عبدالجبار ثابت","M","مستقل","NO","NO",94,23,2,119
2009-08-20,2009-11-03,"PRESIDENTIAL","FINAL","11","KUNARHA","کنرھا",11348474,40,"Hidayat Amin Arsala","ھدايت امين ارسلا","M","مستقل","NO","NO",5,2,0,7
2009-08-20,2009-11-03,"PRESIDENTIAL","FINAL","11","KUNARHA","کنرھا",7849401,41,"Gul Ahmmad Yama","گل احمد )يما(","M","مستقل","NO","NO",1,2,0,3
2009-08-20,2009-11-03,"PRESIDENTIAL","FINAL","11","KUNARHA","کنرھا",NA,NA,"Eng. Moin‐ul‐din Ulfati",NA,NA,NA,NA,NA,11,2,0,13
2009-08-20,2009-11-03,"PRESIDENTIAL","FINAL","11","KUNARHA","کنرھا",NA,NA,"Mahbob‐U‐lah Koshani",NA,NA,NA,NA,NA,4,3,0,7
2009-08-20,2009-11-03,"PRESIDENTIAL","FINAL","11","KUNARHA","کنرھا",NA,NA,"Zabih‐U‐llah Ghazi Noristani",NA,NA,NA,NA,NA,410,402,0,812
2009-08-20,2009-11-03,"PRESIDENTIAL","FINAL","11","KUNARHA","کنرھا",NA,NA,"Zia‐ul‐haq Hafizi",NA,NA,NA,NA,NA,4,1,0,5
2009-08-20,2009-11-03,"PRESIDENTIAL","FINAL","12","LAGHMAN","لغمان",1095147,1,"Haji Rahim Jan Shinzad","الحاج رحيم جان شيرزاد )فی سبيل الله(","M","مستقل","NO","NO",46,18,1,65
2009-08-20,2009-11-03,"PRESIDENTIAL","FINAL","12","LAGHMAN","لغمان",6359413,3,"Mohammad Sarwar Ahmadzai","محمد سرور احمدزی","M","مستقل","NO","NO",108,327,8,443
2009-08-20,2009-11-03,"PRESIDENTIAL","FINAL","12","LAGHMAN","لغمان",6350379,5,"Dr. Habib Mangal","داکتر حبيب منگل","M","حزب نھضت فراگير دموکراسی وترقی افغانستان","NO","NO",418,390,0,808
2009-08-20,2009-11-03,"PRESIDENTIAL","FINAL","12","LAGHMAN","لغمان",7770491,7,"Sayed Jalal Karim","سيد جلال کريم","M","مستقل","NO","NO",185,131,1,317
2009-08-20,2009-11-03,"PRESIDENTIAL","FINAL","12","LAGHMAN","لغمان",6359075,8,"Mirwais Yasini","ميرويس ياسينی","M","مستقل","NO","NO",688,536,3,1227
2009-08-20,2009-11-03,"PRESIDENTIAL","FINAL","12","LAGHMAN","لغمان",3907996,9,"Bismillah Shir","بسم الله شير","M","مستقل","NO","NO",15,7,0,22
2009-08-20,2009-11-03,"PRESIDENTIAL","FINAL","12","LAGHMAN","لغمان",2287256,10,"Bashir Ahmad Bizhan","بشير احمد بيژن","M","مستقل","NO","NO",17,0,0,17
2009-08-20,2009-11-03,"PRESIDENTIAL","FINAL","12","LAGHMAN","لغمان",8894180,11,"Motasim Billah Mazhabi","معتصم با􏲽 مذھبی","M","مستقل","NO","NO",199,37,2,238
2009-08-20,2009-11-03,"PRESIDENTIAL","FINAL","12","LAGHMAN","لغمان",6359797,12,"Ashraf Ghani Ahmadzai","اشرف غنی احمدزی","M","مستقل","NO","NO",1140,454,40,1634
2009-08-20,2009-11-03,"PRESIDENTIAL","FINAL","12","LAGHMAN","لغمان",860263,13,"Abdul Latif Pedram","عبداللطيف ) پدرام (","M","حزب کنگره ملی افغانستان","NO","NO",13,4,0,17
2009-08-20,2009-11-03,"PRESIDENTIAL","FINAL","12","LAGHMAN","لغمان",3010205,14,"Shahnawaz Tanai","شھنواز تڼی","M","د افغانستان د سولی غورځنګ ګوند","NO","NO",254,162,1,417
2009-08-20,2009-11-03,"PRESIDENTIAL","FINAL","12","LAGHMAN","لغمان",6189430,16,"Mulla Abdul Salam Rakity","ملا عبد السلام ) راکتی (","M","مستقل","NO","NO",799,101,3,903
2009-08-20,2009-11-03,"PRESIDENTIAL","FINAL","12","LAGHMAN","لغمان",6189294,18,"Mohammad Akbar Oria","محمد اکبر )اوريا (","M","مستقل","NO","NO",4,2,0,6
2009-08-20,2009-11-03,"PRESIDENTIAL","FINAL","12","LAGHMAN","لغمان",977770,20,"Sangin Mohammad Rahmani","سنگين محمد ) رحمانی (","M","مستقل","NO","NO",6,0,0,6
2009-08-20,2009-11-03,"PRESIDENTIAL","FINAL","12","LAGHMAN","لغمان",3788581,23,"Abdul Hasib Arian","عبدالحسيب ) آرين (","M","مستقل","NO","NO",11,1,0,12
2009-08-20,2009-11-03,"PRESIDENTIAL","FINAL","12","LAGHMAN","لغمان",6178408,24,"Mulla Ghulam Mohammad Rigi","ملا غلام محمد )ريگی(","M","مستقل","NO","NO",18,2,0,20
2009-08-20,2009-11-03,"PRESIDENTIAL","FINAL","12","LAGHMAN","لغمان",997138,25,"Ramazan Bashardost","رمضان بشردوست","M","مستقل","NO","NO",943,376,13,1332
2009-08-20,2009-11-03,"PRESIDENTIAL","FINAL","12","LAGHMAN","لغمان",12223481,27,"Abdul Majid Samim","عبدالمجيد ) صميم (","M","مستقل","NO","NO",9,3,0,12
2009-08-20,2009-11-03,"PRESIDENTIAL","FINAL","12","LAGHMAN","لغمان",6370916,30,"Mrs. Shahla Ata","شھلا ) عطا (","F","مستقل","NO","NO",66,23,0,89
2009-08-20,2009-11-03,"PRESIDENTIAL","FINAL","12","LAGHMAN","لغمان",6358651,31,"Dr. Ghulam Faroq Nijrabi","پروفيسور دوکتور غلام فاروق ) نجرابی(","M","حزب استقلال افغانستان","NO","NO",14,1,0,15
2009-08-20,2009-11-03,"PRESIDENTIAL","FINAL","12","LAGHMAN","لغمان",7263746,32,"Alhaj Abdul Ghafor Zori","الحاج عبد الغفور )زوری(","M","مستقل","NO","NO",8,9,2,19
2009-08-20,2009-11-03,"PRESIDENTIAL","FINAL","12","LAGHMAN","لغمان",6155279,33,"Mohammad Hashim Tawfiqi","محمد ھاشم توفيقی","M","مستقل","NO","NO",32,5,0,37
2009-08-20,2009-11-03,"PRESIDENTIAL","FINAL","12","LAGHMAN","لغمان",983418,35,"Hamed Karzai","حامد کرزی","M","مستقل","YES","YES",37606,15485,672,53763
2009-08-20,2009-11-03,"PRESIDENTIAL","FINAL","12","LAGHMAN","لغمان",1004871,37,"Dr. Abdullah Abdullah","داکتر عبد الله ) عبدالله (","M","مستقل","NO","NO",6405,3517,18,9940
2009-08-20,2009-11-03,"PRESIDENTIAL","FINAL","12","LAGHMAN","لغمان",6371180,38,"Dr. Frozan Fana","داکتر فروزان ) فنا (","F","مستقل","NO","NO",163,207,2,372
2009-08-20,2009-11-03,"PRESIDENTIAL","FINAL","12","LAGHMAN","لغمان",5109208,39,"Abdul Jabar Sabit","عبدالجبار ثابت","M","مستقل","NO","NO",89,9,0,98
2009-08-20,2009-11-03,"PRESIDENTIAL","FINAL","12","LAGHMAN","لغمان",11348474,40,"Hidayat Amin Arsala","ھدايت امين ارسلا","M","مستقل","NO","NO",6,5,0,11
2009-08-20,2009-11-03,"PRESIDENTIAL","FINAL","12","LAGHMAN","لغمان",7849401,41,"Gul Ahmmad Yama","گل احمد )يما(","M","مستقل","NO","NO",9,5,2,16
2009-08-20,2009-11-03,"PRESIDENTIAL","FINAL","12","LAGHMAN","لغمان",NA,NA,"Eng. Moin‐ul‐din Ulfati",NA,NA,NA,NA,NA,24,5,1,30
2009-08-20,2009-11-03,"PRESIDENTIAL","FINAL","12","LAGHMAN","لغمان",NA,NA,"Mahbob‐U‐lah Koshani",NA,NA,NA,NA,NA,6,3,1,10
2009-08-20,2009-11-03,"PRESIDENTIAL","FINAL","12","LAGHMAN","لغمان",NA,NA,"Zabih‐U‐llah Ghazi Noristani",NA,NA,NA,NA,NA,12,6,0,18
2009-08-20,2009-11-03,"PRESIDENTIAL","FINAL","12","LAGHMAN","لغمان",NA,NA,"Zia‐ul‐haq Hafizi",NA,NA,NA,NA,NA,3,3,0,6
2009-08-20,2009-11-03,"PRESIDENTIAL","FINAL","13","NOORISTAN","نورستان",1095147,1,"Haji Rahim Jan Shinzad","الحاج رحيم جان شيرزاد )فی سبيل الله(","M","مستقل","NO","NO",3,0,0,3
2009-08-20,2009-11-03,"PRESIDENTIAL","FINAL","13","NOORISTAN","نورستان",6359413,3,"Mohammad Sarwar Ahmadzai","محمد سرور احمدزی","M","مستقل","NO","NO",1,0,0,1
2009-08-20,2009-11-03,"PRESIDENTIAL","FINAL","13","NOORISTAN","نورستان",6350379,5,"Dr. Habib Mangal","داکتر حبيب منگل","M","حزب نھضت فراگير دموکراسی وترقی افغانستان","NO","NO",7,0,0,7
2009-08-20,2009-11-03,"PRESIDENTIAL","FINAL","13","NOORISTAN","نورستان",7770491,7,"Sayed Jalal Karim","سيد جلال کريم","M","مستقل","NO","NO",6,1,0,7
2009-08-20,2009-11-03,"PRESIDENTIAL","FINAL","13","NOORISTAN","نورستان",6359075,8,"Mirwais Yasini","ميرويس ياسينی","M","مستقل","NO","NO",16,1,0,17
2009-08-20,2009-11-03,"PRESIDENTIAL","FINAL","13","NOORISTAN","نورستان",3907996,9,"Bismillah Shir","بسم الله شير","M","مستقل","NO","NO",0,0,0,0
2009-08-20,2009-11-03,"PRESIDENTIAL","FINAL","13","NOORISTAN","نورستان",2287256,10,"Bashir Ahmad Bizhan","بشير احمد بيژن","M","مستقل","NO","NO",1,0,0,1
2009-08-20,2009-11-03,"PRESIDENTIAL","FINAL","13","NOORISTAN","نورستان",8894180,11,"Motasim Billah Mazhabi","معتصم با􏲽 مذھبی","M","مستقل","NO","NO",4,0,0,4
2009-08-20,2009-11-03,"PRESIDENTIAL","FINAL","13","NOORISTAN","نورستان",6359797,12,"Ashraf Ghani Ahmadzai","اشرف غنی احمدزی","M","مستقل","NO","NO",50,19,0,69
2009-08-20,2009-11-03,"PRESIDENTIAL","FINAL","13","NOORISTAN","نورستان",860263,13,"Abdul Latif Pedram","عبداللطيف ) پدرام (","M","حزب کنگره ملی افغانستان","NO","NO",3,0,0,3
2009-08-20,2009-11-03,"PRESIDENTIAL","FINAL","13","NOORISTAN","نورستان",3010205,14,"Shahnawaz Tanai","شھنواز تڼی","M","د افغانستان د سولی غورځنګ ګوند","NO","NO",3,0,0,3
2009-08-20,2009-11-03,"PRESIDENTIAL","FINAL","13","NOORISTAN","نورستان",6189430,16,"Mulla Abdul Salam Rakity","ملا عبد السلام ) راکتی (","M","مستقل","NO","NO",14,5,0,19
