"province_code","pc_code","ps_code","scan_filename","target_url"
"04","0405071","0405071-02","0405071-02-M_cr_6236.png","https://edss.iec.org.af/invalid/4/405/0405071/0405071-02-M_cr_6236.png"
"04","0405071","0405071-03","0405071-03-M_cr_6237.png","https://edss.iec.org.af/invalid/4/405/0405071/0405071-03-M_cr_6237.png"
"04","0405071","0405071-04","0405071-04-M_cr_6238.png","https://edss.iec.org.af/invalid/4/405/0405071/0405071-04-M_cr_6238.png"
"04","0405071","0405071-05","0405071-05-M_cr_6239.png","https://edss.iec.org.af/invalid/4/405/0405071/0405071-05-M_cr_6239.png"
"04","0405071","0405071-06","0405071-06-F_cr_6240.png","https://edss.iec.org.af/invalid/4/405/0405071/0405071-06-F_cr_6240.png"
"04","0405074","0405074-02","0405074-02-M_cr_6247.png","https://edss.iec.org.af/invalid/4/405/0405074/0405074-02-M_cr_6247.png"
"04","0405074","0405074-03","0405074-03-M_cr_6248.png","https://edss.iec.org.af/invalid/4/405/0405074/0405074-03-M_cr_6248.png"
"04","0405074","0405074-04","0405074-04-M_cr_6249.png","https://edss.iec.org.af/invalid/4/405/0405074/0405074-04-M_cr_6249.png"
"04","0405074","0405074-05","0405074-05-M_cr_6250.png","https://edss.iec.org.af/invalid/4/405/0405074/0405074-05-M_cr_6250.png"
"04","0405074","0405074-06","0405074-06-F_cr_6251.png","https://edss.iec.org.af/invalid/4/405/0405074/0405074-06-F_cr_6251.png"
"04","0405074","0405074-07","0405074-07-F_cr_6252.png","https://edss.iec.org.af/invalid/4/405/0405074/0405074-07-F_cr_6252.png"
"04","0405075","0405075-01","0405075-01-M_cr_6253.png","https://edss.iec.org.af/invalid/4/405/0405075/0405075-01-M_cr_6253.png"
"04","0405075","0405075-02","0405075-02-M_cr_6254.png","https://edss.iec.org.af/invalid/4/405/0405075/0405075-02-M_cr_6254.png"
"04","0405075","0405075-03","0405075-03-M_cr_6255.png","https://edss.iec.org.af/invalid/4/405/0405075/0405075-03-M_cr_6255.png"
"04","0405075","0405075-04","0405075-04-F_cr_6256.png","https://edss.iec.org.af/invalid/4/405/0405075/0405075-04-F_cr_6256.png"
"04","0405075","0405075-05","0405075-05-F_cr_6257.png","https://edss.iec.org.af/invalid/4/405/0405075/0405075-05-F_cr_6257.png"
"04","0405076","0405076-01","0405076-01-M_cr_6258.png","https://edss.iec.org.af/invalid/4/405/0405076/0405076-01-M_cr_6258.png"
"04","0405076","0405076-02","0405076-02-M_cr_6259.png","https://edss.iec.org.af/invalid/4/405/0405076/0405076-02-M_cr_6259.png"
"04","0405076","0405076-03","0405076-03-M_cr_6260.png","https://edss.iec.org.af/invalid/4/405/0405076/0405076-03-M_cr_6260.png"
"04","0405076","0405076-04","0405076-04-M_cr_6261.png","https://edss.iec.org.af/invalid/4/405/0405076/0405076-04-M_cr_6261.png"
"04","0405076","0405076-05","0405076-05-F_cr_6262.png","https://edss.iec.org.af/invalid/4/405/0405076/0405076-05-F_cr_6262.png"
"04","0405082","0405082-01","0405082-01-M_cr_6266.png","https://edss.iec.org.af/invalid/4/405/0405082/0405082-01-M_cr_6266.png"
"04","0405082","0405082-02","0405082-02-M_cr_6267.png","https://edss.iec.org.af/invalid/4/405/0405082/0405082-02-M_cr_6267.png"
"04","0405082","0405082-03","0405082-03-M_cr_6268.png","https://edss.iec.org.af/invalid/4/405/0405082/0405082-03-M_cr_6268.png"
"04","0405082","0405082-04","0405082-04-M_cr_6269.png","https://edss.iec.org.af/invalid/4/405/0405082/0405082-04-M_cr_6269.png"
"04","0405082","0405082-05","0405082-05-M_cr_6270.png","https://edss.iec.org.af/invalid/4/405/0405082/0405082-05-M_cr_6270.png"
"04","0405082","0405082-06","0405082-06-M_cr_6271.png","https://edss.iec.org.af/invalid/4/405/0405082/0405082-06-M_cr_6271.png"
"04","0405082","0405082-07","0405082-07-F_cr_6272.png","https://edss.iec.org.af/invalid/4/405/0405082/0405082-07-F_cr_6272.png"
"04","0405084","0405084-01","0405084-01-M_cr_6273.png","https://edss.iec.org.af/invalid/4/405/0405084/0405084-01-M_cr_6273.png"
"04","0405084","0405084-02","0405084-02-M_cr_6274.png","https://edss.iec.org.af/invalid/4/405/0405084/0405084-02-M_cr_6274.png"
"04","0405084","0405084-03","0405084-03-M_cr_6275.png","https://edss.iec.org.af/invalid/4/405/0405084/0405084-03-M_cr_6275.png"
"04","0405084","0405084-04","0405084-04-M_cr_6276.png","https://edss.iec.org.af/invalid/4/405/0405084/0405084-04-M_cr_6276.png"
"04","0405084","0405084-05","0405084-05-M_cr_6277.png","https://edss.iec.org.af/invalid/4/405/0405084/0405084-05-M_cr_6277.png"
"04","0405084","0405084-06","0405084-06-F_cr_6278.png","https://edss.iec.org.af/invalid/4/405/0405084/0405084-06-F_cr_6278.png"
"04","0405085","0405085-03","0405085-03-M_cr_6281.png","https://edss.iec.org.af/invalid/4/405/0405085/0405085-03-M_cr_6281.png"
"04","0405085","0405085-04","0405085-04-M_cr_6282.png","https://edss.iec.org.af/invalid/4/405/0405085/0405085-04-M_cr_6282.png"
"04","0405085","0405085-07","0405085-07-F_cr_6285.png","https://edss.iec.org.af/invalid/4/405/0405085/0405085-07-F_cr_6285.png"
"04","0405094","0405094-01","0405094-01-M_cr_6286.png","https://edss.iec.org.af/invalid/4/405/0405094/0405094-01-M_cr_6286.png"
"04","0405094","0405094-02","0405094-02-M_cr_6287.png","https://edss.iec.org.af/invalid/4/405/0405094/0405094-02-M_cr_6287.png"
"04","0405094","0405094-03","0405094-03-M_cr_6288.png","https://edss.iec.org.af/invalid/4/405/0405094/0405094-03-M_cr_6288.png"
"04","0405094","0405094-04","0405094-04-M_cr_6289.png","https://edss.iec.org.af/invalid/4/405/0405094/0405094-04-M_cr_6289.png"
"04","0405094","0405094-05","0405094-05-M_cr_6290.png","https://edss.iec.org.af/invalid/4/405/0405094/0405094-05-M_cr_6290.png"
"04","0405094","0405094-06","0405094-06-F_cr_6291.png","https://edss.iec.org.af/invalid/4/405/0405094/0405094-06-F_cr_6291.png"
"04","0407103","0407103-04","0407103-04-F_cr_6311.png","https://edss.iec.org.af/invalid/4/407/0407103/0407103-04-F_cr_6311.png"
"04","0407109","0407109-02","0407109-02-M_cr_6339.png","https://edss.iec.org.af/invalid/4/407/0407109/0407109-02-M_cr_6339.png"
"04","0407109","0407109-04","0407109-04-F_cr_6341.png","https://edss.iec.org.af/invalid/4/407/0407109/0407109-04-F_cr_6341.png"
"04","0408118","0408118-01","0408118-01-M_cr_6358.png","https://edss.iec.org.af/invalid/4/408/0408118/0408118-01-M_cr_6358.png"
"04","0408118","0408118-03","0408118-03-F_cr_6360.png","https://edss.iec.org.af/invalid/4/408/0408118/0408118-03-F_cr_6360.png"
"04","0408118","0408118-04","0408118-04-F_cr_6361.png","https://edss.iec.org.af/invalid/4/408/0408118/0408118-04-F_cr_6361.png"
"04","0409150","0409150-02","0409150-02-M_cr_6463.png","https://edss.iec.org.af/invalid/4/409/0409150/0409150-02-M_cr_6463.png"
"04","0402019","0402019-01","0402019-01-M_cr_6065.png","https://edss.iec.org.af/invalid/4/402/0402019/0402019-01-M_cr_6065.png"
"04","0402019","0402019-02","0402019-02-M_cr_6066.png","https://edss.iec.org.af/invalid/4/402/0402019/0402019-02-M_cr_6066.png"
"04","0402019","0402019-03","0402019-03-M_cr_6067.png","https://edss.iec.org.af/invalid/4/402/0402019/0402019-03-M_cr_6067.png"
"05","0501007","0501007-02","0501007-02-F_cr_6563.png","https://edss.iec.org.af/invalid/5/501/0501007/0501007-02-F_cr_6563.png"
"05","0501009","0501009-01","0501009-01-M_cr_6573.png","https://edss.iec.org.af/invalid/5/501/0501009/0501009-01-M_cr_6573.png"
"05","0501009","0501009-02","0501009-02-F_cr_6574.png","https://edss.iec.org.af/invalid/5/501/0501009/0501009-02-F_cr_6574.png"
"05","0501010","0501010-04","0501010-04-M_cr_6578.png","https://edss.iec.org.af/invalid/5/501/0501010/0501010-04-M_cr_6578.png"
"05","0501010","0501010-08","0501010-08-M_cr_6582.png","https://edss.iec.org.af/invalid/5/501/0501010/0501010-08-M_cr_6582.png"
"05","0501012","0501012-04","0501012-04-M_cr_6589.png","https://edss.iec.org.af/invalid/5/501/0501012/0501012-04-M_cr_6589.png"
"05","0501014","0501014-01","0501014-01-M_cr_6595.png","https://edss.iec.org.af/invalid/5/501/0501014/0501014-01-M_cr_6595.png"
"05","0501014","0501014-03","0501014-03-M_cr_6597.png","https://edss.iec.org.af/invalid/5/501/0501014/0501014-03-M_cr_6597.png"
"05","0501014","0501014-04","0501014-04-M_cr_6598.png","https://edss.iec.org.af/invalid/5/501/0501014/0501014-04-M_cr_6598.png"
"05","0501014","0501014-05","0501014-05-M_cr_6599.png","https://edss.iec.org.af/invalid/5/501/0501014/0501014-05-M_cr_6599.png"
"05","0501014","0501014-06","0501014-06-F_cr_6600.png","https://edss.iec.org.af/invalid/5/501/0501014/0501014-06-F_cr_6600.png"
"05","0501014","0501014-07","0501014-07-F_cr_6601.png","https://edss.iec.org.af/invalid/5/501/0501014/0501014-07-F_cr_6601.png"
"05","0501017","0501017-02","0501017-02-M_cr_6604.png","https://edss.iec.org.af/invalid/5/501/0501017/0501017-02-M_cr_6604.png"
"05","0502032","0502032-03","0502032-03-M_cr_6632.png","https://edss.iec.org.af/invalid/5/502/0502032/0502032-03-M_cr_6632.png"
"05","0502032","0502032-04","0502032-04-M_cr_6633.png","https://edss.iec.org.af/invalid/5/502/0502032/0502032-04-M_cr_6633.png"
"05","0503041","0503041-01","0503041-01-M_cr_6636.png","https://edss.iec.org.af/invalid/5/503/0503041/0503041-01-M_cr_6636.png"
"05","0503041","0503041-02","0503041-02-F_cr_6637.png","https://edss.iec.org.af/invalid/5/503/0503041/0503041-02-F_cr_6637.png"
"05","0503044","0503044-01","0503044-01-M_cr_6638.png","https://edss.iec.org.af/invalid/5/503/0503044/0503044-01-M_cr_6638.png"
"05","0503044","0503044-05","0503044-05-M_cr_6642.png","https://edss.iec.org.af/invalid/5/503/0503044/0503044-05-M_cr_6642.png"
"05","0503044","0503044-06","0503044-06-M_cr_6643.png","https://edss.iec.org.af/invalid/5/503/0503044/0503044-06-M_cr_6643.png"
"05","0503044","0503044-07","0503044-07-F_cr_6644.png","https://edss.iec.org.af/invalid/5/503/0503044/0503044-07-F_cr_6644.png"
"05","0504045","0504045-11","0504045-11-M_cr_6655.png","https://edss.iec.org.af/invalid/5/504/0504045/0504045-11-M_cr_6655.png"
"05","0504045","0504045-12","0504045-12-M_cr_6656.png","https://edss.iec.org.af/invalid/5/504/0504045/0504045-12-M_cr_6656.png"
"05","0504045","0504045-13","0504045-13-M_cr_6657.png","https://edss.iec.org.af/invalid/5/504/0504045/0504045-13-M_cr_6657.png"
"05","0504045","0504045-14","0504045-14-M_cr_6658.png","https://edss.iec.org.af/invalid/5/504/0504045/0504045-14-M_cr_6658.png"
"05","0505063","0505063-04","0505063-04-M_cr_6746.png","https://edss.iec.org.af/invalid/5/505/0505063/0505063-04-M_cr_6746.png"
"05","0507081","0507081-07","0507081-07-F_cr_6806.png","https://edss.iec.org.af/invalid/5/507/0507081/0507081-07-F_cr_6806.png"
"05","0503044","0503044-02","0503044-02-M_cr_6639.png","https://edss.iec.org.af/invalid/5/503/0503044/0503044-02-M_cr_6639.png"
"06","0601003","0601003-02","0601003-02-M_cr_6829.png","https://edss.iec.org.af/invalid/6/60101/0601003/0601003-02-M_cr_6829.png"
"06","0601040","0601040-02","0601040-02-M_cr_7194.png","https://edss.iec.org.af/invalid/6/60105/0601040/0601040-02-M_cr_7194.png"
"06","0604102","0604102-01","0604102-01-M_cr_7714.png","https://edss.iec.org.af/invalid/6/604/0604102/0604102-01-M_cr_7714.png"
"06","0604102","0604102-03","0604102-03-M_cr_7716.png","https://edss.iec.org.af/invalid/6/604/0604102/0604102-03-M_cr_7716.png"
"06","0604102","0604102-04","0604102-04-M_cr_7717.png","https://edss.iec.org.af/invalid/6/604/0604102/0604102-04-M_cr_7717.png"
"06","0604102","0604102-05","0604102-05-M_cr_7718.png","https://edss.iec.org.af/invalid/6/604/0604102/0604102-05-M_cr_7718.png"
"06","0604102","0604102-06","0604102-06-F_cr_7719.png","https://edss.iec.org.af/invalid/6/604/0604102/0604102-06-F_cr_7719.png"
"06","0604103","0604103-01","0604103-01-M_cr_7720.png","https://edss.iec.org.af/invalid/6/604/0604103/0604103-01-M_cr_7720.png"
"06","0604103","0604103-02","0604103-02-M_cr_7721.png","https://edss.iec.org.af/invalid/6/604/0604103/0604103-02-M_cr_7721.png"
"06","0604103","0604103-03","0604103-03-F_cr_7722.png","https://edss.iec.org.af/invalid/6/604/0604103/0604103-03-F_cr_7722.png"
"06","0604103","0604103-04","0604103-04-F_cr_7723.png","https://edss.iec.org.af/invalid/6/604/0604103/0604103-04-F_cr_7723.png"
"06","0604104","0604104-05","0604104-05-F_cr_7728.png","https://edss.iec.org.af/invalid/6/604/0604104/0604104-05-F_cr_7728.png"
"06","0604105","0604105-01","0604105-01-M_cr_7730.png","https://edss.iec.org.af/invalid/6/604/0604105/0604105-01-M_cr_7730.png"
"06","0604106","0604106-03","0604106-03-F_cr_7736.png","https://edss.iec.org.af/invalid/6/604/0604106/0604106-03-F_cr_7736.png"
"06","0604106","0604106-05","0604106-05-F_cr_7738.png","https://edss.iec.org.af/invalid/6/604/0604106/0604106-05-F_cr_7738.png"
"06","0604106","0604106-07","0604106-07-F_cr_7740.png","https://edss.iec.org.af/invalid/6/604/0604106/0604106-07-F_cr_7740.png"
"06","0604109","0604109-05","0604109-05-F_cr_7753.png","https://edss.iec.org.af/invalid/6/604/0604109/0604109-05-F_cr_7753.png"
"06","0604109","0604109-06","0604109-06-F_cr_7754.png","https://edss.iec.org.af/invalid/6/604/0604109/0604109-06-F_cr_7754.png"
"06","0604110","0604110-07","0604110-07-F_cr_7761.png","https://edss.iec.org.af/invalid/6/604/0604110/0604110-07-F_cr_7761.png"
"06","0604110","0604110-08","0604110-08-F_cr_7762.png","https://edss.iec.org.af/invalid/6/604/0604110/0604110-08-F_cr_7762.png"
"06","0604110","0604110-09","0604110-09-F_cr_7763.png","https://edss.iec.org.af/invalid/6/604/0604110/0604110-09-F_cr_7763.png"
"06","0604110","0604110-10","0604110-10-F_cr_7764.png","https://edss.iec.org.af/invalid/6/604/0604110/0604110-10-F_cr_7764.png"
"06","0604111","0604111-03","0604111-03-F_cr_7767.png","https://edss.iec.org.af/invalid/6/604/0604111/0604111-03-F_cr_7767.png"
"06","0604111","0604111-04","0604111-04-F_cr_7768.png","https://edss.iec.org.af/invalid/6/604/0604111/0604111-04-F_cr_7768.png"
"06","0604118","0604118-04","0604118-04-M_cr_7797.png","https://edss.iec.org.af/invalid/6/604/0604118/0604118-04-M_cr_7797.png"
"06","0608192","0608192-04","0608192-04-F_cr_8213.png","https://edss.iec.org.af/invalid/6/608/0608192/0608192-04-F_cr_8213.png"
"06","0608192","0608192-05","0608192-05-F_cr_8214.png","https://edss.iec.org.af/invalid/6/608/0608192/0608192-05-F_cr_8214.png"
"06","0608193","0608193-03","0608193-03-F_cr_8217.png","https://edss.iec.org.af/invalid/6/608/0608193/0608193-03-F_cr_8217.png"
"06","0608195","0608195-06","0608195-06-F_cr_8233.png","https://edss.iec.org.af/invalid/6/608/0608195/0608195-06-F_cr_8233.png"
"06","0608215","0608215-05","0608215-05-F_cr_8347.png","https://edss.iec.org.af/invalid/6/608/0608215/0608215-05-F_cr_8347.png"
"06","0608218","0608218-06","0608218-06-F_cr_8364.png","https://edss.iec.org.af/invalid/6/608/0608218/0608218-06-F_cr_8364.png"
"06","0608219","0608219-03","0608219-03-F_cr_8367.png","https://edss.iec.org.af/invalid/6/608/0608219/0608219-03-F_cr_8367.png"
"06","0609231","0609231-05","0609231-05-F_cr_8414.png","https://edss.iec.org.af/invalid/6/609/0609231/0609231-05-F_cr_8414.png"
"06","0609235","0609235-06","0609235-06-F_cr_8447.png","https://edss.iec.org.af/invalid/6/609/0609235/0609235-06-F_cr_8447.png"
"06","0609236","0609236-04","0609236-04-F_cr_8452.png","https://edss.iec.org.af/invalid/6/609/0609236/0609236-04-F_cr_8452.png"
"06","0612279","0612279-08","0612279-08-F_cr_8635.png","https://edss.iec.org.af/invalid/6/612/0612279/0612279-08-F_cr_8635.png"
"06","0612279","0612279-09","0612279-09-F_cr_8636.png","https://edss.iec.org.af/invalid/6/612/0612279/0612279-09-F_cr_8636.png"
"06","0612279","0612279-10","0612279-10-F_cr_8637.png","https://edss.iec.org.af/invalid/6/612/0612279/0612279-10-F_cr_8637.png"
"06","0612279","0612279-11","0612279-11-F_cr_8638.png","https://edss.iec.org.af/invalid/6/612/0612279/0612279-11-F_cr_8638.png"
"06","0612279","0612279-12","0612279-12-F_cr_8639.png","https://edss.iec.org.af/invalid/6/612/0612279/0612279-12-F_cr_8639.png"
"06","0612279","0612279-13","0612279-13-F_cr_8640.png","https://edss.iec.org.af/invalid/6/612/0612279/0612279-13-F_cr_8640.png"
"06","0612279","0612279-14","0612279-14-F_cr_8641.png","https://edss.iec.org.af/invalid/6/612/0612279/0612279-14-F_cr_8641.png"
"06","0612279","0612279-15","0612279-15-F_cr_8642.png","https://edss.iec.org.af/invalid/6/612/0612279/0612279-15-F_cr_8642.png"
"06","0614314","0614314-03","0614314-03-F_cr_8825.png","https://edss.iec.org.af/invalid/6/614/0614314/0614314-03-F_cr_8825.png"
"06","0614314","0614314-04","0614314-04-F_cr_8826.png","https://edss.iec.org.af/invalid/6/614/0614314/0614314-04-F_cr_8826.png"
"06","0614315","0614315-03","0614315-03-F_cr_8829.png","https://edss.iec.org.af/invalid/6/614/0614315/0614315-03-F_cr_8829.png"
"06","0614317","0614317-03","0614317-03-F_cr_8836.png","https://edss.iec.org.af/invalid/6/614/0614317/0614317-03-F_cr_8836.png"
"06","0615321","0615321-08","0615321-08-F_cr_8861.png","https://edss.iec.org.af/invalid/6/615/0615321/0615321-08-F_cr_8861.png"
"06","0615324","0615324-03","0615324-03-F_cr_8868.png","https://edss.iec.org.af/invalid/6/615/0615324/0615324-03-F_cr_8868.png"
"06","0615349","0615349-04","0615349-04-F_cr_8935.png","https://edss.iec.org.af/invalid/6/615/0615349/0615349-04-F_cr_8935.png"
"06","0616370","0616370-08","0616370-08-F_cr_9015.png","https://edss.iec.org.af/invalid/6/616/0616370/0616370-08-F_cr_9015.png"
"06","0619399","0619399-05","0619399-05-F_cr_9161.png","https://edss.iec.org.af/invalid/6/619/0619399/0619399-05-F_cr_9161.png"
"06","0619399","0619399-06","0619399-06-F_cr_9162.png","https://edss.iec.org.af/invalid/6/619/0619399/0619399-06-F_cr_9162.png"
"06","0620414","0620414-03","0620414-03-F_cr_9173.png","https://edss.iec.org.af/invalid/6/620/0620414/0620414-03-F_cr_9173.png"
"06","0621428","0621428-03","0621428-03-F_cr_9231.png","https://edss.iec.org.af/invalid/6/621/0621428/0621428-03-F_cr_9231.png"
"06","0621430","0621430-01","0621430-01-M_cr_9232.png","https://edss.iec.org.af/invalid/6/621/0621430/0621430-01-M_cr_9232.png"
"06","0621430","0621430-03","0621430-03-F_cr_9234.png","https://edss.iec.org.af/invalid/6/621/0621430/0621430-03-F_cr_9234.png"
"06","0621431","0621431-02","0621431-02-M_cr_9236.png","https://edss.iec.org.af/invalid/6/621/0621431/0621431-02-M_cr_9236.png"
"06","0621431","0621431-05","0621431-05-F_cr_9239.png","https://edss.iec.org.af/invalid/6/621/0621431/0621431-05-F_cr_9239.png"
"06","0621431","0621431-07","0621431-07-F_cr_9241.png","https://edss.iec.org.af/invalid/6/621/0621431/0621431-07-F_cr_9241.png"
"06","0622446","0622446-04","0622446-04-F_cr_9248.png","https://edss.iec.org.af/invalid/6/622/0622446/0622446-04-F_cr_9248.png"
"06","0622446","0622446-05","0622446-05-F_cr_9249.png","https://edss.iec.org.af/invalid/6/622/0622446/0622446-05-F_cr_9249.png"
"06","0622447","0622447-06","0622447-06-F_cr_9255.png","https://edss.iec.org.af/invalid/6/622/0622447/0622447-06-F_cr_9255.png"
"06","0622447","0622447-07","0622447-07-F_cr_9256.png","https://edss.iec.org.af/invalid/6/622/0622447/0622447-07-F_cr_9256.png"
"06","0622449","0622449-05","0622449-05-F_cr_9268.png","https://edss.iec.org.af/invalid/6/622/0622449/0622449-05-F_cr_9268.png"
"06","0622450","0622450-04","0622450-04-F_cr_9272.png","https://edss.iec.org.af/invalid/6/622/0622450/0622450-04-F_cr_9272.png"
"06","0622452","0622452-04","0622452-04-F_cr_9285.png","https://edss.iec.org.af/invalid/6/622/0622452/0622452-04-F_cr_9285.png"
"06","0622453","0622453-04","0622453-04-F_cr_9289.png","https://edss.iec.org.af/invalid/6/622/0622453/0622453-04-F_cr_9289.png"
"06","0622454","0622454-04","0622454-04-F_cr_9293.png","https://edss.iec.org.af/invalid/6/622/0622454/0622454-04-F_cr_9293.png"
"06","0622457","0622457-04","0622457-04-F_cr_9307.png","https://edss.iec.org.af/invalid/6/622/0622457/0622457-04-F_cr_9307.png"
"06","0623352","0623352-05","0623352-05-F_cr_9352.png","https://edss.iec.org.af/invalid/6/623/0623352/0623352-05-F_cr_9352.png"
"06","0623352","0623352-06","0623352-06-F_cr_9353.png","https://edss.iec.org.af/invalid/6/623/0623352/0623352-06-F_cr_9353.png"
"06","0623352","0623352-07","0623352-07-F_cr_9354.png","https://edss.iec.org.af/invalid/6/623/0623352/0623352-07-F_cr_9354.png"
"06","0604106","0604106-06","0604106-06-F_cr_7739.png","https://edss.iec.org.af/invalid/6/604/0604106/0604106-06-F_cr_7739.png"
"06","0608200","0608200-11","0608200-11-F_cr_8269.png","https://edss.iec.org.af/invalid/6/608/0608200/0608200-11-F_cr_8269.png"
"06","0608210","0608210-06","0608210-06-F_cr_8332.png","https://edss.iec.org.af/invalid/6/608/0608210/0608210-06-F_cr_8332.png"
"06","0608217","0608217-03","0608217-03-M_cr_8356.png","https://edss.iec.org.af/invalid/6/608/0608217/0608217-03-M_cr_8356.png"
"07","0701018","0701018-02","0701018-02-F_cr_9529.png","https://edss.iec.org.af/invalid/7/701/0701018/0701018-02-F_cr_9529.png"
"07","0701021","0701021-06","0701021-06-F_cr_9547.png","https://edss.iec.org.af/invalid/7/701/0701021/0701021-06-F_cr_9547.png"
"07","0701022","0701022-02","0701022-02-F_cr_9550.png","https://edss.iec.org.af/invalid/7/701/0701022/0701022-02-F_cr_9550.png"
"07","0701023","0701023-01","0701023-01-M_cr_9551.png","https://edss.iec.org.af/invalid/7/701/0701023/0701023-01-M_cr_9551.png"
"07","0703057","0703057-02","0703057-02-M_cr_9778.png","https://edss.iec.org.af/invalid/7/703/0703057/0703057-02-M_cr_9778.png"
"07","0703057","0703057-04","0703057-04-F_cr_9780.png","https://edss.iec.org.af/invalid/7/703/0703057/0703057-04-F_cr_9780.png"
"07","0703057","0703057-05","0703057-05-F_cr_9781.png","https://edss.iec.org.af/invalid/7/703/0703057/0703057-05-F_cr_9781.png"
"07","0703058","0703058-02","0703058-02-F_cr_9783.png","https://edss.iec.org.af/invalid/7/703/0703058/0703058-02-F_cr_9783.png"
"07","0703065","0703065-05","0703065-05-F_cr_29976.png","https://edss.iec.org.af/invalid/7/703/0703065/0703065-05-F_cr_29976.png"
"07","0704072","0704072-02","0704072-02-M_cr_9795.png","https://edss.iec.org.af/invalid/7/704/0704072/0704072-02-M_cr_9795.png"
"07","0704072","0704072-07","0704072-07-F_cr_9800.png","https://edss.iec.org.af/invalid/7/704/0704072/0704072-07-F_cr_9800.png"
"07","0704076","0704076-02","0704076-02-M_cr_9811.png","https://edss.iec.org.af/invalid/7/704/0704076/0704076-02-M_cr_9811.png"
"07","0704076","0704076-03","0704076-03-M_cr_9812.png","https://edss.iec.org.af/invalid/7/704/0704076/0704076-03-M_cr_9812.png"
"07","0704076","0704076-04","0704076-04-F_cr_9813.png","https://edss.iec.org.af/invalid/7/704/0704076/0704076-04-F_cr_9813.png"
"07","0704092","0704092-03","0704092-03-F_cr_9823.png","https://edss.iec.org.af/invalid/7/704/0704092/0704092-03-F_cr_9823.png"
"07","0704094","0704094-02","0704094-02-F_cr_9825.png","https://edss.iec.org.af/invalid/7/704/0704094/0704094-02-F_cr_9825.png"
"07","0704101","0704101-09","0704101-09-F_cr_9835.png","https://edss.iec.org.af/invalid/7/704/0704101/0704101-09-F_cr_9835.png"
"07","0705106","0705106-03","0705106-03-F_cr_9851.png","https://edss.iec.org.af/invalid/7/705/0705106/0705106-03-F_cr_9851.png"
"07","0705108","0705108-03","0705108-03-F_cr_9854.png","https://edss.iec.org.af/invalid/7/705/0705108/0705108-03-F_cr_9854.png"
"07","0706121","0706121-03","0706121-03-F_cr_9890.png","https://edss.iec.org.af/invalid/7/706/0706121/0706121-03-F_cr_9890.png"
"07","0705104","0705104-02","0705104-02-M_cr_9845.png","https://edss.iec.org.af/invalid/7/705/0705104/0705104-02-M_cr_9845.png"
"07","0705104","0705104-03","0705104-03-F_cr_9846.png","https://edss.iec.org.af/invalid/7/705/0705104/0705104-03-F_cr_9846.png"
"08","0801002","0801002-02","0801002-02-M_cr_9903.png","https://edss.iec.org.af/invalid/8/801/0801002/0801002-02-M_cr_9903.png"
"08","0801006","0801006-03","0801006-03-F_cr_9920.png","https://edss.iec.org.af/invalid/8/801/0801006/0801006-03-F_cr_9920.png"
"08","0805057","0805057-03","0805057-03-M_cr_10080.png","https://edss.iec.org.af/invalid/8/805/0805057/0805057-03-M_cr_10080.png"
"08","0805060","0805060-06","0805060-06-F_cr_10091.png","https://edss.iec.org.af/invalid/8/805/0805060/0805060-06-F_cr_10091.png"
"08","0806062","0806062-05","0806062-05-F_cr_10100.png","https://edss.iec.org.af/invalid/8/806/0806062/0806062-05-F_cr_10100.png"
"08","0807074","0807074-02","0807074-02-M_cr_10132.png","https://edss.iec.org.af/invalid/8/807/0807074/0807074-02-M_cr_10132.png"
"09","0901015","0901015-04","0901015-04-F_cr_10327.png","https://edss.iec.org.af/invalid/9/901/0901015/0901015-04-F_cr_10327.png"
"09","0901015","0901015-05","0901015-05-F_cr_10328.png","https://edss.iec.org.af/invalid/9/901/0901015/0901015-05-F_cr_10328.png"
"09","0901025","0901025-01","0901025-01-M_cr_10348.png","https://edss.iec.org.af/invalid/9/901/0901025/0901025-01-M_cr_10348.png"
"09","0901025","0901025-02","0901025-02-F_cr_10349.png","https://edss.iec.org.af/invalid/9/901/0901025/0901025-02-F_cr_10349.png"
"09","0903070","0903070-02","0903070-02-F_cr_10375.png","https://edss.iec.org.af/invalid/9/903/0903070/0903070-02-F_cr_10375.png"
"09","0903079","0903079-03","0903079-03-F_cr_10408.png","https://edss.iec.org.af/invalid/9/903/0903079/0903079-03-F_cr_10408.png"
"09","0904091","0904091-07","0904091-07-F_cr_10461.png","https://edss.iec.org.af/invalid/9/904/0904091/0904091-07-F_cr_10461.png"
"09","0904091","0904091-08","0904091-08-F_cr_10462.png","https://edss.iec.org.af/invalid/9/904/0904091/0904091-08-F_cr_10462.png"
"09","0904092","0904092-04","0904092-04-M_cr_10466.png","https://edss.iec.org.af/invalid/9/904/0904092/0904092-04-M_cr_10466.png"
"09","0904092","0904092-06","0904092-06-F_cr_10468.png","https://edss.iec.org.af/invalid/9/904/0904092/0904092-06-F_cr_10468.png"
"09","0904094","0904094-01","0904094-01-M_cr_10474.png","https://edss.iec.org.af/invalid/9/904/0904094/0904094-01-M_cr_10474.png"
"09","0904094","0904094-02","0904094-02-M_cr_10475.png","https://edss.iec.org.af/invalid/9/904/0904094/0904094-02-M_cr_10475.png"
"09","0904094","0904094-04","0904094-04-F_cr_10477.png","https://edss.iec.org.af/invalid/9/904/0904094/0904094-04-F_cr_10477.png"
