"pc_code","candidate_code","votes"
"0101015",6359797,2
"0101015",6370916,1
"0101015",6371180,0
"0101015",7263746,2
"0101015",7770491,1
"0101015",7822442,1
"0101015",7849401,1
"0101015",8894180,1
"0101015",11348474,0
"0101015",12223481,0
"0101016",860263,0
"0101016",977770,0
"0101016",983418,211
"0101016",997138,23
"0101016",1004871,121
"0101016",1095147,1
"0101016",2287256,2
"0101016",3010205,2
"0101016",3010270,0
"0101016",3788581,3
"0101016",3907996,0
"0101016",4657143,0
"0101016",5109208,0
"0101016",6155279,0
"0101016",6178408,0
"0101016",6189294,0
"0101016",6189430,2
"0101016",6350379,7
"0101016",6350715,1
"0101016",6358651,0
"0101016",6359075,0
"0101016",6359413,0
"0101016",6359797,7
"0101016",6370916,2
"0101016",6371180,1
"0101016",7263746,0
"0101016",7770491,4
"0101016",7822442,1
"0101016",7849401,0
"0101016",8894180,4
"0101016",11348474,0
"0101016",12223481,0
"0101017",860263,1
"0101017",977770,2
"0101017",983418,362
"0101017",997138,321
"0101017",1004871,99
"0101017",1095147,1
"0101017",2287256,0
"0101017",3010205,3
"0101017",3010270,0
"0101017",3788581,0
"0101017",3907996,1
"0101017",4657143,2
"0101017",5109208,0
"0101017",6155279,1
"0101017",6178408,0
"0101017",6189294,0
"0101017",6189430,0
"0101017",6350379,0
"0101017",6350715,1
"0101017",6358651,0
"0101017",6359075,0
"0101017",6359413,3
"0101017",6359797,5
"0101017",6370916,1
"0101017",6371180,0
"0101017",7263746,0
"0101017",7770491,2
"0101017",7822442,0
"0101017",7849401,0
"0101017",8894180,1
"0101017",11348474,0
"0101017",12223481,0
"0101018",860263,1
"0101018",977770,0
"0101018",983418,104
"0101018",997138,15
"0101018",1004871,102
"0101018",1095147,1
"0101018",2287256,0
"0101018",3010205,1
"0101018",3010270,0
"0101018",3788581,0
"0101018",3907996,0
"0101018",4657143,0
"0101018",5109208,1
"0101018",6155279,0
"0101018",6178408,0
"0101018",6189294,0
"0101018",6189430,1
"0101018",6350379,0
"0101018",6350715,0
"0101018",6358651,0
"0101018",6359075,1
"0101018",6359413,4
"0101018",6359797,3
"0101018",6370916,0
"0101018",6371180,1
"0101018",7263746,0
"0101018",7770491,2
"0101018",7822442,0
"0101018",7849401,0
"0101018",8894180,0
"0101018",11348474,1
"0101018",12223481,0
"0101019",860263,3
"0101019",977770,0
"0101019",983418,251
"0101019",997138,25
"0101019",1004871,424
"0101019",1095147,0
"0101019",2287256,0
"0101019",3010205,3
"0101019",3010270,0
"0101019",3788581,0
"0101019",3907996,1
"0101019",4657143,0
"0101019",5109208,0
"0101019",6155279,0
"0101019",6178408,0
"0101019",6189294,0
"0101019",6189430,5
"0101019",6350379,2
"0101019",6350715,0
"0101019",6358651,1
"0101019",6359075,1
"0101019",6359413,0
"0101019",6359797,21
"0101019",6370916,0
"0101019",6371180,0
"0101019",7263746,0
"0101019",7770491,4
"0101019",7822442,0
"0101019",7849401,0
"0101019",8894180,4
"0101019",11348474,0
"0101019",12223481,0
"0101020",860263,0
"0101020",977770,0
"0101020",983418,102
"0101020",997138,14
"0101020",1004871,145
"0101020",1095147,0
"0101020",2287256,0
"0101020",3010205,2
"0101020",3010270,0
"0101020",3788581,0
"0101020",3907996,0
"0101020",4657143,1
"0101020",5109208,0
"0101020",6155279,1
"0101020",6178408,0
"0101020",6189294,0
"0101020",6189430,0
"0101020",6350379,0
"0101020",6350715,0
"0101020",6358651,0
"0101020",6359075,1
"0101020",6359413,0
"0101020",6359797,3
"0101020",6370916,1
"0101020",6371180,0
"0101020",7263746,0
"0101020",7770491,0
"0101020",7822442,0
"0101020",7849401,0
"0101020",8894180,1
"0101020",11348474,0
"0101020",12223481,1
"0101021",860263,3
"0101021",977770,0
"0101021",983418,161
"0101021",997138,46
"0101021",1004871,216
"0101021",1095147,0
"0101021",2287256,0
"0101021",3010205,3
"0101021",3010270,0
"0101021",3788581,0
"0101021",3907996,0
"0101021",4657143,1
"0101021",5109208,0
"0101021",6155279,0
"0101021",6178408,0
"0101021",6189294,0
"0101021",6189430,1
"0101021",6350379,1
"0101021",6350715,1
"0101021",6358651,0
"0101021",6359075,0
"0101021",6359413,0
"0101021",6359797,25
"0101021",6370916,0
"0101021",6371180,0
"0101021",7263746,0
"0101021",7770491,4
"0101021",7822442,0
"0101021",7849401,0
"0101021",8894180,1
"0101021",11348474,0
"0101021",12223481,0
"0101022",860263,2
"0101022",977770,1
"0101022",983418,130
"0101022",997138,35
"0101022",1004871,320
"0101022",1095147,0
"0101022",2287256,0
"0101022",3010205,0
"0101022",3010270,0
"0101022",3788581,0
"0101022",3907996,0
"0101022",4657143,0
"0101022",5109208,1
"0101022",6155279,0
"0101022",6178408,0
"0101022",6189294,1
"0101022",6189430,2
"0101022",6350379,3
"0101022",6350715,0
"0101022",6358651,1
"0101022",6359075,0
"0101022",6359413,0
"0101022",6359797,12
"0101022",6370916,0
"0101022",6371180,2
"0101022",7263746,0
"0101022",7770491,2
"0101022",7822442,0
"0101022",7849401,0
"0101022",8894180,1
"0101022",11348474,0
"0101022",12223481,0
"0101023",860263,2
"0101023",977770,0
"0101023",983418,367
"0101023",997138,38
"0101023",1004871,438
"0101023",1095147,0
"0101023",2287256,1
"0101023",3010205,3
"0101023",3010270,0
"0101023",3788581,0
"0101023",3907996,0
"0101023",4657143,0
"0101023",5109208,0
"0101023",6155279,0
"0101023",6178408,0
"0101023",6189294,0
"0101023",6189430,3
"0101023",6350379,2
"0101023",6350715,0
"0101023",6358651,3
"0101023",6359075,0
"0101023",6359413,1
"0101023",6359797,19
"0101023",6370916,1
"0101023",6371180,2
"0101023",7263746,0
"0101023",7770491,4
"0101023",7822442,0
"0101023",7849401,0
"0101023",8894180,1
"0101023",11348474,0
"0101023",12223481,0
"0101024",860263,4
"0101024",977770,0
"0101024",983418,231
"0101024",997138,33
"0101024",1004871,617
"0101024",1095147,0
"0101024",2287256,0
"0101024",3010205,2
"0101024",3010270,1
"0101024",3788581,0
"0101024",3907996,0
"0101024",4657143,0
"0101024",5109208,0
"0101024",6155279,1
"0101024",6178408,0
"0101024",6189294,0
"0101024",6189430,6
"0101024",6350379,1
"0101024",6350715,0
"0101024",6358651,0
"0101024",6359075,1
"0101024",6359413,3
"0101024",6359797,35
"0101024",6370916,1
"0101024",6371180,2
"0101024",7263746,0
"0101024",7770491,3
"0101024",7822442,0
"0101024",7849401,0
"0101024",8894180,2
"0101024",11348474,0
"0101024",12223481,0
"0101025",860263,1
"0101025",977770,0
"0101025",983418,441
"0101025",997138,38
"0101025",1004871,1041
"0101025",1095147,1
"0101025",2287256,1
"0101025",3010205,5
"0101025",3010270,0
"0101025",3788581,0
"0101025",3907996,0
"0101025",4657143,0
"0101025",5109208,0
"0101025",6155279,0
"0101025",6178408,0
"0101025",6189294,0
"0101025",6189430,8
"0101025",6350379,2
"0101025",6350715,0
"0101025",6358651,1
"0101025",6359075,0
"0101025",6359413,1
"0101025",6359797,51
"0101025",6370916,0
"0101025",6371180,2
"0101025",7263746,0
"0101025",7770491,10
"0101025",7822442,1
"0101025",7849401,0
"0101025",8894180,5
"0101025",11348474,0
"0101025",12223481,0
"0101026",860263,2
"0101026",977770,0
"0101026",983418,88
"0101026",997138,10
"0101026",1004871,318
"0101026",1095147,0
"0101026",2287256,0
"0101026",3010205,0
"0101026",3010270,0
"0101026",3788581,0
"0101026",3907996,0
"0101026",4657143,0
"0101026",5109208,0
"0101026",6155279,0
"0101026",6178408,0
"0101026",6189294,0
"0101026",6189430,1
"0101026",6350379,0
"0101026",6350715,1
"0101026",6358651,1
"0101026",6359075,0
"0101026",6359413,1
"0101026",6359797,10
"0101026",6370916,0
"0101026",6371180,2
"0101026",7263746,0
"0101026",7770491,4
"0101026",7822442,0
"0101026",7849401,0
"0101026",8894180,0
"0101026",11348474,0
"0101026",12223481,0
"0101027",860263,3
"0101027",977770,0
"0101027",983418,160
"0101027",997138,25
"0101027",1004871,349
"0101027",1095147,0
"0101027",2287256,0
"0101027",3010205,2
"0101027",3010270,0
"0101027",3788581,0
"0101027",3907996,0
"0101027",4657143,0
"0101027",5109208,0
"0101027",6155279,0
"0101027",6178408,0
"0101027",6189294,0
"0101027",6189430,0
"0101027",6350379,1
"0101027",6350715,1
"0101027",6358651,0
"0101027",6359075,0
"0101027",6359413,0
"0101027",6359797,24
"0101027",6370916,1
"0101027",6371180,0
"0101027",7263746,0
"0101027",7770491,2
"0101027",7822442,0
"0101027",7849401,0
"0101027",8894180,1
"0101027",11348474,0
"0101027",12223481,0
"0101028",860263,2
"0101028",977770,0
"0101028",983418,425
"0101028",997138,69
"0101028",1004871,476
"0101028",1095147,0
"0101028",2287256,0
"0101028",3010205,15
"0101028",3010270,2
"0101028",3788581,1
"0101028",3907996,0
"0101028",4657143,0
"0101028",5109208,1
"0101028",6155279,0
"0101028",6178408,0
"0101028",6189294,5
"0101028",6189430,6
"0101028",6350379,12
"0101028",6350715,0
"0101028",6358651,0
"0101028",6359075,1
"0101028",6359413,0
"0101028",6359797,51
"0101028",6370916,2
"0101028",6371180,1
"0101028",7263746,0
"0101028",7770491,17
"0101028",7822442,0
"0101028",7849401,1
"0101028",8894180,7
"0101028",11348474,0
"0101028",12223481,0
"0101029",860263,0
"0101029",977770,0
"0101029",983418,125
"0101029",997138,16
"0101029",1004871,96
"0101029",1095147,1
"0101029",2287256,0
"0101029",3010205,2
"0101029",3010270,0
"0101029",3788581,0
"0101029",3907996,0
"0101029",4657143,0
"0101029",5109208,0
"0101029",6155279,0
"0101029",6178408,0
"0101029",6189294,0
"0101029",6189430,0
"0101029",6350379,1
"0101029",6350715,1
"0101029",6358651,0
"0101029",6359075,0
"0101029",6359413,0
"0101029",6359797,12
"0101029",6370916,0
"0101029",6371180,0
"0101029",7263746,0
"0101029",7770491,0
"0101029",7822442,0
"0101029",7849401,0
"0101029",8894180,0
"0101029",11348474,0
"0101029",12223481,0
"0101030",860263,3
"0101030",977770,0
"0101030",983418,114
"0101030",997138,19
"0101030",1004871,592
"0101030",1095147,0
"0101030",2287256,0
"0101030",3010205,4
"0101030",3010270,0
"0101030",3788581,0
"0101030",3907996,0
"0101030",4657143,0
"0101030",5109208,1
"0101030",6155279,0
"0101030",6178408,0
"0101030",6189294,0
"0101030",6189430,4
"0101030",6350379,4
"0101030",6350715,0
"0101030",6358651,0
"0101030",6359075,0
"0101030",6359413,0
"0101030",6359797,3
"0101030",6370916,0
"0101030",6371180,0
"0101030",7263746,0
"0101030",7770491,4
"0101030",7822442,0
"0101030",7849401,0
"0101030",8894180,2
"0101030",11348474,0
"0101030",12223481,0
"0101031",860263,0
"0101031",977770,0
"0101031",983418,52
"0101031",997138,18
"0101031",1004871,46
"0101031",1095147,0
"0101031",2287256,0
"0101031",3010205,3
"0101031",3010270,0
"0101031",3788581,0
"0101031",3907996,1
"0101031",4657143,1
"0101031",5109208,0
"0101031",6155279,0
"0101031",6178408,0
"0101031",6189294,0
"0101031",6189430,0
"0101031",6350379,0
"0101031",6350715,0
"0101031",6358651,0
"0101031",6359075,0
"0101031",6359413,0
"0101031",6359797,3
"0101031",6370916,0
"0101031",6371180,0
"0101031",7263746,0
"0101031",7770491,0
"0101031",7822442,0
"0101031",7849401,0
"0101031",8894180,0
"0101031",11348474,0
"0101031",12223481,0
"0101032",860263,1
"0101032",977770,0
"0101032",983418,579
"0101032",997138,116
"0101032",1004871,316
"0101032",1095147,0
"0101032",2287256,0
"0101032",3010205,6
"0101032",3010270,2
"0101032",3788581,0
"0101032",3907996,0
"0101032",4657143,0
"0101032",5109208,1
"0101032",6155279,0
"0101032",6178408,0
"0101032",6189294,1
"0101032",6189430,5
"0101032",6350379,8
"0101032",6350715,0
"0101032",6358651,2
"0101032",6359075,2
"0101032",6359413,0
"0101032",6359797,88
"0101032",6370916,1
"0101032",6371180,3
"0101032",7263746,1
"0101032",7770491,10
"0101032",7822442,0
"0101032",7849401,0
"0101032",8894180,18
"0101032",11348474,1
"0101032",12223481,0
"0101033",860263,5
"0101033",977770,0
"0101033",983418,819
"0101033",997138,280
"0101033",1004871,398
"0101033",1095147,2
"0101033",2287256,0
"0101033",3010205,7
"0101033",3010270,4
"0101033",3788581,0
"0101033",3907996,1
"0101033",4657143,2
"0101033",5109208,1
"0101033",6155279,0
"0101033",6178408,0
"0101033",6189294,0
"0101033",6189430,5
"0101033",6350379,3
"0101033",6350715,2
"0101033",6358651,1
"0101033",6359075,4
"0101033",6359413,2
"0101033",6359797,127
"0101033",6370916,5
"0101033",6371180,2
"0101033",7263746,0
"0101033",7770491,15
"0101033",7822442,7
"0101033",7849401,0
"0101033",8894180,10
"0101033",11348474,1
"0101033",12223481,1
"0101034",860263,6
"0101034",977770,0
"0101034",983418,467
"0101034",997138,218
"0101034",1004871,211
"0101034",1095147,0
"0101034",2287256,0
"0101034",3010205,7
"0101034",3010270,1
"0101034",3788581,0
"0101034",3907996,0
"0101034",4657143,3
"0101034",5109208,0
"0101034",6155279,0
"0101034",6178408,0
"0101034",6189294,0
"0101034",6189430,1
"0101034",6350379,1
"0101034",6350715,0
"0101034",6358651,1
"0101034",6359075,2
"0101034",6359413,0
"0101034",6359797,68
"0101034",6370916,1
"0101034",6371180,1
"0101034",7263746,2
"0101034",7770491,8
"0101034",7822442,0
"0101034",7849401,0
"0101034",8894180,5
"0101034",11348474,0
"0101034",12223481,0
"0101035",860263,1
"0101035",977770,0
"0101035",983418,595
"0101035",997138,446
"0101035",1004871,219
"0101035",1095147,3
"0101035",2287256,1
"0101035",3010205,6
"0101035",3010270,0
"0101035",3788581,0
"0101035",3907996,0
"0101035",4657143,3
"0101035",5109208,0
"0101035",6155279,0
"0101035",6178408,2
"0101035",6189294,0
"0101035",6189430,1
"0101035",6350379,3
"0101035",6350715,0
"0101035",6358651,0
"0101035",6359075,7
"0101035",6359413,1
"0101035",6359797,42
"0101035",6370916,0
"0101035",6371180,1
"0101035",7263746,0
"0101035",7770491,20
"0101035",7822442,0
"0101035",7849401,0
"0101035",8894180,0
"0101035",11348474,1
"0101035",12223481,1
"0101036",860263,2
"0101036",977770,0
"0101036",983418,882
"0101036",997138,542
"0101036",1004871,565
"0101036",1095147,2
"0101036",2287256,0
"0101036",3010205,9
"0101036",3010270,1
"0101036",3788581,0
"0101036",3907996,0
"0101036",4657143,1
"0101036",5109208,0
"0101036",6155279,0
"0101036",6178408,1
"0101036",6189294,0
"0101036",6189430,5
"0101036",6350379,3
"0101036",6350715,0
"0101036",6358651,0
"0101036",6359075,0
"0101036",6359413,0
"0101036",6359797,80
"0101036",6370916,3
"0101036",6371180,3
"0101036",7263746,0
"0101036",7770491,4
"0101036",7822442,0
"0101036",7849401,0
"0101036",8894180,1
"0101036",11348474,0
"0101036",12223481,0
"0101037",860263,3
"0101037",977770,0
"0101037",983418,393
"0101037",997138,47
"0101037",1004871,246
"0101037",1095147,0
"0101037",2287256,0
"0101037",3010205,6
"0101037",3010270,0
"0101037",3788581,0
"0101037",3907996,0
"0101037",4657143,4
"0101037",5109208,0
"0101037",6155279,0
"0101037",6178408,0
"0101037",6189294,0
"0101037",6189430,1
"0101037",6350379,1
"0101037",6350715,0
"0101037",6358651,0
"0101037",6359075,1
"0101037",6359413,3
"0101037",6359797,30
"0101037",6370916,1
"0101037",6371180,1
"0101037",7263746,1
"0101037",7770491,4
"0101037",7822442,0
"0101037",7849401,0
"0101037",8894180,2
"0101037",11348474,0
"0101037",12223481,0
"0101038",860263,3
"0101038",977770,0
"0101038",983418,303
"0101038",997138,161
"0101038",1004871,148
"0101038",1095147,0
"0101038",2287256,0
"0101038",3010205,1
"0101038",3010270,0
"0101038",3788581,0
"0101038",3907996,0
"0101038",4657143,1
"0101038",5109208,0
"0101038",6155279,0
"0101038",6178408,0
"0101038",6189294,0
"0101038",6189430,0
"0101038",6350379,1
"0101038",6350715,0
"0101038",6358651,0
"0101038",6359075,1
"0101038",6359413,1
"0101038",6359797,46
"0101038",6370916,1
"0101038",6371180,1
"0101038",7263746,0
"0101038",7770491,4
"0101038",7822442,0
"0101038",7849401,0
"0101038",8894180,6
"0101038",11348474,0
"0101038",12223481,0
"0101039",860263,3
"0101039",977770,0
"0101039",983418,470
"0101039",997138,112
"0101039",1004871,417
"0101039",1095147,2
"0101039",2287256,0
"0101039",3010205,5
"0101039",3010270,0
"0101039",3788581,1
"0101039",3907996,0
"0101039",4657143,1
"0101039",5109208,0
"0101039",6155279,0
"0101039",6178408,1
"0101039",6189294,1
"0101039",6189430,2
"0101039",6350379,5
"0101039",6350715,0
"0101039",6358651,2
"0101039",6359075,5
"0101039",6359413,1
"0101039",6359797,52
"0101039",6370916,2
"0101039",6371180,3
"0101039",7263746,1
"0101039",7770491,6
"0101039",7822442,1
"0101039",7849401,3
"0101039",8894180,1
"0101039",11348474,0
"0101039",12223481,1
"0101040",860263,1
"0101040",977770,0
"0101040",983418,420
"0101040",997138,51
"0101040",1004871,248
"0101040",1095147,0
"0101040",2287256,0
"0101040",3010205,3
"0101040",3010270,2
"0101040",3788581,0
"0101040",3907996,0
"0101040",4657143,0
"0101040",5109208,2
"0101040",6155279,1
"0101040",6178408,2
"0101040",6189294,2
"0101040",6189430,3
"0101040",6350379,1
"0101040",6350715,1
"0101040",6358651,5
"0101040",6359075,2
"0101040",6359413,2
"0101040",6359797,41
"0101040",6370916,7
"0101040",6371180,1
"0101040",7263746,0
"0101040",7770491,1
"0101040",7822442,0
"0101040",7849401,0
"0101040",8894180,1
"0101040",11348474,0
"0101040",12223481,0
"0101041",860263,2
"0101041",977770,0
"0101041",983418,129
"0101041",997138,29
