province_code,province_name_eng,district_code,district_name_eng,provincial_capital,total_R114,aa_R114,aa_pct_R114,ag_R114,ag_pct_R114,other_R114,other_pct_R114,total_R214,aa_R214,aa_pct_R214,ag_R214,ag_pct_R214,aa_net_change_14,aa_pct_change_14,ag_net_change_14,total_19,aa_19,aa_pct_19,ag_19,ag_pct_19,other_19,other_pct_19,pct_natl_19,aa_net_R114_19,aa_pct_R114_19,ag_net_R114_19,ag_pct_R114_19,other_net_R114_19,other_pct_R114_19,aa_net_R214_19,aa_pct_R214_19,ag_net_R214_19,ag_pct_R214_19,total_18,winners_18,winners_pct_18,other_18,other_pct_18,total_pop_14,total_pop_18,total_pop_19,urban_pop_14,urban_pop_18,urban_pop_19,rural_pop_14,rural_pop_18,rural_pop_19,male_pop_14,male_pop_18,male_pop_19,fem_pop_14,fem_pop_18,fem_pop_19,no_votes_R114,no_votes_R214,no_votes_18,no_votes_19
09,BAGHLAN,0911,TALA WA BARFAK,NO,11367,6417,0.564528899445764,1776,0.1562417524412774,3174,0.2792293481129586,20538,13296,0.647385334501899,7242,0.35261466549810105,6879,3.0777027027027026,5466,1254,705,0.562200956937799,541,0.4314194577352472,8,0.006379585326953748,6.873488887585569e-4,-5712,-0.8901355773726041,-1235,-0.6953828828828829,-3166,-0.9974795211090107,-12591,-0.9469765342960289,-6701,-0.9252968793151063,3563,3144,0.882402469828796,419,0.11759753017120404,30300,32977,33557,0,0,0,30300,32977,33557,15700,17075,17375,14600,15902,16182,NO,NO,NO,NO
09,BAGHLAN,0912,PUL-E-HESAR,NO,2968,2611,0.8797169811320755,38,0.012803234501347708,319,0.10747978436657682,4010,3530,0.8802992518703242,480,0.11970074812967581,919,11.631578947368421,442,1259,1020,0.8101667990468626,167,0.13264495631453535,72,0.057188244638602066,6.900895143118207e-4,-1591,-0.6093450785139793,129,3.3947368421052633,-247,-0.774294670846395,-2510,-0.7110481586402266,-313,-0.6520833333333333,4891,2740,0.5602126354528726,2151,0.43978736454712736,27800,30154,30684,0,0,0,27800,30154,30684,14400,15663,15938,13400,14491,14746,NO,NO,NO,NO
09,BAGHLAN,0913,KHOST WA FERENG,NO,21188,17241,0.8137153105531433,1050,0.04955635265244478,2897,0.13672833679441193,26155,22810,0.872108583444848,3345,0.127891416555152,5569,2.1857142857142855,2295,3356,2328,0.6936829558998808,564,0.16805721096543505,464,0.13825983313468415,0.0018395078713506516,-14913,-0.864973029406647,-486,-0.46285714285714286,-2433,-0.8398343113565757,-20482,-0.8979395002192021,-2781,-0.831390134529148,9772,1264,0.1293491608677855,8508,0.8706508391322145,63400,68905,70116,0,0,0,63400,68905,70116,32600,35434,36057,30800,33471,34059,NO,NO,NO,NO
09,BAGHLAN,0914,GUZARGAH-E- NUR,NO,3310,2589,0.7821752265861027,4,0.0012084592145015106,717,0.21661631419939578,6099,5630,0.9231021478930972,469,0.07689785210690277,3041,116.25,465,728,549,0.7541208791208791,73,0.10027472527472528,106,0.14560439560439561,3.990350805552069e-4,-2040,-0.7879490150637312,69,17.25,-611,-0.8521617852161785,-5081,-0.9024866785079929,-396,-0.8443496801705757,3425,1028,0.30014598540145987,2397,0.6998540145985401,10200,11035,11229,0,0,0,10200,11035,11229,5300,5777,5879,4900,5258,5350,NO,NO,NO,NO
09,BAGHLAN,0915,FERENG WA GHARU,NO,7734,6718,0.8686320144815102,57,0.007370054305663305,959,0.12399793121282648,8907,8332,0.9354440327832042,575,0.06455596721679578,1614,9.087719298245615,518,1671,1036,0.6199880311190904,285,0.17055655296229802,350,0.2094554159186116,9.159170599007565e-4,-5682,-0.8457874367371242,228,4,-609,-0.635036496350365,-7296,-0.8756601056168987,-290,-0.5043478260869565,4348,1901,0.43721251149954,2447,0.56278748850046,16600,18093,18412,0,0,0,16600,18093,18412,8500,9244,9407,8100,8849,9005,NO,NO,NO,NO
10,BAMIYAN,1001,BAMYAN,YES,31986,17512,0.5474895266679172,5679,0.1775464265616207,8795,0.2749640467704621,25513,17748,0.6956453572688434,7765,0.30435464273115664,236,0.3673181898221518,2086,22147,14356,0.64821420508421,3698,0.16697521108953808,4093,0.18481058382625187,0.012139326825626602,-3156,-0.18021927820922795,-1981,-0.34882901919352,-4702,-0.5346219442865264,-3392,-0.1911201262114041,-4067,-0.5237604636188024,32952,5990,0.18177955814518088,26962,0.8182204418548191,83800,91428,93128,12600,14054,14394,71200,77374,78734,41900,45543,46389,41900,45885,46739,NO,NO,NO,NO
10,BAMIYAN,1002,SHIBAR,NO,13800,6171,0.44717391304347825,2126,0.15405797101449276,5503,0.398768115942029,15856,9805,0.6183779011099899,6051,0.3816220988900101,3634,1.8461900282220132,3925,3334,2212,0.6634673065386922,793,0.23785242951409719,329,0.09868026394721056,0.001827449118916291,-3959,-0.6415491816561335,-1333,-0.6269990592662277,-5174,-0.940214428493549,-7593,-0.7744008159102499,-5258,-0.8689472814410841,5444,866,0.15907421013960324,4578,0.8409257898603968,29600,32207,32774,0,0,0,29600,32207,32774,15300,16690,16984,14300,15517,15790,NO,NO,NO,NO
10,BAMIYAN,1003,SAYGHAN,NO,15609,10047,0.6436671151258889,1501,0.09616247036965853,4061,0.26017041450445255,16548,13036,0.787768914672468,3512,0.21223108532753202,2989,1.3397734843437707,2011,4010,2165,0.5399002493765586,1123,0.2800498753117207,722,0.1800498753117207,0.002197981693717554,-7882,-0.7845127898875286,-378,-0.2518321119253831,-3339,-0.8222112780103423,-10871,-0.8339214482970236,-2389,-0.6802391799544419,7693,1105,0.1436370726634603,6588,0.8563629273365397,24100,26176,26637,0,0,0,24100,26176,26637,12300,13352,13587,11800,12824,13050,NO,NO,NO,NO
10,BAMIYAN,1004,KAHMARD,NO,18786,12565,0.668849142978814,1849,0.09842435856488875,4372,0.23272649845629725,17381,12950,0.7450664518727346,4431,0.25493354812726543,385,1.396430502974581,2582,6340,3766,0.594006309148265,1409,0.2222397476340694,1165,0.1837539432176656,0.0034751132015384775,-8799,-0.7002785515320334,-440,-0.23796646836127636,-3207,-0.7335315645013724,-9184,-0.7091891891891892,-3022,-0.682013089596028,12492,2273,0.1819564521293628,10219,0.8180435478706372,36500,39648,40345,0,0,0,36500,39648,40345,18700,20284,20641,17800,19364,19704,NO,NO,NO,NO
10,BAMIYAN,1005,YAKAWLANG,NO,33748,24341,0.7212575560033188,3303,0.0978724665165343,6104,0.18086997748014697,30608,23325,0.7620556717198118,7283,0.2379443282801882,-1016,1.204965183166818,3980,19662,13962,0.7101007018614587,3342,0.16997253585596583,2358,0.11992676228257552,0.010777235925654502,-10379,-0.4263999014009285,39,0.011807447774750226,-3746,-0.6136959370904325,-9363,-0.40141479099678457,-3941,-0.5411231635315117,29289,10987,0.3751237666017959,18302,0.6248762333982041,87800,95467,97145,0,0,0,87800,95467,97145,44600,48530,49383,43200,46937,47762,NO,NO,NO,NO
10,BAMIYAN,1006,PANJAB,NO,20893,16006,0.7660939070502082,1997,0.09558225242904322,2890,0.1383238405207486,22605,17404,0.7699181596991816,5201,0.2300818403008184,1398,1.6044066099148724,3204,10601,8075,0.7617205923969437,1278,0.1205546646542779,1248,0.11772474294877841,0.005810674298029874,-7931,-0.49550168686742474,-719,-0.36004006009013523,-1642,-0.568166089965398,-9329,-0.5360262008733624,-3923,-0.7542780234570275,14211,3317,0.23341073816057983,10894,0.7665892618394202,68500,74423,75731,0,0,0,68500,74423,75731,34600,37617,38278,33900,36806,37453,NO,NO,NO,NO
10,BAMIYAN,1007,WARAS,NO,32972,26682,0.8092320757005944,1972,0.059808322212786605,4318,0.13095960208661894,32669,27340,0.836878998438887,5329,0.16312100156111298,658,1.7023326572008113,3357,16358,11259,0.6882870766597383,3378,0.2065044626482455,1721,0.10520846069201614,0.008966230560057794,-15423,-0.5780301326737126,1406,0.7129817444219066,-2597,-0.6014358499305233,-16081,-0.5881858083394295,-1951,-0.36610996434603116,23483,11124,0.4737043818932845,12359,0.5262956181067155,109600,119075,121168,0,0,0,109600,119075,121168,55600,60468,61531,54000,58607,59637,NO,NO,NO,NO
11,GHAZNI,1101,GHAZNI,YES,48112,35087,0.7292775191220485,5167,0.10739524442966411,7858,0.16332723644828734,39246,30930,0.7881057942210671,8316,0.2118942057789329,-4157,0.6094445519643894,3149,11736,7704,0.656441717791411,2253,0.19197341513292435,1779,0.15158486707566463,0.006432796298620752,-27383,-0.7804314988457264,-2914,-0.563963615250629,-6079,-0.7736065156528379,-23226,-0.7509214354995151,-6063,-0.7290764790764791,0,0,NaN,0,NaN,163700,179459,183051,59100,65772,67365,104600,113687,115686,83300,90750,92565,80400,88709,90486,NO,NO,YES,NO
11,GHAZNI,1102,WALIMUHAMMAD-E- SHAHID,NO,4769,921,0.19312224785070245,146,0.030614384566995178,3702,0.7762633675823024,19,11,0.5789473684210527,8,0.42105263157894735,-910,-0.9452054794520548,-138,39,3,0.07692307692307693,36,0.9230769230769231,0,0,2.137687931545751e-5,-918,-0.996742671009772,-110,-0.7534246575342466,-3702,-1,-8,-0.7272727272727273,28,3.5,0,0,NaN,0,NaN,20200,21942,22328,0,0,0,20200,21942,22328,10400,11298,11497,9800,10644,10831,NO,NO,YES,NO
11,GHAZNI,1103,KHWAJAUMARI,NO,2573,1723,0.6696463272444617,154,0.05985231247570929,696,0.270501360279829,1654,1376,0.8319226118500604,278,0.16807738814993953,-347,0.8051948051948052,124,18,6,0.3333333333333333,12,0.6666666666666666,0,0,9.86625199174962e-6,-1717,-0.9965177016831108,-142,-0.922077922077922,-696,-1,-1370,-0.9956395348837209,-266,-0.9568345323741008,0,0,NaN,0,NaN,19000,20659,21022,0,0,0,19000,20659,21022,9600,10399,10582,9400,10260,10440,NO,NO,YES,NO
11,GHAZNI,1104,WAGHAZ,NO,6283,1839,0.29269457265637433,1667,0.2653191150724176,2777,0.44198631227120805,1136,207,0.18221830985915494,929,0.8177816901408451,-1632,-0.4427114577084583,-738,270,11,0.040740740740740744,194,0.7185185185185186,65,0.24074074074074073,1.479937798762443e-4,-1828,-0.9940184883088635,-1473,-0.883623275344931,-2712,-0.9765934461649262,-196,-0.9468599033816425,-735,-0.7911733046286329,0,0,NaN,0,NaN,38700,42087,42827,0,0,0,38700,42087,42827,19900,21697,22078,18800,20390,20749,NO,NO,YES,NO
11,GHAZNI,1105,DEHYAK,NO,8738,2875,0.3290226596475166,1527,0.17475394827191576,4336,0.49622339208056765,4269,1408,0.32981962988990393,2861,0.670180370110096,-1467,0.8736083824492469,1334,18,0,0,18,1,0,0,9.86625199174962e-6,-2875,-1,-1509,-0.9882121807465619,-4336,-1,-1408,-1,-2843,-0.9937084935337295,0,0,NaN,0,NaN,49100,53380,54318,0,0,0,49100,53380,54318,25000,27218,27696,24100,26162,26622,NO,NO,YES,NO
11,GHAZNI,1106,JAGHATU,NO,23772,12131,0.5103062426383981,2152,0.09052667003197039,9489,0.3991670873296315,12655,7385,0.5835638087712367,5270,0.41643619122876335,-4746,1.4488847583643123,3118,0,0,NaN,0,NaN,0,NaN,0,-12131,-1,-2152,-1,-9489,-1,-7385,-1,-5270,-1,0,0,NaN,0,NaN,31900,34645,35255,0,0,0,31900,34645,35255,16300,17717,18029,15600,16928,17226,NO,NO,YES,YES
11,GHAZNI,1107,ANDAR,NO,33023,5807,0.17584713684401782,15104,0.4573781909578173,12112,0.3667746721981649,26680,1414,0.052998500749625185,25266,0.9470014992503748,-4393,0.672801906779661,10162,0,0,NaN,0,NaN,0,NaN,0,-5807,-1,-15104,-1,-12112,-1,-1414,-1,-25266,-1,0,0,NaN,0,NaN,125300,136141,138534,0,0,0,125300,136141,138534,64400,69969,71199,60900,66172,67335,NO,NO,YES,YES
11,GHAZNI,1108,ZANAKHAN,NO,2841,1015,0.357268567405843,580,0.20415346708905316,1246,0.43857796550510386,27,7,0.25925925925925924,20,0.7407407407407407,-1008,-0.9655172413793104,-560,62,11,0.1774193548387097,46,0.7419354838709677,5,0.08064516129032258,3.398375686047092e-5,-1004,-0.9891625615763546,-534,-0.9206896551724137,-1241,-0.9959871589085072,4,0.5714285714285714,26,1.3,0,0,NaN,0,NaN,12600,13729,13970,0,0,0,12600,13729,13970,6500,7061,7185,6100,6668,6785,NO,NO,YES,NO
11,GHAZNI,1109,RASHIDAN,NO,4048,2060,0.508893280632411,74,0.018280632411067192,1914,0.47282608695652173,277,234,0.8447653429602888,43,0.1552346570397112,-1826,-0.4189189189189189,-31,0,0,NaN,0,NaN,0,NaN,0,-2060,-1,-74,-1,-1914,-1,-234,-1,-43,-1,0,0,NaN,0,NaN,18100,19632,19977,0,0,0,18100,19632,19977,9200,10014,10190,8900,9618,9787,NO,NO,YES,YES
11,GHAZNI,1110,NAWUR,NO,48890,35215,0.7202904479443649,2073,0.0424013090611577,11602,0.2373082429944774,38657,27552,0.7127299066145847,11105,0.2872700933854153,-7663,4.356970574047274,9032,4966,3407,0.6860652436568667,1052,0.21184051550543698,507,0.10209424083769633,0.00272198929950159,-31808,-0.9032514553457334,-1021,-0.49252291365171247,-11095,-0.9563006378210653,-24145,-0.8763429152148664,-10053,-0.905267897343539,0,0,NaN,0,NaN,95100,103293,105109,0,0,0,95100,103293,105109,48300,52509,53432,46800,50784,51677,NO,NO,YES,NO
11,GHAZNI,1111,QARABAGH,NO,44582,13122,0.29433403615809073,15656,0.3511731191960881,15804,0.3544928446458212,32472,11789,0.36305124414880513,20683,0.6369487558511949,-1333,0.3210909555442003,5027,58,2,0.034482758620689655,51,0.8793103448275862,5,0.08620689655172414,3.179125641785989e-5,-13120,-0.9998475842097241,-15605,-0.9967424629535002,-15799,-0.9996836243988864,-11787,-0.9998303503265756,-20632,-0.9975342068365324,0,0,NaN,0,NaN,143500,155902,158643,0,0,0,143500,155902,158643,73300,79727,81129,70200,76175,77514,NO,NO,YES,NO
11,GHAZNI,1112,GIRO,NO,590,344,0.5830508474576271,0,0,246,0.41694915254237286,39,19,0.48717948717948717,20,0.5128205128205128,-325,Inf,20,0,0,NaN,0,NaN,0,NaN,0,-344,-1,0,NaN,-246,-1,-19,-1,-20,-1,0,0,NaN,0,NaN,36700,39905,40607,0,0,0,36700,39905,40607,19100,20798,21164,17600,19107,19443,NO,NO,YES,YES
11,GHAZNI,1113,ABBAND,NO,2988,187,0.06258366800535475,1350,0.45180722891566266,1451,0.4856091030789826,3447,477,0.13838120104438642,2970,0.8616187989556136,290,1.2,1620,11,0,0,11,1,0,0,6.029376217180324e-6,-187,-1,-1339,-0.9918518518518519,-1451,-1,-477,-1,-2959,-0.9962962962962963,0,0,NaN,0,NaN,27600,30026,30554,0,0,0,27600,30026,30554,14300,15535,15808,13300,14491,14746,NO,NO,YES,NO
11,GHAZNI,1114,JAGHURI,NO,71734,49651,0.6921543480079182,8432,0.11754537597234227,13651,0.1903002760197396,64074,50153,0.7827355869775572,13921,0.2172644130224428,502,0.650972485768501,5489,20525,7614,0.3709622411693057,10843,0.5282825822168088,2068,0.1007551766138855,0.01125026789614783,-42037,-0.8466496143078689,2411,0.28593453510436434,-11583,-0.8485092667203867,-42539,-0.8481845552609016,-3078,-0.22110480568924645,0,0,NaN,0,NaN,177300,192728,196117,0,0,0,177300,192728,196117,90300,98214,99941,87000,94514,96176,NO,NO,YES,NO
11,GHAZNI,1115,MUQUR,NO,8355,1322,0.15822860562537402,5485,0.656493117893477,1548,0.185278276481149,4034,534,0.13237481408031732,3500,0.8676251859196827,-788,-0.3618960802187785,-1985,665,34,0.05112781954887218,560,0.8421052631578947,71,0.10676691729323308,3.645031985840832e-4,-1288,-0.9742813918305597,-4925,-0.8979033728350045,-1477,-0.9541343669250646,-500,-0.9363295880149812,-2940,-0.84,0,0,NaN,0,NaN,50500,54919,55885,0,0,0,50500,54919,55885,26200,28501,29002,24300,26418,26883,NO,NO,YES,NO
11,GHAZNI,1116,MALESTAN,NO,43613,30515,0.6996767019008094,4301,0.09861738472473804,8797,0.20170591337445257,41653,31485,0.7558879312414472,10168,0.2441120687585528,970,1.364101371774006,5867,13246,8149,0.6152045900649252,3885,0.29329608938547486,1212,0.09149932054959987,0.007260465215706415,-22366,-0.7329510077011306,-416,-0.09672169262962102,-7585,-0.8622257587814027,-23336,-0.7411783388915356,-6283,-0.617918961447679,0,0,NaN,0,NaN,82400,89564,91138,0,0,0,82400,89564,91138,41400,45063,45855,41000,44501,45283,NO,NO,YES,NO
11,GHAZNI,1117,GELAN,NO,5810,444,0.07641996557659209,4441,0.7643717728055077,925,0.15920826161790017,4031,164,0.040684693624410816,3867,0.9593153063755891,-280,-0.12925016888088267,-574,309,5,0.016181229773462782,298,0.9644012944983819,6,0.019417475728155338,1.6937065919170183e-4,-439,-0.9887387387387387,-4143,-0.9328979959468588,-919,-0.9935135135135135,-159,-0.9695121951219512,-3569,-0.9229376777863977,0,0,NaN,0,NaN,58100,63128,64238,0,0,0,58100,63128,64238,29800,32352,32921,28300,30776,31317,NO,NO,YES,NO
11,GHAZNI,1118,AJRESTAN,NO,34,6,0.17647058823529413,19,0.5588235294117647,9,0.2647058823529412,1362,716,0.5256975036710719,646,0.47430249632892807,710,33,627,0,0,NaN,0,NaN,0,NaN,0,-6,-1,-19,-1,-9,-1,-716,-1,-646,-1,0,0,NaN,0,NaN,28900,31438,31990,0,0,0,28900,31438,31990,14900,16177,16461,14000,15261,15529,NO,NO,YES,YES
12,PAKTIKA,1201,SHARAN,YES,10215,615,0.06020558002936858,8013,0.7844346549192364,1587,0.155359765051395,26613,1433,0.053845864802915866,25180,0.9461541351970841,818,2.1423936103831274,17167,4812,103,0.021404821280133,4371,0.9083541147132169,338,0.07024106400665005,0.0026375780324610653,-512,-0.832520325203252,-3642,-0.45451141894421565,-1249,-0.7870195337114052,-1330,-0.928122819260293,-20809,-0.8264098490865767,7372,2615,0.3547205642973413,4757,0.6452794357026587,50400,62495,63626,2800,4816,4933,47600,57679,58693,25800,31943,32521,24600,30552,31105,NO,NO,NO,NO
12,PAKTIKA,1202,MATAKHAN,NO,12701,579,0.04558696165656247,9116,0.7177387607275018,3006,0.23667427761593576,7590,334,0.044005270092226614,7256,0.9559947299077733,-245,-0.20403685827117157,-1860,1626,14,0.008610086100861008,1503,0.9243542435424354,109,0.06703567035670356,8.912514299213824e-4,-565,-0.9758203799654577,-7613,-0.8351250548486178,-2897,-0.9637391882900865,-320,-0.9580838323353293,-5753,-0.7928610804851157,2332,272,0.11663807890222985,2060,0.8833619210977701,25000,26259,26720,0,0,0,25000,26259,26720,12900,13439,13675,12100,12820,13045,NO,NO,NO,NO
12,PAKTIKA,1203,YOSUFKHEL,NO,5544,101,0.018217893217893216,3835,0.6917388167388168,1608,0.29004329004329005,7726,380,0.04918457157649495,7346,0.9508154284235051,279,0.9155149934810952,3511,2767,17,0.006143838091796169,2703,0.9768702565955909,47,0.016985905312612938,0.0015166621811761778,-84,-0.8316831683168316,-1132,-0.2951760104302477,-1561,-0.970771144278607,-363,-0.9552631578947368,-4643,-0.6320446501497413,4245,3847,0.9062426383981155,398,0.09375736160188457,13600,28195,28691,0,0,0,13600,28195,28691,7000,14507,14762,6600,13688,13929,NO,NO,NO,NO
12,PAKTIKA,1204,YAHYAKHEL,NO,8776,357,0.040679124886052874,7076,0.8062898814949864,1343,0.1530309936189608,11196,1741,0.15550196498749552,9455,0.8444980350125044,1384,0.33620689655172414,2379,2515,31,0.012326043737574552,2375,0.9443339960238568,109,0.043339960238568585,0.0013785346532916832,-326,-0.9131652661064426,-4701,-0.6643583945732052,-1234,-0.9188384214445272,-1710,-0.9821941412981046,-7080,-0.7488101533580116,3369,2836,0.8417928168596023,533,0.15820718314039775,17500,28753,29259,0,0,0,17500,28753,29259,9000,14715,14974,8500,14038,14285,NO,NO,NO,NO
12,PAKTIKA,1205,SARRAWZAH(SARHAWZAH),NO,2622,50,0.01906941266209001,2263,0.8630816170861938,309,0.11784897025171624,12276,94,0.00765721733463669,12182,0.9923427826653634,44,4.383119752540875,9919,563,1,0.0017761989342806395,505,0.8969804618117229,57,0.10124333925399645,3.08594437297502e-4,-49,-0.98,-1758,-0.77684489615554575,-252,-0.8155339805825242,-93,-0.9893617021276596,-11677,-0.958545394844853,1261,87,0.0689928628072958,1174,0.9310071371927042,23300,35785,36414,0,0,0,23300,35785,36414,11900,18026,18343,11400,17759,18071,NO,NO,NO,NO
12,PAKTIKA,1206,OMNA,NO,2549,41,0.016084739113377794,1835,0.719890153001177,673,0.26402510788544525,8422,432,0.05129422939919259,7990,0.9487057706008074,391,3.354223433242507,6155,44,0,0,29,0.6590909090909091,15,0.3409090909090909,2.4117504868721295e-5,-41,-1,-1806,-0.9841961852861035,-658,-0.9777117384843982,-432,-1,-7961,-0.9963704630788486,59,11,0.1864406779661017,48,0.8135593220338984,12200,22996,23400,0,0,0,12200,22996,23400,6300,11725,11931,5900,11271,11469,NO,NO,NO,NO
12,PAKTIKA,1207,ZARGHUNSHAHR,NO,27944,1652,0.05911823647294589,18594,0.6654022330375036,7698,0.27547953048955054,30668,2222,0.07245337159253945,28446,0.9275466284074605,570,0.5298483381736044,9852,6845,74,0.010810810810810811,6690,0.9773557341124909,81,0.01183345507669832,0.00375191638241812,-1578,-0.9552058111380145,-11904,-0.6402065182316876,-7617,-0.9894777864380359,-2148,-0.9666966696669667,-21756,-0.7648175490402869,3386,1945,0.5744240992321323,1441,0.42557590076786767,30000,40607,41321,0,0,0,30000,40607,41321,15300,20690,21054,14700,19917,20267,NO,NO,NO,NO
12,PAKTIKA,1208,GOMAL,NO,11036,1430,0.12957593330917,6086,0.5514679231605655,3520,0.3189561435302646,27362,2098,0.07667568160222206,25264,0.923324318397778,668,3.151166611896155,19178,816,7,0.00857843137254902,793,0.9718137254901961,16,0.0196078431372549,4.472700902926495e-4,-1423,-0.9951048951048951,-5293,-0.8697009530069011,-3504,-0.9954545454545455,-2091,-0.9966634890371783,-24471,-0.968611462951235,781,86,0.11011523687580026,695,0.8898847631241997,7800,44992,45783,0,0,0,7800,44992,45783,4000,22941,23344,3800,22051,22439,NO,NO,NO,NO
12,PAKTIKA,1209,JANIKHEL,NO,17735,820,0.04623625599097829,14292,0.805864110515929,2623,0.14789963349309276,23926,1126,0.04706177380255789,22800,0.9529382261974421,306,0.5952980688497062,8508,1461,71,0.0485968514715948,1355,0.9274469541409993,35,0.023956194387405885,8.008107866636776e-4,-749,-0.9134146341463415,-12937,-0.9051917156451161,-2588,-0.9866565001906215,-1055,-0.9369449378330373,-21445,-0.9405701754385964,1061,387,0.3647502356267672,674,0.6352497643732328,24100,35611,36237,0,0,0,24100,35611,36237,12400,18339,18661,11700,17272,17576,NO,NO,NO,NO
12,PAKTIKA,1210,SAROBI,NO,14780,1413,0.0956021650879567,8027,0.5430987821380243,5340,0.36129905277401897,21660,2849,0.13153277931671284,18811,0.8684672206832872,1436,1.3434658029151614,10784,2071,3,0.0014485755673587638,2027,0.9787542250120714,41,0.01979719942056977,0.0011351671041618591,-1410,-0.9978768577494692,-6000,-0.7474772642332129,-5299,-0.9923220973782771,-2846,-0.9989469989469989,-16784,-0.8922438998458349,2979,904,0.3034575360859349,2075,0.6965424639140652,12500,37525,38185,0,0,0,12500,37525,38185,6400,18763,19093,6100,18762,19092,NO,NO,NO,NO
12,PAKTIKA,1211,URGUN,NO,16998,8331,0.49011648429226967,6596,0.38804565242969763,2071,0.12183786327803271,20944,5429,0.2592150496562261,15515,0.7407849503437739,-2902,1.3521831412977563,8919,2754,155,0.05628177196804648,2378,0.8634713144517067,221,0.08024691358024691,0.0015095365547376919,-8176,-0.9813947905413516,-4218,-0.6394784718010915,-1850,-0.8932882665379044,-5274,-0.9714496223982317,-13137,-0.8467289719626169,3414,148,0.043350908025776215,3266,0.9566490919742238,55500,87454,88992,0,0,0,55500,87454,88992,28500,44138,44914,27000,43316,44078,NO,NO,NO,NO
12,PAKTIKA,1212,ZIRUK,NO,1141,25,0.021910604732690624,847,0.7423312883435583,269,0.2357581069237511,9564,703,0.07350480970305312,8861,0.9264951902969469,678,9.461629279811097,8014,391,19,0.04859335038363171,360,0.9207161125319693,12,0.030690537084398978,2.1431691826522787e-4,-6,-0.24,-487,-0.5749704840613932,-257,-0.9553903345724907,-684,-0.972972972972973,-8501,-0.9593725313170071,806,24,0.02977667493796526,782,0.9702233250620348,19400,38066,38735,0,0,0,19400,38066,38735,9900,19736,20083,9500,18330,18652,NO,NO,NO,NO
12,PAKTIKA,1213,NAKA,NO,5577,53,0.009503317195624889,3441,0.6169983862291555,2083,0.37349829657521966,11401,126,0.011051662134900447,11275,0.9889483378650995,73,2.276663760534728,7834,19,0,0,18,0.9473684210526315,1,0.05263157894736842,1.0414377102402377e-5,-53,-1,-3423,-0.994768962510898,-2082,-0.99951992318771,-126,-1,-11257,-0.9984035476718404,6,0,0,6,1,12500,16458,16747,0,0,0,12500,16458,16747,6500,8414,8562,6000,8044,8185,NO,NO,NO,NO
12,PAKTIKA,1214,BERMEL,NO,682,130,0.1906158357771261,432,0.6334310850439883,120,0.17595307917888564,7070,1966,0.2780763790664781,5104,0.7219236209335219,1836,10.814814814814815,4672,801,17,0.02122347066167291,724,0.9038701622971286,60,0.0749063670411985,4.3904821363285814e-4,-113,-0.8692307692307693,292,0.6759259259259259,-60,-0.5,-1949,-0.991353001017294,-4380,-0.8581504702194357,1458,257,0.17626886145404663,1201,0.8237311385459534,34900,74374,75682,0,0,0,34900,74374,75682,17900,38113,38783,17000,36261,36899,NO,NO,NO,NO
12,PAKTIKA,1215,GYAN,NO,8033,145,0.018050541516245487,6121,0.7619818249719905,1767,0.21996763351176396,2310,11,0.004761904761904762,2299,0.9952380952380953,-134,-0.6244077765071067,-3822,0,0,NaN,0,NaN,0,NaN,0,-145,-1,-6121,-1,-1767,-1,-11,-1,-2299,-1,0,0,NaN,0,NaN,34900,46165,46977,0,0,0,34900,46165,46977,17900,23293,23703,17000,22872,23274,NO,NO,YES,YES
12,PAKTIKA,1216,DILA,NO,3675,290,0.07891156462585033,2247,0.6114285714285714,1138,0.3096598639455782,15305,506,0.03306109114668409,14799,0.9669389088533159,216,5.58611481975968,12552,12,0,0,12,1,0,0,6.57750132783308e-6,-290,-1,-2235,-0.9946595460614153,-1138,-1,-506,-1,-14787,-0.999189134400973,0,0,NaN,0,NaN,25300,46211,47023,0,0,0,25300,46211,47023,13000,23829,24248,12300,22382,22775,NO,NO,YES,NO
12,PAKTIKA,1217,WAZAKHAH,NO,9749,1805,0.1851471945840599,5733,0.5880603138783465,2211,0.2267924915375936,18457,2040,0.11052717126293547,16417,0.8894728287370646,235,1.8635967207395778,10684,1230,50,0.04065040650406504,1151,0.9357723577235773,29,0.023577235772357725,6.741938861028907e-4,-1755,-0.9722991689750693,-4582,-0.7992325135182278,-2182,-0.9868837630031659,-1990,-0.9754901960784313,-15266,-0.929889748431504,868,331,0.3813364055299539,537,0.618663594470046,23200,45051,45843,0,0,0,23200,45051,45843,11900,23404,23815,11300,21647,22028,NO,NO,NO,NO
12,PAKTIKA,1218,WORMAMAY,NO,19947,1070,0.053642151702010324,11359,0.5694590665262946,7518,0.376898781771695,15644,4846,0.3097673229353107,10798,0.6902326770646894,3776,-0.04938815036534906,-561,2090,174,0.08325358851674641,1905,0.9114832535885168,11,0.005263157894736842,0.0011455814812642616,-896,-0.8373831775700935,-9454,-0.8322915749625848,-7507,-0.9985368449055599,-4672,-0.9640940982253405,-8893,-0.8235784404519355,3290,1681,0.5109422492401215,1609,0.4890577507598784,3500,21032,21401,0,0,0,3500,21032,21401,1700,10775,10964,1800,10257,10437,NO,NO,NO,NO
