"pc_code","candidate_code","votes"
"0606201","101_1_13",527
"0606201","101_1_16",0
"0606201","101_1_19",0
"0606202","100_1_1",54
"0606202","100_1_10",0
"0606202","100_1_24",133
"0606202","100_1_25",0
"0606202","100_1_28",0
"0606202","100_1_37",0
"0606202","100_1_4",63
"0606202","100_1_7",5
"0606202","101_1_13",71
"0606202","101_1_16",1
"0606202","101_1_19",0
"0606203","100_1_1",23
"0606203","100_1_10",0
"0606203","100_1_24",198
"0606203","100_1_25",1
"0606203","100_1_28",0
"0606203","100_1_37",1
"0606203","100_1_4",37
"0606203","100_1_7",3
"0606203","101_1_13",86
"0606203","101_1_16",0
"0606203","101_1_19",2
"0606204","100_1_1",140
"0606204","100_1_10",0
"0606204","100_1_24",55
"0606204","100_1_25",2
"0606204","100_1_28",0
"0606204","100_1_37",2
"0606204","100_1_4",31
"0606204","100_1_7",102
"0606204","101_1_13",1397
"0606204","101_1_16",0
"0606204","101_1_19",0
"0606205","100_1_1",68
"0606205","100_1_10",0
"0606205","100_1_24",0
"0606205","100_1_25",0
"0606205","100_1_28",0
"0606205","100_1_37",0
"0606205","100_1_4",4
"0606205","100_1_7",6
"0606205","101_1_13",126
"0606205","101_1_16",0
"0606205","101_1_19",0
"0606206","100_1_1",251
"0606206","100_1_10",2
"0606206","100_1_24",9
"0606206","100_1_25",2
"0606206","100_1_28",1
"0606206","100_1_37",2
"0606206","100_1_4",10
"0606206","100_1_7",10
"0606206","101_1_13",362
"0606206","101_1_16",0
"0606206","101_1_19",5
"0606207","100_1_1",166
"0606207","100_1_10",0
"0606207","100_1_24",9
"0606207","100_1_25",0
"0606207","100_1_28",0
"0606207","100_1_37",0
"0606207","100_1_4",14
"0606207","100_1_7",27
"0606207","101_1_13",289
"0606207","101_1_16",0
"0606207","101_1_19",1
"0606208","100_1_1",272
"0606208","100_1_10",0
"0606208","100_1_24",17
"0606208","100_1_25",1
"0606208","100_1_28",0
"0606208","100_1_37",0
"0606208","100_1_4",18
"0606208","100_1_7",7
"0606208","101_1_13",402
"0606208","101_1_16",1
"0606208","101_1_19",1
"0606209","100_1_1",174
"0606209","100_1_10",0
"0606209","100_1_24",50
"0606209","100_1_25",0
"0606209","100_1_28",0
"0606209","100_1_37",0
"0606209","100_1_4",24
"0606209","100_1_7",5
"0606209","101_1_13",611
"0606209","101_1_16",0
"0606209","101_1_19",2
"0606211","100_1_1",54
"0606211","100_1_10",0
"0606211","100_1_24",6
"0606211","100_1_25",1
"0606211","100_1_28",2
"0606211","100_1_37",0
"0606211","100_1_4",0
"0606211","100_1_7",29
"0606211","101_1_13",578
"0606211","101_1_16",0
"0606211","101_1_19",0
"0606212","100_1_1",18
"0606212","100_1_10",1
"0606212","100_1_24",32
"0606212","100_1_25",0
"0606212","100_1_28",2
"0606212","100_1_37",3
"0606212","100_1_4",27
"0606212","100_1_7",13
"0606212","101_1_13",496
"0606212","101_1_16",1
"0606212","101_1_19",1
"0606213","100_1_1",130
"0606213","100_1_10",0
"0606213","100_1_24",24
"0606213","100_1_25",0
"0606213","100_1_28",0
"0606213","100_1_37",0
"0606213","100_1_4",28
"0606213","100_1_7",84
"0606213","101_1_13",697
"0606213","101_1_16",0
"0606213","101_1_19",0
"0606214","100_1_1",92
"0606214","100_1_10",0
"0606214","100_1_24",73
"0606214","100_1_25",0
"0606214","100_1_28",0
"0606214","100_1_37",2
"0606214","100_1_4",22
"0606214","100_1_7",15
"0606214","101_1_13",768
"0606214","101_1_16",2
"0606214","101_1_19",3
"0606515","100_1_1",911
"0606515","100_1_10",0
"0606515","100_1_24",4
"0606515","100_1_25",1
"0606515","100_1_28",1
"0606515","100_1_37",1
"0606515","100_1_4",16
"0606515","100_1_7",10
"0606515","101_1_13",256
"0606515","101_1_16",1
"0606515","101_1_19",3
"0607128","100_1_1",20
"0607128","100_1_10",0
"0607128","100_1_24",21
"0607128","100_1_25",2
"0607128","100_1_28",3
"0607128","100_1_37",2
"0607128","100_1_4",150
"0607128","100_1_7",76
"0607128","101_1_13",699
"0607128","101_1_16",1
"0607128","101_1_19",0
"0607129","100_1_1",6
"0607129","100_1_10",3
"0607129","100_1_24",6
"0607129","100_1_25",0
"0607129","100_1_28",0
"0607129","100_1_37",0
"0607129","100_1_4",33
"0607129","100_1_7",14
"0607129","101_1_13",154
"0607129","101_1_16",1
"0607129","101_1_19",4
"0607130","100_1_1",18
"0607130","100_1_10",0
"0607130","100_1_24",2
"0607130","100_1_25",1
"0607130","100_1_28",5
"0607130","100_1_37",1
"0607130","100_1_4",145
"0607130","100_1_7",43
"0607130","101_1_13",378
"0607130","101_1_16",1
"0607130","101_1_19",3
"0607131","100_1_1",236
"0607131","100_1_10",0
"0607131","100_1_24",78
"0607131","100_1_25",2
"0607131","100_1_28",76
"0607131","100_1_37",2
"0607131","100_1_4",122
"0607131","100_1_7",123
"0607131","101_1_13",1518
"0607131","101_1_16",3
"0607131","101_1_19",3
"0607133","100_1_1",73
"0607133","100_1_10",0
"0607133","100_1_24",6
"0607133","100_1_25",3
"0607133","100_1_28",0
"0607133","100_1_37",1
"0607133","100_1_4",73
"0607133","100_1_7",32
"0607133","101_1_13",470
"0607133","101_1_16",0
"0607133","101_1_19",0
"0607135","100_1_1",60
"0607135","100_1_10",0
"0607135","100_1_24",12
"0607135","100_1_25",0
"0607135","100_1_28",1
"0607135","100_1_37",1
"0607135","100_1_4",107
"0607135","100_1_7",144
"0607135","101_1_13",1170
"0607135","101_1_16",0
"0607135","101_1_19",1
"0607136","100_1_1",216
"0607136","100_1_10",0
"0607136","100_1_24",7
"0607136","100_1_25",0
"0607136","100_1_28",1
"0607136","100_1_37",0
"0607136","100_1_4",159
"0607136","100_1_7",106
"0607136","101_1_13",309
"0607136","101_1_16",0
"0607136","101_1_19",4
"0607137","100_1_1",69
"0607137","100_1_10",0
"0607137","100_1_24",178
"0607137","100_1_25",0
"0607137","100_1_28",0
"0607137","100_1_37",0
"0607137","100_1_4",43
"0607137","100_1_7",102
"0607137","101_1_13",432
"0607137","101_1_16",1
"0607137","101_1_19",3
"0607138","100_1_1",6
"0607138","100_1_10",0
"0607138","100_1_24",7
"0607138","100_1_25",1
"0607138","100_1_28",5
"0607138","100_1_37",0
"0607138","100_1_4",254
"0607138","100_1_7",199
"0607138","101_1_13",1261
"0607138","101_1_16",2
"0607138","101_1_19",2
"0607139","100_1_1",20
"0607139","100_1_10",0
"0607139","100_1_24",64
"0607139","100_1_25",0
"0607139","100_1_28",118
"0607139","100_1_37",0
"0607139","100_1_4",28
"0607139","100_1_7",199
"0607139","101_1_13",359
"0607139","101_1_16",2
"0607139","101_1_19",0
"0607141","100_1_1",23
"0607141","100_1_10",0
"0607141","100_1_24",107
"0607141","100_1_25",0
"0607141","100_1_28",39
"0607141","100_1_37",2
"0607141","100_1_4",56
"0607141","100_1_7",82
"0607141","101_1_13",742
"0607141","101_1_16",0
"0607141","101_1_19",2
"0607142","100_1_1",1
"0607142","100_1_10",0
"0607142","100_1_24",1
"0607142","100_1_25",1
"0607142","100_1_28",0
"0607142","100_1_37",0
"0607142","100_1_4",23
"0607142","100_1_7",12
"0607142","101_1_13",288
"0607142","101_1_16",0
"0607142","101_1_19",0
"0607143","100_1_1",17
"0607143","100_1_10",0
"0607143","100_1_24",8
"0607143","100_1_25",0
"0607143","100_1_28",2
"0607143","100_1_37",1
"0607143","100_1_4",90
"0607143","100_1_7",89
"0607143","101_1_13",418
"0607143","101_1_16",0
"0607143","101_1_19",0
"0607144","100_1_1",30
"0607144","100_1_10",0
"0607144","100_1_24",4
"0607144","100_1_25",0
"0607144","100_1_28",1
"0607144","100_1_37",0
"0607144","100_1_4",82
"0607144","100_1_7",77
"0607144","101_1_13",579
"0607144","101_1_16",0
"0607144","101_1_19",0
"0607145","100_1_1",2
"0607145","100_1_10",0
"0607145","100_1_24",17
"0607145","100_1_25",2
"0607145","100_1_28",0
"0607145","100_1_37",6
"0607145","100_1_4",151
"0607145","100_1_7",243
"0607145","101_1_13",739
"0607145","101_1_16",0
"0607145","101_1_19",0
"0607146","100_1_1",0
"0607146","100_1_10",0
"0607146","100_1_24",1
"0607146","100_1_25",2
"0607146","100_1_28",1
"0607146","100_1_37",1
"0607146","100_1_4",254
"0607146","100_1_7",16
"0607146","101_1_13",96
"0607146","101_1_16",0
"0607146","101_1_19",0
"0607148","100_1_1",74
"0607148","100_1_10",0
"0607148","100_1_24",2
"0607148","100_1_25",0
"0607148","100_1_28",2
"0607148","100_1_37",3
"0607148","100_1_4",242
"0607148","100_1_7",103
"0607148","101_1_13",797
"0607148","101_1_16",0
"0607148","101_1_19",0
"0608278","100_1_1",213
"0608278","100_1_10",2
"0608278","100_1_24",72
"0608278","100_1_25",2
"0608278","100_1_28",1
"0608278","100_1_37",0
"0608278","100_1_4",37
"0608278","100_1_7",3
"0608278","101_1_13",175
"0608278","101_1_16",0
"0608278","101_1_19",0
"0608280","100_1_1",375
"0608280","100_1_10",0
"0608280","100_1_24",107
"0608280","100_1_25",0
"0608280","100_1_28",2
"0608280","100_1_37",1
"0608280","100_1_4",156
"0608280","100_1_7",45
"0608280","101_1_13",483
"0608280","101_1_16",15
"0608280","101_1_19",0
"0608282","100_1_1",365
"0608282","100_1_10",3
"0608282","100_1_24",111
"0608282","100_1_25",1
"0608282","100_1_28",67
"0608282","100_1_37",1
"0608282","100_1_4",28
"0608282","100_1_7",40
"0608282","101_1_13",1039
"0608282","101_1_16",2
"0608282","101_1_19",1
"0608283","100_1_1",465
"0608283","100_1_10",2
"0608283","100_1_24",304
"0608283","100_1_25",0
"0608283","100_1_28",15
"0608283","100_1_37",0
"0608283","100_1_4",14
"0608283","100_1_7",53
"0608283","101_1_13",915
"0608283","101_1_16",1
"0608283","101_1_19",1
"0608284","100_1_1",780
"0608284","100_1_10",0
"0608284","100_1_24",45
"0608284","100_1_25",0
"0608284","100_1_28",20
"0608284","100_1_37",0
"0608284","100_1_4",46
"0608284","100_1_7",45
"0608284","101_1_13",275
"0608284","101_1_16",0
"0608284","101_1_19",2
"0608288","100_1_1",35
"0608288","100_1_10",2
"0608288","100_1_24",45
"0608288","100_1_25",3
"0608288","100_1_28",4
"0608288","100_1_37",5
"0608288","100_1_4",21
"0608288","100_1_7",75
"0608288","101_1_13",985
"0608288","101_1_16",4
"0608288","101_1_19",2
"0608291","100_1_1",422
"0608291","100_1_10",2
"0608291","100_1_24",300
"0608291","100_1_25",4
"0608291","100_1_28",25
"0608291","100_1_37",2
"0608291","100_1_4",12
"0608291","100_1_7",30
"0608291","101_1_13",535
"0608291","101_1_16",7
"0608291","101_1_19",5
"0608516","100_1_1",66
"0608516","100_1_10",1
"0608516","100_1_24",165
"0608516","100_1_25",4
"0608516","100_1_28",12
"0608516","100_1_37",4
"0608516","100_1_4",23
"0608516","100_1_7",55
"0608516","101_1_13",1311
"0608516","101_1_16",0
"0608516","101_1_19",2
"0609440","100_1_1",75
"0609440","100_1_10",0
"0609440","100_1_24",276
"0609440","100_1_25",0
"0609440","100_1_28",2
"0609440","100_1_37",0
"0609440","100_1_4",22
"0609440","100_1_7",184
"0609440","101_1_13",283
"0609440","101_1_16",0
"0609440","101_1_19",4
"0609448","100_1_1",29
"0609448","100_1_10",0
"0609448","100_1_24",676
"0609448","100_1_25",0
"0609448","100_1_28",0
"0609448","100_1_37",0
"0609448","100_1_4",35
"0609448","100_1_7",31
"0609448","101_1_13",40
"0609448","101_1_16",0
"0609448","101_1_19",0
"0609449","100_1_1",42
"0609449","100_1_10",0
"0609449","100_1_24",30
"0609449","100_1_25",0
"0609449","100_1_28",2
"0609449","100_1_37",0
"0609449","100_1_4",102
"0609449","100_1_7",24
"0609449","101_1_13",258
"0609449","101_1_16",0
"0609449","101_1_19",1
"0609450","100_1_1",0
"0609450","100_1_10",0
"0609450","100_1_24",399
"0609450","100_1_25",0
"0609450","100_1_28",0
"0609450","100_1_37",0
"0609450","100_1_4",27
"0609450","100_1_7",11
"0609450","101_1_13",0
"0609450","101_1_16",0
"0609450","101_1_19",0
"0609452","100_1_1",301
"0609452","100_1_10",0
"0609452","100_1_24",113
"0609452","100_1_25",0
"0609452","100_1_28",0
"0609452","100_1_37",0
"0609452","100_1_4",1
"0609452","100_1_7",202
"0609452","101_1_13",315
"0609452","101_1_16",0
"0609452","101_1_19",0
"0609453","100_1_1",40
"0609453","100_1_10",0
"0609453","100_1_24",116
"0609453","100_1_25",2
"0609453","100_1_28",1
"0609453","100_1_37",0
"0609453","100_1_4",8
"0609453","100_1_7",52
"0609453","101_1_13",296
"0609453","101_1_16",1
"0609453","101_1_19",2
"0609455","100_1_1",45
"0609455","100_1_10",2
"0609455","100_1_24",528
"0609455","100_1_25",3
"0609455","100_1_28",5
"0609455","100_1_37",4
"0609455","100_1_4",27
"0609455","100_1_7",253
"0609455","101_1_13",325
"0609455","101_1_16",17
"0609455","101_1_19",9
"0609457","100_1_1",148
"0609457","100_1_10",0
"0609457","100_1_24",280
"0609457","100_1_25",0
"0609457","100_1_28",2
"0609457","100_1_37",1
"0609457","100_1_4",19
"0609457","100_1_7",182
"0609457","101_1_13",687
"0609457","101_1_16",1
"0609457","101_1_19",1
"0609459","100_1_1",31
"0609459","100_1_10",0
"0609459","100_1_24",1
"0609459","100_1_25",0
"0609459","100_1_28",1
"0609459","100_1_37",1
"0609459","100_1_4",15
"0609459","100_1_7",6
"0609459","101_1_13",206
"0609459","101_1_16",0
"0609459","101_1_19",0
"0609460","100_1_1",16
"0609460","100_1_10",0
"0609460","100_1_24",80
"0609460","100_1_25",0
"0609460","100_1_28",0
"0609460","100_1_37",0
"0609460","100_1_4",0
"0609460","100_1_7",111
"0609460","101_1_13",90
"0609460","101_1_16",0
"0609460","101_1_19",0
"0610327","100_1_1",24
"0610327","100_1_10",0
"0610327","100_1_24",818
"0610327","100_1_25",2
"0610327","100_1_28",0
"0610327","100_1_37",3
"0610327","100_1_4",3
"0610327","100_1_7",6
"0610327","101_1_13",200
"0610327","101_1_16",4
"0610327","101_1_19",0
"0610332","100_1_1",0
"0610332","100_1_10",0
"0610332","100_1_24",578
"0610332","100_1_25",0
"0610332","100_1_28",1
"0610332","100_1_37",0
"0610332","100_1_4",0
"0610332","100_1_7",25
"0610332","101_1_13",43
"0610332","101_1_16",0
"0610332","101_1_19",0
"0611306","100_1_1",542
"0611306","100_1_10",0
"0611306","100_1_24",0
"0611306","100_1_25",0
"0611306","100_1_28",0
"0611306","100_1_37",0
"0611306","100_1_4",50
"0611306","100_1_7",1
"0611306","101_1_13",355
"0611306","101_1_16",0
"0611306","101_1_19",0
"0611307","100_1_1",407
"0611307","100_1_10",0
"0611307","100_1_24",18
"0611307","100_1_25",0
"0611307","100_1_28",0
"0611307","100_1_37",0
"0611307","100_1_4",75
"0611307","100_1_7",48
"0611307","101_1_13",181
"0611307","101_1_16",0
"0611307","101_1_19",0
"0611310","100_1_1",438
"0611310","100_1_10",0
"0611310","100_1_24",1
"0611310","100_1_25",0
"0611310","100_1_28",0
"0611310","100_1_37",0
"0611310","100_1_4",100
"0611310","100_1_7",51
"0611310","101_1_13",198
"0611310","101_1_16",1
"0611310","101_1_19",0
"0611311","100_1_1",188
"0611311","100_1_10",0
"0611311","100_1_24",5
"0611311","100_1_25",2
"0611311","100_1_28",3
"0611311","100_1_37",0
"0611311","100_1_4",26
"0611311","100_1_7",9
"0611311","101_1_13",104
"0611311","101_1_16",0
"0611311","101_1_19",0
"0611317","100_1_1",297
"0611317","100_1_10",0
"0611317","100_1_24",0
"0611317","100_1_25",0
"0611317","100_1_28",1
"0611317","100_1_37",0
"0611317","100_1_4",50
"0611317","100_1_7",0
"0611317","101_1_13",101
"0611317","101_1_16",0
"0611317","101_1_19",0
"0612215","100_1_1",1199
"0612215","100_1_10",0
"0612215","100_1_24",28
"0612215","100_1_25",2
"0612215","100_1_28",1
"0612215","100_1_37",3
"0612215","100_1_4",2
"0612215","100_1_7",31
"0612215","101_1_13",513
"0612215","101_1_16",1
"0612215","101_1_19",1
"0612216","100_1_1",447
"0612216","100_1_10",0
"0612216","100_1_24",9
"0612216","100_1_25",1
"0612216","100_1_28",0
"0612216","100_1_37",0
"0612216","100_1_4",0
"0612216","100_1_7",9
"0612216","101_1_13",212
"0612216","101_1_16",0
"0612216","101_1_19",0
"0612217","100_1_1",677
"0612217","100_1_10",0
"0612217","100_1_24",22
"0612217","100_1_25",0
"0612217","100_1_28",0
"0612217","100_1_37",0
"0612217","100_1_4",3
"0612217","100_1_7",2
"0612217","101_1_13",110
"0612217","101_1_16",0
"0612217","101_1_19",1
"0612218","100_1_1",608
"0612218","100_1_10",0
"0612218","100_1_24",23
"0612218","100_1_25",0
"0612218","100_1_28",0
"0612218","100_1_37",0
"0612218","100_1_4",24
"0612218","100_1_7",7
"0612218","101_1_13",344
"0612218","101_1_16",0
"0612218","101_1_19",3
"0612219","100_1_1",651
"0612219","100_1_10",0
"0612219","100_1_24",80
"0612219","100_1_25",2
"0612219","100_1_28",0
"0612219","100_1_37",4
"0612219","100_1_4",17
"0612219","100_1_7",49
"0612219","101_1_13",355
"0612219","101_1_16",0
"0612219","101_1_19",1
"0612220","100_1_1",460
"0612220","100_1_10",0
"0612220","100_1_24",60
"0612220","100_1_25",0
"0612220","100_1_28",0
"0612220","100_1_37",0
"0612220","100_1_4",125
"0612220","100_1_7",3
"0612220","101_1_13",1
"0612220","101_1_16",0
"0612220","101_1_19",1
"0612221","100_1_1",1561
"0612221","100_1_10",0
"0612221","100_1_24",48
"0612221","100_1_25",1
"0612221","100_1_28",0
"0612221","100_1_37",0
"0612221","100_1_4",6
"0612221","100_1_7",82
"0612221","101_1_13",94
"0612221","101_1_16",0
"0612221","101_1_19",2
"0612222","100_1_1",519
"0612222","100_1_10",0
"0612222","100_1_24",15
"0612222","100_1_25",0
"0612222","100_1_28",0
"0612222","100_1_37",0
"0612222","100_1_4",2
"0612222","100_1_7",50
"0612222","101_1_13",14
"0612222","101_1_16",0
"0612222","101_1_19",1
"0612223","100_1_1",1674
"0612223","100_1_10",0
"0612223","100_1_24",17
"0612223","100_1_25",0
"0612223","100_1_28",0
"0612223","100_1_37",0
"0612223","100_1_4",8
"0612223","100_1_7",0
"0612223","101_1_13",100
"0612223","101_1_16",0
"0612223","101_1_19",1
"0612224","100_1_1",1299
"0612224","100_1_10",0
"0612224","100_1_24",181
"0612224","100_1_25",3
"0612224","100_1_28",4
"0612224","100_1_37",0
"0612224","100_1_4",5
"0612224","100_1_7",25
"0612224","101_1_13",230
"0612224","101_1_16",0
"0612224","101_1_19",2
"0612225","100_1_1",565
"0612225","100_1_10",0
"0612225","100_1_24",13
"0612225","100_1_25",0
"0612225","100_1_28",4
"0612225","100_1_37",0
"0612225","100_1_4",30
"0612225","100_1_7",133
"0612225","101_1_13",51
"0612225","101_1_16",0
"0612225","101_1_19",0
"0612226","100_1_1",680
"0612226","100_1_10",0
"0612226","100_1_24",90
"0612226","100_1_25",1
"0612226","100_1_28",0
"0612226","100_1_37",1
"0612226","100_1_4",15
"0612226","100_1_7",68
"0612226","101_1_13",316
"0612226","101_1_16",0
"0612226","101_1_19",2
"0612227","100_1_1",906
"0612227","100_1_10",1
"0612227","100_1_24",280
"0612227","100_1_25",3
"0612227","100_1_28",2
"0612227","100_1_37",22
"0612227","100_1_4",16
"0612227","100_1_7",131
"0612227","101_1_13",426
"0612227","101_1_16",0
"0612227","101_1_19",3
"0612228","100_1_1",608
"0612228","100_1_10",0
"0612228","100_1_24",179
"0612228","100_1_25",0
"0612228","100_1_28",8
"0612228","100_1_37",0
"0612228","100_1_4",6
"0612228","100_1_7",148
"0612228","101_1_13",249
"0612228","101_1_16",1
"0612228","101_1_19",0
"0612229","100_1_1",1541
"0612229","100_1_10",0
"0612229","100_1_24",37
"0612229","100_1_25",0
"0612229","100_1_28",0
"0612229","100_1_37",0
"0612229","100_1_4",4
"0612229","100_1_7",36
"0612229","101_1_13",158
"0612229","101_1_16",0
"0612229","101_1_19",0
"0612230","100_1_1",682
"0612230","100_1_10",0
"0612230","100_1_24",108
"0612230","100_1_25",1
"0612230","100_1_28",2
"0612230","100_1_37",0
"0612230","100_1_4",521
"0612230","100_1_7",0
"0612230","101_1_13",470
"0612230","101_1_16",0
"0612230","101_1_19",1
"0612231","100_1_1",147
"0612231","100_1_10",0
"0612231","100_1_24",73
"0612231","100_1_25",1
"0612231","100_1_28",18
"0612231","100_1_37",0
"0612231","100_1_4",12
"0612231","100_1_7",11
"0612231","101_1_13",309
"0612231","101_1_16",0
"0612231","101_1_19",13
"0612232","100_1_1",586
"0612232","100_1_10",0
"0612232","100_1_24",340
"0612232","100_1_25",0
"0612232","100_1_28",0
"0612232","100_1_37",0
"0612232","100_1_4",155
"0612232","100_1_7",53
"0612232","101_1_13",64
"0612232","101_1_16",0
"0612232","101_1_19",1
"0612233","100_1_1",1071
"0612233","100_1_10",0
"0612233","100_1_24",63
"0612233","100_1_25",0
"0612233","100_1_28",0
"0612233","100_1_37",0
"0612233","100_1_4",12
"0612233","100_1_7",12
"0612233","101_1_13",42
"0612233","101_1_16",0
"0612233","101_1_19",0
"0612234","100_1_1",975
"0612234","100_1_10",0
"0612234","100_1_24",56
"0612234","100_1_25",0
"0612234","100_1_28",22
"0612234","100_1_37",0
"0612234","100_1_4",59
"0612234","100_1_7",40
"0612234","101_1_13",42
"0612234","101_1_16",0
"0612234","101_1_19",2
"0612235","100_1_1",965
"0612235","100_1_10",0
"0612235","100_1_24",101
"0612235","100_1_25",0
"0612235","100_1_28",4
"0612235","100_1_37",0
"0612235","100_1_4",55
"0612235","100_1_7",58
"0612235","101_1_13",99
"0612235","101_1_16",1
"0612235","101_1_19",1
"0612236","100_1_1",1046
"0612236","100_1_10",2
"0612236","100_1_24",29
"0612236","100_1_25",4
"0612236","100_1_28",27
"0612236","100_1_37",0
"0612236","100_1_4",60
"0612236","100_1_7",10
"0612236","101_1_13",5
"0612236","101_1_16",7
"0612236","101_1_19",2
"0612237","100_1_1",1024
"0612237","100_1_10",0
"0612237","100_1_24",92
"0612237","100_1_25",5
"0612237","100_1_28",0
"0612237","100_1_37",0
"0612237","100_1_4",44
"0612237","100_1_7",2
"0612237","101_1_13",29
"0612237","101_1_16",0
"0612237","101_1_19",3
"0613346","100_1_1",48
"0613346","100_1_10",0
"0613346","100_1_24",63
"0613346","100_1_25",1
"0613346","100_1_28",0
"0613346","100_1_37",0
"0613346","100_1_4",11
"0613346","100_1_7",12
"0613346","101_1_13",131
"0613346","101_1_16",0
"0613346","101_1_19",0
"0613347","100_1_1",6
"0613347","100_1_10",0
"0613347","100_1_24",56
"0613347","100_1_25",0
"0613347","100_1_28",0
"0613347","100_1_37",0
"0613347","100_1_4",8
"0613347","100_1_7",0
"0613347","101_1_13",2
"0613347","101_1_16",0
"0613347","101_1_19",0
"0613348","100_1_1",31
"0613348","100_1_10",1
"0613348","100_1_24",66
"0613348","100_1_25",4
"0613348","100_1_28",4
"0613348","100_1_37",2
"0613348","100_1_4",289
"0613348","100_1_7",407
"0613348","101_1_13",941
"0613348","101_1_16",4
"0613348","101_1_19",2
"0613349","100_1_1",8
"0613349","100_1_10",0
"0613349","100_1_24",14
"0613349","100_1_25",0
"0613349","100_1_28",1
"0613349","100_1_37",2
"0613349","100_1_4",37
"0613349","100_1_7",38
"0613349","101_1_13",159
"0613349","101_1_16",1
"0613349","101_1_19",0
"0613350","100_1_1",99
"0613350","100_1_10",0
"0613350","100_1_24",210
"0613350","100_1_25",3
"0613350","100_1_28",12
"0613350","100_1_37",2
"0613350","100_1_4",150
"0613350","100_1_7",53
"0613350","101_1_13",698
"0613350","101_1_16",0
"0613350","101_1_19",0
"0613351","100_1_1",9
"0613351","100_1_10",0
"0613351","100_1_24",72
"0613351","100_1_25",0
"0613351","100_1_28",0
"0613351","100_1_37",0
"0613351","100_1_4",3
"0613351","100_1_7",37
"0613351","101_1_13",287
"0613351","101_1_16",0
"0613351","101_1_19",0
"0613352","100_1_1",27
"0613352","100_1_10",0
"0613352","100_1_24",72
"0613352","100_1_25",0
"0613352","100_1_28",2
"0613352","100_1_37",2
"0613352","100_1_4",18
"0613352","100_1_7",48
"0613352","101_1_13",216
"0613352","101_1_16",0
"0613352","101_1_19",1
"0614484","100_1_1",272
"0614484","100_1_10",0
"0614484","100_1_24",27
"0614484","100_1_25",3
"0614484","100_1_28",1
"0614484","100_1_37",2
"0614484","100_1_4",75
"0614484","100_1_7",14
"0614484","101_1_13",956
"0614484","101_1_16",0
"0614484","101_1_19",1
"0614485","100_1_1",42
"0614485","100_1_10",0
"0614485","100_1_24",1
"0614485","100_1_25",0
"0614485","100_1_28",0
"0614485","100_1_37",0
"0614485","100_1_4",6
"0614485","100_1_7",0
"0614485","101_1_13",238
"0614485","101_1_16",0
"0614485","101_1_19",0
"0614486","100_1_1",246
"0614486","100_1_10",4
"0614486","100_1_24",35
"0614486","100_1_25",1
"0614486","100_1_28",1
"0614486","100_1_37",4
"0614486","100_1_4",11
"0614486","100_1_7",6
"0614486","101_1_13",630
"0614486","101_1_16",1
"0614486","101_1_19",3
"0614487","100_1_1",110
"0614487","100_1_10",2
"0614487","100_1_24",75
"0614487","100_1_25",3
"0614487","100_1_28",2
"0614487","100_1_37",12
"0614487","100_1_4",44
"0614487","100_1_7",49
"0614487","101_1_13",526
"0614487","101_1_16",0
"0614487","101_1_19",1
"0614488","100_1_1",6
"0614488","100_1_10",2
"0614488","100_1_24",32
"0614488","100_1_25",0
"0614488","100_1_28",0
"0614488","100_1_37",0
"0614488","100_1_4",10
"0614488","100_1_7",0
"0614488","101_1_13",182
"0614488","101_1_16",0
"0614488","101_1_19",0
"0614489","100_1_1",138
"0614489","100_1_10",7
"0614489","100_1_24",54
"0614489","100_1_25",1
"0614489","100_1_28",3
"0614489","100_1_37",2
"0614489","100_1_4",20
"0614489","100_1_7",30
"0614489","101_1_13",873
"0614489","101_1_16",0
"0614489","101_1_19",4
"0614490","100_1_1",94
"0614490","100_1_10",2
"0614490","100_1_24",41
"0614490","100_1_25",1
"0614490","100_1_28",0
"0614490","100_1_37",10
"0614490","100_1_4",21
"0614490","100_1_7",64
"0614490","101_1_13",751
"0614490","101_1_16",0
"0614490","101_1_19",0
"0614491","100_1_1",185
"0614491","100_1_10",0
"0614491","100_1_24",115
"0614491","100_1_25",0
"0614491","100_1_28",3
"0614491","100_1_37",1
"0614491","100_1_4",10
"0614491","100_1_7",22
"0614491","101_1_13",523
"0614491","101_1_16",0
"0614491","101_1_19",0
"0614492","100_1_1",62
"0614492","100_1_10",0
"0614492","100_1_24",118
"0614492","100_1_25",2
"0614492","100_1_28",0
"0614492","100_1_37",2
"0614492","100_1_4",8
"0614492","100_1_7",49
"0614492","101_1_13",460
"0614492","101_1_16",0
"0614492","101_1_19",3
"0614493","100_1_1",169
"0614493","100_1_10",1
"0614493","100_1_24",75
"0614493","100_1_25",6
"0614493","100_1_28",3
"0614493","100_1_37",26
"0614493","100_1_4",37
"0614493","100_1_7",98
"0614493","101_1_13",1306
"0614493","101_1_16",4
"0614493","101_1_19",11
"0614494","100_1_1",255
"0614494","100_1_10",0
"0614494","100_1_24",2
"0614494","100_1_25",1
"0614494","100_1_28",2
"0614494","100_1_37",1
"0614494","100_1_4",8
"0614494","100_1_7",6
"0614494","101_1_13",155
"0614494","101_1_16",0
"0614494","101_1_19",6
"0614495","100_1_1",84
"0614495","100_1_10",0
"0614495","100_1_24",3
"0614495","100_1_25",0
"0614495","100_1_28",0
"0614495","100_1_37",0
"0614495","100_1_4",34
"0614495","100_1_7",6
"0614495","101_1_13",296
"0614495","101_1_16",0
"0614495","101_1_19",0
"0614496","100_1_1",36
"0614496","100_1_10",4
"0614496","100_1_24",0
"0614496","100_1_25",8
