"election_type","election_date","results_status","results_date","province_code","province_name_eng","province_name_dari","district_code","district_name_eng","district_name_dari","district_sub_code","district_or_subdivision_name_eng","district_or_subdivision_name_dari","provincial_capital","ballot_position","candidate_code","candidate_name_eng","candidate_name_dari","party_name_dari","candidate_gender","first_round_winner","run_off_winner","past_winners","male_ps_votes","fem_ps_votes","votes"
"PRESIDENTIAL","2014-04-05","PRELIMINARY","2014-04-26","04","WARDAK","وردک","0401","MAYDANSHAHR","ميدان شهر","0401","MAYDANSHAHR","ميدان شهر","YES",11,"100_1_37","Hedayat Amin Arsala","هدایت امین ارسل","خپلواک/مستقل","M","NO","NO","NO",8,0,9
"PRESIDENTIAL","2014-04-05","PRELIMINARY","2014-04-26","04","WARDAK","وردک","0402","NERKH","نرخ","0402","NERKH","نرخ","NO",1,"100_1_1","Dr. Abdullah Abdullah","داکتر عبدا عبدا","جمعیت اسلمی افغانستان","M","YES","NO","NO",597,203,800
"PRESIDENTIAL","2014-04-05","PRELIMINARY","2014-04-26","04","WARDAK","وردک","0402","NERKH","نرخ","0402","NERKH","نرخ","NO",2,"101_1_19","Mohammad Daoud Sultanzoy","محمد داود سلطان زوی","خپلواک/مستقل","M","NO","NO","NO",56,53,109
"PRESIDENTIAL","2014-04-05","PRELIMINARY","2014-04-26","04","WARDAK","وردک","0402","NERKH","نرخ","0402","NERKH","نرخ","NO",3,"100_1_10","Abdul Rahim Wardak","عبدالرحیم وردک","خپلواک/مستقل","M","NO","NO","NO",162,155,317
"PRESIDENTIAL","2014-04-05","PRELIMINARY","2014-04-26","04","WARDAK","وردک","0402","NERKH","نرخ","0402","NERKH","نرخ","NO",4,"100_1_25","Abdul Qayum Karzai","عبدالقیوم کرزی","خپلواک/مستقل","M","NO","NO","NO",0,193,193
"PRESIDENTIAL","2014-04-05","PRELIMINARY","2014-04-26","04","WARDAK","وردک","0402","NERKH","نرخ","0402","NERKH","نرخ","NO",5,"101_1_13","Mohammad Ashraf Ghani Ahmadzai","محمد اشرف غنی احمدزی","خپلواک/مستقل","M","NO","YES","NO",997,445,1442
"PRESIDENTIAL","2014-04-05","PRELIMINARY","2014-04-26","04","WARDAK","وردک","0402","NERKH","نرخ","0402","NERKH","نرخ","NO",6,"101_1_16","Mohammad Nader Naeem","محمد نادر نعیم","خپلواک/مستقل","M","NO","NO","NO",22,14,36
"PRESIDENTIAL","2014-04-05","PRELIMINARY","2014-04-26","04","WARDAK","وردک","0402","NERKH","نرخ","0402","NERKH","نرخ","NO",7,"100_1_24","Zalmai Rasul","زلمی رسول","خپلواک/مستقل","M","NO","NO","NO",313,430,743
"PRESIDENTIAL","2014-04-05","PRELIMINARY","2014-04-26","04","WARDAK","وردک","0402","NERKH","نرخ","0402","NERKH","نرخ","NO",8,"100_1_7","Eng. Qutbudin Hilal","انجنیر قطب الدین هلل","خپلواک/مستقل","M","NO","NO","NO",1281,874,2155
"PRESIDENTIAL","2014-04-05","PRELIMINARY","2014-04-26","04","WARDAK","وردک","0402","NERKH","نرخ","0402","NERKH","نرخ","NO",9,"100_1_28","Mohammad Sahfiq Gul Agha Sherzai","محمد شفیق گل آغا شیرزی","خپلواک/مستقل","M","NO","NO","NO",327,277,604
"PRESIDENTIAL","2014-04-05","PRELIMINARY","2014-04-26","04","WARDAK","وردک","0402","NERKH","نرخ","0402","NERKH","نرخ","NO",10,"100_1_4","Abdul Rab Rasul Sayaf","پروفیسور عبدرب الرسول سیاف","خپلواک/مستقل","M","NO","NO","NO",6207,3950,10157
"PRESIDENTIAL","2014-04-05","PRELIMINARY","2014-04-26","04","WARDAK","وردک","0402","NERKH","نرخ","0402","NERKH","نرخ","NO",11,"100_1_37","Hedayat Amin Arsala","هدایت امین ارسل","خپلواک/مستقل","M","NO","NO","NO",96,83,179
"PRESIDENTIAL","2014-04-05","PRELIMINARY","2014-04-26","04","WARDAK","وردک","0403","JALREZ","جلريز","0403","JALREZ","جلريز","NO",1,"100_1_1","Dr. Abdullah Abdullah","داکتر عبدا عبدا","جمعیت اسلمی افغانستان","M","YES","NO","NO",1473,923,2396
"PRESIDENTIAL","2014-04-05","PRELIMINARY","2014-04-26","04","WARDAK","وردک","0403","JALREZ","جلريز","0403","JALREZ","جلريز","NO",2,"101_1_19","Mohammad Daoud Sultanzoy","محمد داود سلطان زوی","خپلواک/مستقل","M","NO","NO","NO",17,15,32
"PRESIDENTIAL","2014-04-05","PRELIMINARY","2014-04-26","04","WARDAK","وردک","0403","JALREZ","جلريز","0403","JALREZ","جلريز","NO",3,"100_1_10","Abdul Rahim Wardak","عبدالرحیم وردک","خپلواک/مستقل","M","NO","NO","NO",8,0,8
"PRESIDENTIAL","2014-04-05","PRELIMINARY","2014-04-26","04","WARDAK","وردک","0403","JALREZ","جلريز","0403","JALREZ","جلريز","NO",4,"100_1_25","Abdul Qayum Karzai","عبدالقیوم کرزی","خپلواک/مستقل","M","NO","NO","NO",6,2,8
"PRESIDENTIAL","2014-04-05","PRELIMINARY","2014-04-26","04","WARDAK","وردک","0403","JALREZ","جلريز","0403","JALREZ","جلريز","NO",5,"101_1_13","Mohammad Ashraf Ghani Ahmadzai","محمد اشرف غنی احمدزی","خپلواک/مستقل","M","NO","YES","NO",903,324,1227
"PRESIDENTIAL","2014-04-05","PRELIMINARY","2014-04-26","04","WARDAK","وردک","0403","JALREZ","جلريز","0403","JALREZ","جلريز","NO",6,"101_1_16","Mohammad Nader Naeem","محمد نادر نعیم","خپلواک/مستقل","M","NO","NO","NO",7,0,7
"PRESIDENTIAL","2014-04-05","PRELIMINARY","2014-04-26","04","WARDAK","وردک","0403","JALREZ","جلريز","0403","JALREZ","جلريز","NO",7,"100_1_24","Zalmai Rasul","زلمی رسول","خپلواک/مستقل","M","NO","NO","NO",225,74,299
"PRESIDENTIAL","2014-04-05","PRELIMINARY","2014-04-26","04","WARDAK","وردک","0403","JALREZ","جلريز","0403","JALREZ","جلريز","NO",8,"100_1_7","Eng. Qutbudin Hilal","انجنیر قطب الدین هلل","خپلواک/مستقل","M","NO","NO","NO",169,61,230
"PRESIDENTIAL","2014-04-05","PRELIMINARY","2014-04-26","04","WARDAK","وردک","0403","JALREZ","جلريز","0403","JALREZ","جلريز","NO",9,"100_1_28","Mohammad Sahfiq Gul Agha Sherzai","محمد شفیق گل آغا شیرزی","خپلواک/مستقل","M","NO","NO","NO",27,2,29
"PRESIDENTIAL","2014-04-05","PRELIMINARY","2014-04-26","04","WARDAK","وردک","0403","JALREZ","جلريز","0403","JALREZ","جلريز","NO",10,"100_1_4","Abdul Rab Rasul Sayaf","پروفیسور عبدرب الرسول سیاف","خپلواک/مستقل","M","NO","NO","NO",689,229,918
"PRESIDENTIAL","2014-04-05","PRELIMINARY","2014-04-26","04","WARDAK","وردک","0403","JALREZ","جلريز","0403","JALREZ","جلريز","NO",11,"100_1_37","Hedayat Amin Arsala","هدایت امین ارسل","خپلواک/مستقل","M","NO","NO","NO",13,1,14
"PRESIDENTIAL","2014-04-05","PRELIMINARY","2014-04-26","04","WARDAK","وردک","0404","CHAK","جى وردى","0404","CHAK","جى وردى","NO",1,"100_1_1","Dr. Abdullah Abdullah","داکتر عبدا عبدا","جمعیت اسلمی افغانستان","M","YES","NO","NO",135,269,404
"PRESIDENTIAL","2014-04-05","PRELIMINARY","2014-04-26","04","WARDAK","وردک","0404","CHAK","جى وردى","0404","CHAK","جى وردى","NO",2,"101_1_19","Mohammad Daoud Sultanzoy","محمد داود سلطان زوی","خپلواک/مستقل","M","NO","NO","NO",47,167,214
"PRESIDENTIAL","2014-04-05","PRELIMINARY","2014-04-26","04","WARDAK","وردک","0404","CHAK","جى وردى","0404","CHAK","جى وردى","NO",3,"100_1_10","Abdul Rahim Wardak","عبدالرحیم وردک","خپلواک/مستقل","M","NO","NO","NO",8,0,8
"PRESIDENTIAL","2014-04-05","PRELIMINARY","2014-04-26","04","WARDAK","وردک","0404","CHAK","جى وردى","0404","CHAK","جى وردى","NO",4,"100_1_25","Abdul Qayum Karzai","عبدالقیوم کرزی","خپلواک/مستقل","M","NO","NO","NO",7,0,7
"PRESIDENTIAL","2014-04-05","PRELIMINARY","2014-04-26","04","WARDAK","وردک","0404","CHAK","جى وردى","0404","CHAK","جى وردى","NO",5,"101_1_13","Mohammad Ashraf Ghani Ahmadzai","محمد اشرف غنی احمدزی","خپلواک/مستقل","M","NO","YES","NO",624,434,1058
"PRESIDENTIAL","2014-04-05","PRELIMINARY","2014-04-26","04","WARDAK","وردک","0404","CHAK","جى وردى","0404","CHAK","جى وردى","NO",6,"101_1_16","Mohammad Nader Naeem","محمد نادر نعیم","خپلواک/مستقل","M","NO","NO","NO",3,0,3
"PRESIDENTIAL","2014-04-05","PRELIMINARY","2014-04-26","04","WARDAK","وردک","0404","CHAK","جى وردى","0404","CHAK","جى وردى","NO",7,"100_1_24","Zalmai Rasul","زلمی رسول","خپلواک/مستقل","M","NO","NO","NO",717,936,1653
"PRESIDENTIAL","2014-04-05","PRELIMINARY","2014-04-26","04","WARDAK","وردک","0404","CHAK","جى وردى","0404","CHAK","جى وردى","NO",8,"100_1_7","Eng. Qutbudin Hilal","انجنیر قطب الدین هلل","خپلواک/مستقل","M","NO","NO","NO",197,155,352
"PRESIDENTIAL","2014-04-05","PRELIMINARY","2014-04-26","04","WARDAK","وردک","0404","CHAK","جى وردى","0404","CHAK","جى وردى","NO",9,"100_1_28","Mohammad Sahfiq Gul Agha Sherzai","محمد شفیق گل آغا شیرزی","خپلواک/مستقل","M","NO","NO","NO",34,36,70
"PRESIDENTIAL","2014-04-05","PRELIMINARY","2014-04-26","04","WARDAK","وردک","0404","CHAK","جى وردى","0404","CHAK","جى وردى","NO",10,"100_1_4","Abdul Rab Rasul Sayaf","پروفیسور عبدرب الرسول سیاف","خپلواک/مستقل","M","NO","NO","NO",1389,1446,2835
"PRESIDENTIAL","2014-04-05","PRELIMINARY","2014-04-26","04","WARDAK","وردک","0404","CHAK","جى وردى","0404","CHAK","جى وردى","NO",11,"100_1_37","Hedayat Amin Arsala","هدایت امین ارسل","خپلواک/مستقل","M","NO","NO","NO",32,16,48
"PRESIDENTIAL","2014-04-05","PRELIMINARY","2014-04-26","04","WARDAK","وردک","0405","SAYDABAD","سيد اباد","0405","SAYDABAD","سيد اباد","NO",1,"100_1_1","Dr. Abdullah Abdullah","داکتر عبدا عبدا","جمعیت اسلمی افغانستان","M","YES","NO","NO",93,21,708
"PRESIDENTIAL","2014-04-05","PRELIMINARY","2014-04-26","04","WARDAK","وردک","0405","SAYDABAD","سيد اباد","0405","SAYDABAD","سيد اباد","NO",2,"101_1_19","Mohammad Daoud Sultanzoy","محمد داود سلطان زوی","خپلواک/مستقل","M","NO","NO","NO",32,13,49
"PRESIDENTIAL","2014-04-05","PRELIMINARY","2014-04-26","04","WARDAK","وردک","0405","SAYDABAD","سيد اباد","0405","SAYDABAD","سيد اباد","NO",3,"100_1_10","Abdul Rahim Wardak","عبدالرحیم وردک","خپلواک/مستقل","M","NO","NO","NO",56,32,88
"PRESIDENTIAL","2014-04-05","PRELIMINARY","2014-04-26","04","WARDAK","وردک","0405","SAYDABAD","سيد اباد","0405","SAYDABAD","سيد اباد","NO",4,"100_1_25","Abdul Qayum Karzai","عبدالقیوم کرزی","خپلواک/مستقل","M","NO","NO","NO",9,36,45
"PRESIDENTIAL","2014-04-05","PRELIMINARY","2014-04-26","04","WARDAK","وردک","0405","SAYDABAD","سيد اباد","0405","SAYDABAD","سيد اباد","NO",5,"101_1_13","Mohammad Ashraf Ghani Ahmadzai","محمد اشرف غنی احمدزی","خپلواک/مستقل","M","NO","YES","NO",1922,715,3038
"PRESIDENTIAL","2014-04-05","PRELIMINARY","2014-04-26","04","WARDAK","وردک","0405","SAYDABAD","سيد اباد","0405","SAYDABAD","سيد اباد","NO",6,"101_1_16","Mohammad Nader Naeem","محمد نادر نعیم","خپلواک/مستقل","M","NO","NO","NO",1,18,20
"PRESIDENTIAL","2014-04-05","PRELIMINARY","2014-04-26","04","WARDAK","وردک","0405","SAYDABAD","سيد اباد","0405","SAYDABAD","سيد اباد","NO",7,"100_1_24","Zalmai Rasul","زلمی رسول","خپلواک/مستقل","M","NO","NO","NO",2585,1842,4466
"PRESIDENTIAL","2014-04-05","PRELIMINARY","2014-04-26","04","WARDAK","وردک","0405","SAYDABAD","سيد اباد","0405","SAYDABAD","سيد اباد","NO",8,"100_1_7","Eng. Qutbudin Hilal","انجنیر قطب الدین هلل","خپلواک/مستقل","M","NO","NO","NO",657,287,957
"PRESIDENTIAL","2014-04-05","PRELIMINARY","2014-04-26","04","WARDAK","وردک","0405","SAYDABAD","سيد اباد","0405","SAYDABAD","سيد اباد","NO",9,"100_1_28","Mohammad Sahfiq Gul Agha Sherzai","محمد شفیق گل آغا شیرزی","خپلواک/مستقل","M","NO","NO","NO",124,133,258
"PRESIDENTIAL","2014-04-05","PRELIMINARY","2014-04-26","04","WARDAK","وردک","0405","SAYDABAD","سيد اباد","0405","SAYDABAD","سيد اباد","NO",10,"100_1_4","Abdul Rab Rasul Sayaf","پروفیسور عبدرب الرسول سیاف","خپلواک/مستقل","M","NO","NO","NO",1758,616,2473
"PRESIDENTIAL","2014-04-05","PRELIMINARY","2014-04-26","04","WARDAK","وردک","0405","SAYDABAD","سيد اباد","0405","SAYDABAD","سيد اباد","NO",11,"100_1_37","Hedayat Amin Arsala","هدایت امین ارسل","خپلواک/مستقل","M","NO","NO","NO",6,10,16
"PRESIDENTIAL","2014-04-05","PRELIMINARY","2014-04-26","04","WARDAK","وردک","0406","DAYMIRDAD","دايميرداد","0406","DAYMIRDAD","دايميرداد","NO",1,"100_1_1","Dr. Abdullah Abdullah","داکتر عبدا عبدا","جمعیت اسلمی افغانستان","M","YES","NO","NO",787,423,1210
"PRESIDENTIAL","2014-04-05","PRELIMINARY","2014-04-26","04","WARDAK","وردک","0406","DAYMIRDAD","دايميرداد","0406","DAYMIRDAD","دايميرداد","NO",2,"101_1_19","Mohammad Daoud Sultanzoy","محمد داود سلطان زوی","خپلواک/مستقل","M","NO","NO","NO",0,5,5
"PRESIDENTIAL","2014-04-05","PRELIMINARY","2014-04-26","04","WARDAK","وردک","0406","DAYMIRDAD","دايميرداد","0406","DAYMIRDAD","دايميرداد","NO",3,"100_1_10","Abdul Rahim Wardak","عبدالرحیم وردک","خپلواک/مستقل","M","NO","NO","NO",10,32,42
"PRESIDENTIAL","2014-04-05","PRELIMINARY","2014-04-26","04","WARDAK","وردک","0406","DAYMIRDAD","دايميرداد","0406","DAYMIRDAD","دايميرداد","NO",4,"100_1_25","Abdul Qayum Karzai","عبدالقیوم کرزی","خپلواک/مستقل","M","NO","NO","NO",0,0,0
"PRESIDENTIAL","2014-04-05","PRELIMINARY","2014-04-26","04","WARDAK","وردک","0406","DAYMIRDAD","دايميرداد","0406","DAYMIRDAD","دايميرداد","NO",5,"101_1_13","Mohammad Ashraf Ghani Ahmadzai","محمد اشرف غنی احمدزی","خپلواک/مستقل","M","NO","YES","NO",692,921,1613
"PRESIDENTIAL","2014-04-05","PRELIMINARY","2014-04-26","04","WARDAK","وردک","0406","DAYMIRDAD","دايميرداد","0406","DAYMIRDAD","دايميرداد","NO",6,"101_1_16","Mohammad Nader Naeem","محمد نادر نعیم","خپلواک/مستقل","M","NO","NO","NO",0,1,1
"PRESIDENTIAL","2014-04-05","PRELIMINARY","2014-04-26","04","WARDAK","وردک","0406","DAYMIRDAD","دايميرداد","0406","DAYMIRDAD","دايميرداد","NO",7,"100_1_24","Zalmai Rasul","زلمی رسول","خپلواک/مستقل","M","NO","NO","NO",1501,1277,2778
"PRESIDENTIAL","2014-04-05","PRELIMINARY","2014-04-26","04","WARDAK","وردک","0406","DAYMIRDAD","دايميرداد","0406","DAYMIRDAD","دايميرداد","NO",8,"100_1_7","Eng. Qutbudin Hilal","انجنیر قطب الدین هلل","خپلواک/مستقل","M","NO","NO","NO",270,316,586
"PRESIDENTIAL","2014-04-05","PRELIMINARY","2014-04-26","04","WARDAK","وردک","0406","DAYMIRDAD","دايميرداد","0406","DAYMIRDAD","دايميرداد","NO",9,"100_1_28","Mohammad Sahfiq Gul Agha Sherzai","محمد شفیق گل آغا شیرزی","خپلواک/مستقل","M","NO","NO","NO",0,9,9
"PRESIDENTIAL","2014-04-05","PRELIMINARY","2014-04-26","04","WARDAK","وردک","0406","DAYMIRDAD","دايميرداد","0406","DAYMIRDAD","دايميرداد","NO",10,"100_1_4","Abdul Rab Rasul Sayaf","پروفیسور عبدرب الرسول سیاف","خپلواک/مستقل","M","NO","NO","NO",2301,1416,3717
"PRESIDENTIAL","2014-04-05","PRELIMINARY","2014-04-26","04","WARDAK","وردک","0406","DAYMIRDAD","دايميرداد","0406","DAYMIRDAD","دايميرداد","NO",11,"100_1_37","Hedayat Amin Arsala","هدایت امین ارسل","خپلواک/مستقل","M","NO","NO","NO",41,0,41
"PRESIDENTIAL","2014-04-05","PRELIMINARY","2014-04-26","04","WARDAK","وردک","0407","HESA-E- AWAL-E- BEHSUD","حصه اول بهسود","0407","HESA-E- AWAL-E- BEHSUD","حصه اول بهسود","NO",1,"100_1_1","Dr. Abdullah Abdullah","داکتر عبدا عبدا","جمعیت اسلمی افغانستان","M","YES","NO","NO",3334,2588,5922
"PRESIDENTIAL","2014-04-05","PRELIMINARY","2014-04-26","04","WARDAK","وردک","0407","HESA-E- AWAL-E- BEHSUD","حصه اول بهسود","0407","HESA-E- AWAL-E- BEHSUD","حصه اول بهسود","NO",2,"101_1_19","Mohammad Daoud Sultanzoy","محمد داود سلطان زوی","خپلواک/مستقل","M","NO","NO","NO",11,20,31
"PRESIDENTIAL","2014-04-05","PRELIMINARY","2014-04-26","04","WARDAK","وردک","0407","HESA-E- AWAL-E- BEHSUD","حصه اول بهسود","0407","HESA-E- AWAL-E- BEHSUD","حصه اول بهسود","NO",3,"100_1_10","Abdul Rahim Wardak","عبدالرحیم وردک","خپلواک/مستقل","M","NO","NO","NO",2,2,4
"PRESIDENTIAL","2014-04-05","PRELIMINARY","2014-04-26","04","WARDAK","وردک","0407","HESA-E- AWAL-E- BEHSUD","حصه اول بهسود","0407","HESA-E- AWAL-E- BEHSUD","حصه اول بهسود","NO",4,"100_1_25","Abdul Qayum Karzai","عبدالقیوم کرزی","خپلواک/مستقل","M","NO","NO","NO",1,1,2
"PRESIDENTIAL","2014-04-05","PRELIMINARY","2014-04-26","04","WARDAK","وردک","0407","HESA-E- AWAL-E- BEHSUD","حصه اول بهسود","0407","HESA-E- AWAL-E- BEHSUD","حصه اول بهسود","NO",5,"101_1_13","Mohammad Ashraf Ghani Ahmadzai","محمد اشرف غنی احمدزی","خپلواک/مستقل","M","NO","YES","NO",778,394,1172
"PRESIDENTIAL","2014-04-05","PRELIMINARY","2014-04-26","04","WARDAK","وردک","0407","HESA-E- AWAL-E- BEHSUD","حصه اول بهسود","0407","HESA-E- AWAL-E- BEHSUD","حصه اول بهسود","NO",6,"101_1_16","Mohammad Nader Naeem","محمد نادر نعیم","خپلواک/مستقل","M","NO","NO","NO",2,5,7
"PRESIDENTIAL","2014-04-05","PRELIMINARY","2014-04-26","04","WARDAK","وردک","0407","HESA-E- AWAL-E- BEHSUD","حصه اول بهسود","0407","HESA-E- AWAL-E- BEHSUD","حصه اول بهسود","NO",7,"100_1_24","Zalmai Rasul","زلمی رسول","خپلواک/مستقل","M","NO","NO","NO",701,604,1305
"PRESIDENTIAL","2014-04-05","PRELIMINARY","2014-04-26","04","WARDAK","وردک","0407","HESA-E- AWAL-E- BEHSUD","حصه اول بهسود","0407","HESA-E- AWAL-E- BEHSUD","حصه اول بهسود","NO",8,"100_1_7","Eng. Qutbudin Hilal","انجنیر قطب الدین هلل","خپلواک/مستقل","M","NO","NO","NO",6,15,21
"PRESIDENTIAL","2014-04-05","PRELIMINARY","2014-04-26","04","WARDAK","وردک","0407","HESA-E- AWAL-E- BEHSUD","حصه اول بهسود","0407","HESA-E- AWAL-E- BEHSUD","حصه اول بهسود","NO",9,"100_1_28","Mohammad Sahfiq Gul Agha Sherzai","محمد شفیق گل آغا شیرزی","خپلواک/مستقل","M","NO","NO","NO",1,0,1
"PRESIDENTIAL","2014-04-05","PRELIMINARY","2014-04-26","04","WARDAK","وردک","0407","HESA-E- AWAL-E- BEHSUD","حصه اول بهسود","0407","HESA-E- AWAL-E- BEHSUD","حصه اول بهسود","NO",10,"100_1_4","Abdul Rab Rasul Sayaf","پروفیسور عبدرب الرسول سیاف","خپلواک/مستقل","M","NO","NO","NO",964,457,1421
"PRESIDENTIAL","2014-04-05","PRELIMINARY","2014-04-26","04","WARDAK","وردک","0407","HESA-E- AWAL-E- BEHSUD","حصه اول بهسود","0407","HESA-E- AWAL-E- BEHSUD","حصه اول بهسود","NO",11,"100_1_37","Hedayat Amin Arsala","هدایت امین ارسل","خپلواک/مستقل","M","NO","NO","NO",13,4,17
"PRESIDENTIAL","2014-04-05","PRELIMINARY","2014-04-26","04","WARDAK","وردک","0409","MARKAZ-E-BEHSUD","مركز بهسود","0409","MARKAZ-E-BEHSUD","مركز بهسود","NO",1,"100_1_1","Dr. Abdullah Abdullah","داکتر عبدا عبدا","جمعیت اسلمی افغانستان","M","YES","NO","NO",12375,9275,21650
"PRESIDENTIAL","2014-04-05","PRELIMINARY","2014-04-26","04","WARDAK","وردک","0409","MARKAZ-E-BEHSUD","مركز بهسود","0409","MARKAZ-E-BEHSUD","مركز بهسود","NO",2,"101_1_19","Mohammad Daoud Sultanzoy","محمد داود سلطان زوی","خپلواک/مستقل","M","NO","NO","NO",62,45,107
"PRESIDENTIAL","2014-04-05","PRELIMINARY","2014-04-26","04","WARDAK","وردک","0409","MARKAZ-E-BEHSUD","مركز بهسود","0409","MARKAZ-E-BEHSUD","مركز بهسود","NO",3,"100_1_10","Abdul Rahim Wardak","عبدالرحیم وردک","خپلواک/مستقل","M","NO","NO","NO",21,3,24
"PRESIDENTIAL","2014-04-05","PRELIMINARY","2014-04-26","04","WARDAK","وردک","0409","MARKAZ-E-BEHSUD","مركز بهسود","0409","MARKAZ-E-BEHSUD","مركز بهسود","NO",4,"100_1_25","Abdul Qayum Karzai","عبدالقیوم کرزی","خپلواک/مستقل","M","NO","NO","NO",9,8,17
"PRESIDENTIAL","2014-04-05","PRELIMINARY","2014-04-26","04","WARDAK","وردک","0409","MARKAZ-E-BEHSUD","مركز بهسود","0409","MARKAZ-E-BEHSUD","مركز بهسود","NO",5,"101_1_13","Mohammad Ashraf Ghani Ahmadzai","محمد اشرف غنی احمدزی","خپلواک/مستقل","M","NO","YES","NO",1559,1246,2805
"PRESIDENTIAL","2014-04-05","PRELIMINARY","2014-04-26","04","WARDAK","وردک","0409","MARKAZ-E-BEHSUD","مركز بهسود","0409","MARKAZ-E-BEHSUD","مركز بهسود","NO",6,"101_1_16","Mohammad Nader Naeem","محمد نادر نعیم","خپلواک/مستقل","M","NO","NO","NO",6,11,17
"PRESIDENTIAL","2014-04-05","PRELIMINARY","2014-04-26","04","WARDAK","وردک","0409","MARKAZ-E-BEHSUD","مركز بهسود","0409","MARKAZ-E-BEHSUD","مركز بهسود","NO",7,"100_1_24","Zalmai Rasul","زلمی رسول","خپلواک/مستقل","M","NO","NO","NO",2824,1581,4405
"PRESIDENTIAL","2014-04-05","PRELIMINARY","2014-04-26","04","WARDAK","وردک","0409","MARKAZ-E-BEHSUD","مركز بهسود","0409","MARKAZ-E-BEHSUD","مركز بهسود","NO",8,"100_1_7","Eng. Qutbudin Hilal","انجنیر قطب الدین هلل","خپلواک/مستقل","M","NO","NO","NO",9,2,11
"PRESIDENTIAL","2014-04-05","PRELIMINARY","2014-04-26","04","WARDAK","وردک","0409","MARKAZ-E-BEHSUD","مركز بهسود","0409","MARKAZ-E-BEHSUD","مركز بهسود","NO",9,"100_1_28","Mohammad Sahfiq Gul Agha Sherzai","محمد شفیق گل آغا شیرزی","خپلواک/مستقل","M","NO","NO","NO",44,9,53
"PRESIDENTIAL","2014-04-05","PRELIMINARY","2014-04-26","04","WARDAK","وردک","0409","MARKAZ-E-BEHSUD","مركز بهسود","0409","MARKAZ-E-BEHSUD","مركز بهسود","NO",10,"100_1_4","Abdul Rab Rasul Sayaf","پروفیسور عبدرب الرسول سیاف","خپلواک/مستقل","M","NO","NO","NO",963,449,1412
"PRESIDENTIAL","2014-04-05","PRELIMINARY","2014-04-26","04","WARDAK","وردک","0409","MARKAZ-E-BEHSUD","مركز بهسود","0409","MARKAZ-E-BEHSUD","مركز بهسود","NO",11,"100_1_37","Hedayat Amin Arsala","هدایت امین ارسل","خپلواک/مستقل","M","NO","NO","NO",9,21,30
"PRESIDENTIAL","2014-04-05","PRELIMINARY","2014-04-26","05","LOGAR","لوگر","0501","PUL-E- ALAM","يل علم","0501","PUL-E- ALAM","يل علم","YES",1,"100_1_1","Dr. Abdullah Abdullah","داکتر عبدا عبدا","جمعیت اسلمی افغانستان","M","YES","NO","NO",1586,1090,2697
"PRESIDENTIAL","2014-04-05","PRELIMINARY","2014-04-26","05","LOGAR","لوگر","0501","PUL-E- ALAM","يل علم","0501","PUL-E- ALAM","يل علم","YES",2,"101_1_19","Mohammad Daoud Sultanzoy","محمد داود سلطان زوی","خپلواک/مستقل","M","NO","NO","NO",175,81,256
"PRESIDENTIAL","2014-04-05","PRELIMINARY","2014-04-26","05","LOGAR","لوگر","0501","PUL-E- ALAM","يل علم","0501","PUL-E- ALAM","يل علم","YES",3,"100_1_10","Abdul Rahim Wardak","عبدالرحیم وردک","خپلواک/مستقل","M","NO","NO","NO",22,1,23
"PRESIDENTIAL","2014-04-05","PRELIMINARY","2014-04-26","05","LOGAR","لوگر","0501","PUL-E- ALAM","يل علم","0501","PUL-E- ALAM","يل علم","YES",4,"100_1_25","Abdul Qayum Karzai","عبدالقیوم کرزی","خپلواک/مستقل","M","NO","NO","NO",8,2,10
"PRESIDENTIAL","2014-04-05","PRELIMINARY","2014-04-26","05","LOGAR","لوگر","0501","PUL-E- ALAM","يل علم","0501","PUL-E- ALAM","يل علم","YES",5,"101_1_13","Mohammad Ashraf Ghani Ahmadzai","محمد اشرف غنی احمدزی","خپلواک/مستقل","M","NO","YES","NO",5100,2081,7239
"PRESIDENTIAL","2014-04-05","PRELIMINARY","2014-04-26","05","LOGAR","لوگر","0501","PUL-E- ALAM","يل علم","0501","PUL-E- ALAM","يل علم","YES",6,"101_1_16","Mohammad Nader Naeem","محمد نادر نعیم","خپلواک/مستقل","M","NO","NO","NO",11,2,13
"PRESIDENTIAL","2014-04-05","PRELIMINARY","2014-04-26","05","LOGAR","لوگر","0501","PUL-E- ALAM","يل علم","0501","PUL-E- ALAM","يل علم","YES",7,"100_1_24","Zalmai Rasul","زلمی رسول","خپلواک/مستقل","M","NO","NO","NO",191,262,454
"PRESIDENTIAL","2014-04-05","PRELIMINARY","2014-04-26","05","LOGAR","لوگر","0501","PUL-E- ALAM","يل علم","0501","PUL-E- ALAM","يل علم","YES",8,"100_1_7","Eng. Qutbudin Hilal","انجنیر قطب الدین هلل","خپلواک/مستقل","M","NO","NO","NO",138,108,247
"PRESIDENTIAL","2014-04-05","PRELIMINARY","2014-04-26","05","LOGAR","لوگر","0501","PUL-E- ALAM","يل علم","0501","PUL-E- ALAM","يل علم","YES",9,"100_1_28","Mohammad Sahfiq Gul Agha Sherzai","محمد شفیق گل آغا شیرزی","خپلواک/مستقل","M","NO","NO","NO",103,17,120
"PRESIDENTIAL","2014-04-05","PRELIMINARY","2014-04-26","05","LOGAR","لوگر","0501","PUL-E- ALAM","يل علم","0501","PUL-E- ALAM","يل علم","YES",10,"100_1_4","Abdul Rab Rasul Sayaf","پروفیسور عبدرب الرسول سیاف","خپلواک/مستقل","M","NO","NO","NO",753,1052,1809
