"province_code","province_name_eng","2014_IEC_district_code","district_name_eng","provincial_capital","planned_pcs_19","vr_topup_pcs_19","prelim_pcs_18","final_pcs_18","vr_total_final_19","vr_total_prelim_19","vr_2019_net_change","vr_2019_pct_change","vr_final_19_pct_natl","vr_total_final_18","vr_2018_2019_net_change","vr_2018_2019_pct_change","vr_final_18_pct_natl","prelim_votes_18","final_votes_18","net_change_prelim_final_18","pct_change_prelim_final_18","prelim_turnout_18","final_turnout_18","prelim_votes_18_pct_natl","final_votes_18_pct_natl","prelim_winner_votes_18","prelim_winner_pct_18","final_winner_votes_18","final_winner_pct_18","prelim_winner_votes_18_pct_natl","final_winner_votes_18_pct_natl","prelim_first_round_votes_14","final_first_round_votes_14","net_change_first_round_14","pct_change_first_round_14","prelim_runoff_votes_14","final_runoff_votes_14","net_change_runoff_14","pct_change_runoff_14","prelim_first_round_14_pct_natl","final_first_round_14_pct_natl","prelim_runoff_votes_14_pct_natl","final_runoff_votes_14_pct_natl","net_change_final_first_runoff_14","pct_change_final_first_runoff_14","AG_strong_district","AG_final_first_round_votes_14","AG_first_round_pct_14","AG_final_runoff_votes_14","AG_runoff_pct_14","AG_net_change_first_runoff_14","AG_pct_change_first_runoff_14","AG_final_first_14_pct_natl","AG_final_runoff_14_pct_natl","AA_strong_district","AA_final_first_round_votes_14","AA_first_round_pct_14","AA_final_runoff_votes_14","AA_runoff_pct_14","AA_net_change_first_runoff_14","AA_pct_change_first_runoff_14","AA_final_first_14_pct_natl","AA_final_runoff_14_pct_natl"
"01","KABUL","0101","KABUL","YES",377,21,364,350,1203292,1159108,44184,0.0381189673438541,0.124668059888725,1160543,42749,0.0368353434556066,0.131356951354907,543184,332898,-210286,-0.387135850835076,0.468042976434307,0.28684676052503,0.148681073535248,0.101224584616386,141165,0.25988431176176,95094,0.285655065515563,0.108767258177481,0.078984745264354,626495,623669,-2826,-0.00451081014214,691141,673941,-17200,-0.0248863835310016,0.0940945687250287,0.0938510581755001,0.0869630263602753,0.0946468583690806,50272,0.0806068603698436,"NO",188930,0.302933126385952,326083,0.483845025009608,137153,0.725946117609697,0.0906352527141883,0.0828554055870476,"NO",332902,0.533779937755444,347858,0.516154974990392,14956,0.0449261344179368,0.112008037344312,0.109216965178847
"01","KABUL","0102","PAGHMAN","NO",25,1,24,23,60545,57867,2678,0.0462785352618937,0.00627281465011225,58124,2421,0.0416523295024431,0.00657880960942647,19540,11130,-8410,-0.430399181166837,0.336177826715298,0.191487165370587,0.00534851574582233,0.00338430878761775,5437,0.278249744114637,3050,0.27403414195867,0.00418919408288856,0.00253331937931183,23501,23658,157,0.00668056678439215,21446,21180,-266,-0.0124032453604402,0.00352966338056473,0.0035601069386421,0.00269844946736261,0.00297447470959198,-2478,-0.104742581790515,"NO",3027,0.127948262744103,12905,0.609301227573182,9878,3.26329699372316,0.00145214052805721,0.00327907008062625,"NO",4252,0.179727787640544,8275,0.390698772426818,4023,0.946142991533396,0.00143062575408983,0.00259810148639662
"01","KABUL","0103","CHAHARASYAB","NO",13,1,13,12,35880,34958,922,0.026374506550718,0.00371737698647333,34963,917,0.0262277264536796,0.00395731402474671,12333,6744,-5589,-0.453174410119192,0.35274432971999,0.192889626176243,0.00337580576730946,0.00205065395001744,2149,0.174247952647369,1314,0.194839857651246,0.00165579880156842,0.00109140382439861,9490,9490,0,0,12134,11393,-741,-0.0610680731827922,0.00142532255995742,0.00142807569734185,0.00152676423747916,0.00160000898802556,1903,0.200526870389884,"YES",6395,0.673867228661749,9897,0.868691301676468,3502,0.547615324472244,0.00306786874031247,0.00251475835629275,"NO",1570,0.165437302423604,1496,0.131308698323532,-74,-0.0471337579617834,0.00052824140026365,0.000469699072344332
"01","KABUL","0104","BAGRAMI","NO",19,1,16,18,87785,83949,3836,0.0456944097011281,0.00909503731208364,84149,3636,0.0432090696264959,0.00952446923514604,24833,17571,-7262,-0.292433455482624,0.295107487908353,0.208808185480517,0.0067973230049133,0.0053428292639022,4373,0.176096323440583,3326,0.189289169654544,0.00336938490426185,0.00276256401822661,22283,22283,0,0,24807,24106,-701,-0.0282581529407022,0.00334672946296429,0.00335319396879542,0.00312134831375848,0.00338539600327782,1823,0.0818112462415294,"NO",11480,0.515190952744245,17922,0.743466356923588,6442,0.561149825783972,0.00550729212490807,0.00455385462882477,"NO",7006,0.314410088408204,6184,0.256533643076413,-822,-0.117328004567514,0.00235723519124021,0.00194159028300625
"01","KABUL","0105","DEHSABZ","NO",16,1,16,12,43744,42778,966,0.0225817008742812,0.00453213319108944,42927,817,0.0190323106669462,0.00485872548523588,12907,6155,-6752,-0.523126985356783,0.300673235958721,0.143382952454166,0.00353292183886022,0.00187155620734836,5272,0.408460525296351,2793,0.453777416734362,0.00406206202041356,0.00231985607423539,14089,14174,85,0.00603307544893179,13779,13102,-677,-0.0491327382248349,0.00211605580055217,0.00213293413425958,0.00173374686238877,0.00184001735812437,-1072,-0.0756314378439396,"NO",7476,0.527444616904191,9035,0.689589375667837,1559,0.208533975387908,0.00358645609109867,0.00229573019592857,"NO",4555,0.321363059122337,4067,0.310410624332163,-488,-0.107135016465423,0.00153257297974581,0.00127691586044412
"01","KABUL","0106","SHAKARDARA","NO",14,1,14,14,41788,41167,621,0.0150848980979911,0.00432948019818137,41259,529,0.0128214450180567,0.00466993162334538,19199,10358,-8841,-0.460492733996562,0.465328776751739,0.251048256138055,0.00525517675558049,0.00314956607566439,3956,0.206052398562425,2072,0.200038617493725,0.00304808751000683,0.00172099598489643,15518,15518,0,0,14173,13815,-358,-0.0252592958442108,0.00233068024082394,0.00233518215714972,0.00178332203212396,0.00194014958040667,-1703,-0.109743523649955,"NO",3022,0.194741590411135,5340,0.386536373507058,2318,0.767041694242224,0.00144974188166134,0.00135685658508672,"NO",7840,0.505219744812476,8475,0.613463626492943,635,0.0809948979591837,0.00263784240641211,0.00266089548002554
"01","KABUL","0107","MUSAYI","NO",9,1,8,8,28636,25074,3562,0.142059503868549,0.00296685639310619,25076,3560,0.141968416015313,0.00283824633139457,3655,3130,-525,-0.143638850889193,0.145756899026958,0.124820545541554,0.00100045164027536,0.00095174182437049,599,0.163885088919289,1573,0.502555910543131,0.000461527911651692,0.00130652832251066,3826,3826,0,0,5716,5517,-199,-0.03481455563331,0.000574634785500219,0.000575744743733396,0.000719217437071934,0.000774795891067939,1691,0.441975953998955,"YES",2471,0.645844223732358,5059,0.916983868044227,2588,1.04734925131526,0.00118541104883692,0.00128545645392392,"NO",172,0.0449555671719812,458,0.0830161319557731,286,1.66279069767442,0.0000578710323855718,0.00014379824541023
"01","KABUL","0108","MIRBACHAKOT","NO",12,1,12,12,22792,22479,313,0.0139241069442591,0.00236138395417224,22573,219,0.00970185619988482,0.00255494235279031,12308,7133,-5175,-0.420458238544036,0.545253178576175,0.3159969875515,0.00336896273283425,0.00216893751860534,8038,0.653071173220669,4773,0.669143417916725,0.00619325768590367,0.00396443717949357,9709,9709,0,0,9729,9601,-128,-0.0131565422962278,0.00145821461903336,0.00146103129035743,0.00122415438160827,0.00134834427227538,-108,-0.0111236996601092,"NO",510,0.0525285817282933,928,0.0966565982710134,418,0.819607843137255,0.00024466193237832,0.000235798297932674,"YES",8480,0.873416417756721,8673,0.903343401728987,193,0.0227594339622641,0.00285317648040494,0.00272306153371818
"01","KABUL","0109","KHAK-E- JABBAR","NO",7,1,4,4,18417,17257,1160,0.0672190994958567,0.00190810847156854,17269,1148,0.0664775030401297,0.00195460503656296,3108,1900,-1208,-0.388674388674389,0.179975678962302,0.110023741965371,0.00085072604595782,0.000577734653771224,456,0.146718146718147,337,0.177368421052632,0.000351346790840019,0.000279911026501013,6291,6291,0,0,11672,9701,-1971,-0.168865661411926,0.000944858190167768,0.000946683267858546,0.00146863294707901,0.0013623880622168,3410,0.54204419011286,"YES",3783,0.601335240820219,7480,0.771054530460777,3697,0.977266719534761,0.00181481586311213,0.00190061559109526,"NO",1301,0.206803369893499,2221,0.228945469539223,920,0.707148347425058,0.00043773379728854,0.000697327299249172
"01","KABUL","0110","KALAKAN","NO",9,1,9,9,14327,13935,392,0.0281306063867958,0.00148436064897445,13962,365,0.026142386477582,0.00158029970006903,7244,4454,-2790,-0.385146327995583,0.518836842859189,0.319008738003151,0.00198283766953618,0.00135433165678791,842,0.116234124792932,477,0.107094746295465,0.000648758767296702,0.000396194538994015,6934,6934,0,0,6512,6384,-128,-0.0196560196560197,0.00104143167868754,0.00104344329666685,0.000819374378973484,0.000896555549860019,-550,-0.0793192962215172,"NO",642,0.0925872512258437,898,0.140664160401003,256,0.398753894080997,0.00030798619722918,0.000228175508128816,"YES",4778,0.689068358811653,5486,0.859335839598998,708,0.148179154457932,0.00160760344615269,0.00172243924524131
"01","KABUL","0111","GULDARA","NO",6,1,6,6,8645,8446,199,0.0235614492067251,0.000895672353624914,8468,177,0.0209022201228153,0.000958457087822988,4924,4719,-205,-0.0416328188464663,0.581483230987246,0.557274444969296,0.00134780407023691,0.00143491043744548,2005,0.407189277010561,2425,0.513880059334605,0.00154484718340842,0.00201419655568236,3490,3490,0,0,3259,3256,-3,-0.000920527769254373,0.000524170256506995,0.000525182738010861,0.000410064665398431,0.000457265800492516,-234,-0.0670487106017192,"NO",476,0.136389684813754,957,0.293918918918919,481,1.01050420168067,0.000228351136886432,0.00024316699474307,"YES",2345,0.671919770773639,2299,0.706081081081081,-46,-0.0196162046908316,0.000788997505489337,0.000721816956764452
"01","KABUL","0112","FARZA","NO",8,1,8,8,10750,10402,348,0.0334551047875409,0.00111376261439767,10413,337,0.0323633919139537,0.00117860340759338,7311,4252,-3059,-0.418410614143072,0.702103140305387,0.408335734178431,0.00200117700192974,0.00129290934096592,1231,0.168376419094515,1958,0.460489181561618,0.000948482235798386,0.00162630798186642,6136,6136,0,0,5160,5159,-1,-0.000193798449612403,0.000921578422328632,0.000923358533075828,0.000649258568105525,0.000724519123077668,-977,-0.159224250325945,"NO",1689,0.27526075619296,3009,0.583252568327195,1320,0.781527531083481,0.000810262752523496,0.000764565817326957,"NO",2252,0.367014341590613,2150,0.416747431672805,-102,-0.0452930728241563,0.000757706772862254,0.000675035431510905
"01","KABUL","0113","ESTALEF","NO",6,1,6,6,12835,12176,659,0.054122864651774,0.00132978075867852,12227,608,0.0497260161936697,0.00138392239168773,5022,4077,-945,-0.188172043010753,0.410730350862845,0.33344238161446,0.00137462876537972,0.00123969693864488,267,0.0531660692951016,2294,0.562668628893794,0.000205722792005011,0.00190538841184962,5294,5294,0,0,5270,5264,-6,-0.00113851992409867,0.000795116715744422,0.000796652554449712,0.000663099351534131,0.000739265102516156,-30,-0.00566679259539101,"NO",150,0.028333962976955,683,0.129749240121581,533,3.55333333333333,0.0000719593918759766,0.0001735455145345,"YES",4013,0.758027956176804,4581,0.870250759878419,568,0.141539995016197,0.00135021193583314,0.00143829642407044
"01","KABUL","0114","QARABAGH","NO",17,1,15,17,47825,46793,1032,0.0220545808133695,0.00495494856126218,46876,949,0.0202449014421026,0.00530569608511932,15017,11385,-3632,-0.241859226210295,0.320355832408909,0.242874818670535,0.00411047394856775,0.00346184685957125,6828,0.454684690683892,5053,0.44382960035134,0.00526095589442029,0.00419700420447957,15920,16158,238,0.0149497487437186,14677,14530,-147,-0.0100156707774068,0.00239105744515512,0.00243149073947836,0.00184673798528775,0.00204056267848779,-1628,-0.100755043941082,"NO",3836,0.237405619507365,7275,0.500688231245699,3439,0.896506777893639,0.00184024151490831,0.00184852652743556,"NO",6889,0.426352271320708,7255,0.499311768754301,366,0.0531281753520104,0.0023178694308384,0.00227785211888912
"01","KABUL","0115","SUROBI","NO",20,1,11,10,59080,55808,3272,0.0586295871559633,0.00612103211708038,57021,2059,0.0361095035162484,0.00645396570674948,10360,6198,-4162,-0.401737451737452,0.181687448483892,0.108696795917294,0.00283575348652606,0.00188463125477581,2063,0.199131274131274,1200,0.193610842207164,0.00158953602961175,0.000996715821368591,20101,20529,428,0.021292473011293,37090,28825,-8265,-0.22283634402804,0.00301901040860949,0.00308924826035099,0.0046668605215182,0.00404812245061326,8296,0.404111257245847,"YES",14333,0.698183058112913,24579,0.852697311361665,10246,0.714853833810089,0.00687595975838915,0.00624535168630086,"NO",1229,0.0598665302742462,4246,0.147302688638335,3017,2.45484133441823,0.000413508713964347,0.001333116484742
"02","KAPISA","0201","MAHMUD-E- RAQI","YES",16,1,16,16,30174,29799,375,0.0125843149098963,0.00312620215133351,29650,524,0.017672849915683,0.00335595803660269,11518,11518,0,0,0.388465430016863,0.388465430016863,0.00315272284341769,0.00350228828533524,7894,0.685362042021184,7894,0.685362042021184,0.00608230606774367,0.00655672891156971,16530,17376,846,0.0511796733212341,13799,13572,-227,-0.0164504674251757,0.00248267459600591,0.00261477801022255,0.00173626336846669,0.00190602317084902,-3804,-0.218922651933702,"NO",1353,0.0778660220994475,2925,0.21551724137931,1572,1.16186252771619,0.000649073714721309,0.000743222005876155,"YES",12018,0.69164364640884,10647,0.78448275862069,-1371,-0.114078881677484,0.00404357015819652,0.00334283825083563
"02","KAPISA","0202","HISA-E- DUWUM-E- KOHESTAN","NO",9,1,9,9,23118,22853,265,0.0115958517481293,0.00239515945299026,22889,229,0.0100048058019136,0.00259070905564246,7410,7410,0,0,0.323736292542269,0.323736292542269,0.00202827541845156,0.00225316514970777,4546,0.613495276653171,4546,0.613495276653171,0.00350268094552353,0.00377589176995134,7495,7495,0,0,8284,7930,-354,-0.0427329792370835,0.00112568941906015,0.0011278637883643,0.00104233681747794,0.00111367254235431,435,0.0580386924616411,"NO",58,0.00773849232821881,264,0.0332912988650694,206,3.55172413793103,0.0000278242981920443,0.0000670805502739504,"YES",5984,0.798398932621748,7666,0.966708701134931,1682,0.281082887700535,0.00201337359183292,0.00240689377579656
"02","KAPISA","0203","KOHBAND","NO",8,1,7,7,21529,20698,831,0.0401488066479853,0.00223052979770859,20779,750,0.0360941335001684,0.00235188708406635,3644,3626,-18,-0.00493962678375412,0.175369363299485,0.174503104095481,0.000997440705106272,0.00110256097609182,859,0.235729967069155,851,0.23469387755102,0.00066185722221837,0.000706837636653892,6527,6527,0,0,10266,8956,-1310,-0.127605688681083,0.000980303514103484,0.000982197057592231,0.00129172256980064,0.00125776182715325,2429,0.372146468515398,"NO",61,0.00934579439252336,777,0.0867574810183118,716,11.7377049180328,0.0000292634860295638,0.000197430255919922,"YES",5070,0.776773402788417,8179,0.913242518981688,3109,0.613214990138067,0.00170584961741191,0.00256796036945474
