pc_code,candidate_name_eng,ps_number_1,ps_number_2,ps_number_3,ps_number_4,ps_number_5,ps_number_6,ps_number_7,ps_number_8,ps_number_9,ps_number_10,ps_count
1601041,Sangin Mohammad Rahmani,0,0,0,,,,,,,,3
1601041,Mahbob‐U‐lah Koshani,0,0,0,,,,,,,,3
1601041,Abdul Hasib Arian,0,1,0,,,,,,,,3
1601041,Mulla Ghulam Mohammad Rigi,0,0,0,,,,,,,,3
1601041,Ramazan Bashardost,24,30,38,,,,,,,,3
1601041,Abdul Majid Samim,0,0,1,,,,,,,,3
1601041,Mrs. Shahla Ata,0,0,1,,,,,,,,3
1601041,Dr. Ghulam Faroq Nijrabi,0,0,0,,,,,,,,3
1601041,Alhaj Abdul Ghafor Zori,0,0,0,,,,,,,,3
1601041,Mohammad Hashim Tawfiqi,0,0,0,,,,,,,,3
1601041,Hamed Karzai,38,75,67,,,,,,,,3
1601041,Dr. Abdullah Abdullah,123,143,118,,,,,,,,3
1601041,Dr. Frozan Fana,0,2,0,,,,,,,,3
1601041,Abdul Jabar Sabit,0,0,0,,,,,,,,3
1601041,Hidayat Amin Arsala,0,2,0,,,,,,,,3
1601041,Gul Ahmmad Yama ,0,0,1,,,,,,,,3
1805057,Haji Rahim Jan Shinzad,2,2,0,,,,,,,,3
1805057,Mohammad Sarwar Ahmadzai,1,0,0,,,,,,,,3
1805057,Eng. Moin‐ul‐din Ulfati,0,0,0,,,,,,,,3
1805057,Dr. Habib Mangal,0,1,0,,,,,,,,3
1805057,Zabih‐U‐llah Ghazi Noristani,0,0,0,,,,,,,,3
1805057,Sayed Jalal Karim,1,0,0,,,,,,,,3
1805057,Mirwais Yasini,1,0,0,,,,,,,,3
1805057,Bismillah Shir,1,1,0,,,,,,,,3
1805057,Bashir Ahmad Bizhan,1,0,0,,,,,,,,3
1805057,Motasim Billah Mazhabi,0,0,0,,,,,,,,3
1805057,Ashraf Ghani Ahmadzai,0,0,2,,,,,,,,3
1805057,Abdul Latif Pedram,2,1,0,,,,,,,,3
1805057,Shahnawaz Tanai,0,0,0,,,,,,,,3
1805057,Mulla Abdul Salam Rakity,2,0,0,,,,,,,,3
1805057,Zia‐ul‐haq Hafizi,0,0,0,,,,,,,,3
1805057,Mohammad Akbar Oria,0,0,0,,,,,,,,3
1805057,Sangin Mohammad Rahmani,0,0,0,,,,,,,,3
1805057,Mahbob‐U‐lah Koshani,2,0,0,,,,,,,,3
1805057,Abdul Hasib Arian,1,1,0,,,,,,,,3
1805057,Mulla Ghulam Mohammad Rigi,0,0,0,,,,,,,,3
1805057,Ramazan Bashardost,1,0,0,,,,,,,,3
1805057,Abdul Majid Samim,2,0,0,,,,,,,,3
1805057,Mrs. Shahla Ata,3,2,0,,,,,,,,3
1805057,Dr. Ghulam Faroq Nijrabi,1,8,2,,,,,,,,3
1805057,Alhaj Abdul Ghafor Zori,0,0,0,,,,,,,,3
1805057,Mohammad Hashim Tawfiqi,0,1,0,,,,,,,,3
1805057,Hamed Karzai,17,19,13,,,,,,,,3
1805057,Dr. Abdullah Abdullah,139,100,125,,,,,,,,3
1805057,Dr. Frozan Fana,0,1,0,,,,,,,,3
1805057,Abdul Jabar Sabit,0,0,0,,,,,,,,3
1805057,Hidayat Amin Arsala,0,0,0,,,,,,,,3
1805057,Gul Ahmmad Yama ,1,1,0,,,,,,,,3
1909168,Haji Rahim Jan Shinzad,0,2,6,,,,,,,,3
1909168,Mohammad Sarwar Ahmadzai,1,0,0,,,,,,,,3
1909168,Eng. Moin‐ul‐din Ulfati,0,0,1,,,,,,,,3
1909168,Dr. Habib Mangal,0,0,0,,,,,,,,3
1909168,Zabih‐U‐llah Ghazi Noristani,1,0,0,,,,,,,,3
1909168,Sayed Jalal Karim,0,0,0,,,,,,,,3
1909168,Mirwais Yasini,0,3,0,,,,,,,,3
1909168,Bismillah Shir,0,0,0,,,,,,,,3
1909168,Bashir Ahmad Bizhan,0,0,1,,,,,,,,3
1909168,Motasim Billah Mazhabi,0,3,0,,,,,,,,3
1909168,Ashraf Ghani Ahmadzai,1,1,2,,,,,,,,3
1909168,Abdul Latif Pedram,1,0,0,,,,,,,,3
1909168,Shahnawaz Tanai,0,0,0,,,,,,,,3
1909168,Mulla Abdul Salam Rakity,0,0,1,,,,,,,,3
1909168,Zia‐ul‐haq Hafizi,0,0,0,,,,,,,,3
1909168,Mohammad Akbar Oria,0,0,0,,,,,,,,3
1909168,Sangin Mohammad Rahmani,0,1,0,,,,,,,,3
1909168,Mahbob‐U‐lah Koshani,0,1,3,,,,,,,,3
1909168,Abdul Hasib Arian,0,2,1,,,,,,,,3
1909168,Mulla Ghulam Mohammad Rigi,0,0,0,,,,,,,,3
1909168,Ramazan Bashardost,0,0,11,,,,,,,,3
1909168,Abdul Majid Samim,1,0,2,,,,,,,,3
1909168,Mrs. Shahla Ata,3,0,0,,,,,,,,3
1909168,Dr. Ghulam Faroq Nijrabi,0,1,0,,,,,,,,3
1909168,Alhaj Abdul Ghafor Zori,1,0,2,,,,,,,,3
1909168,Mohammad Hashim Tawfiqi,0,0,1,,,,,,,,3
1909168,Hamed Karzai,87,97,48,,,,,,,,3
1909168,Dr. Abdullah Abdullah,89,48,84,,,,,,,,3
1909168,Dr. Frozan Fana,3,4,2,,,,,,,,3
1909168,Abdul Jabar Sabit,0,0,0,,,,,,,,3
1909168,Hidayat Amin Arsala,0,0,0,,,,,,,,3
1909168,Gul Ahmmad Yama ,0,0,1,,,,,,,,3
2003053,Haji Rahim Jan Shinzad,0,0,1,0,,,,,,,4
2003053,Mohammad Sarwar Ahmadzai,1,0,3,1,,,,,,,4
2003053,Eng. Moin‐ul‐din Ulfati,2,0,0,0,,,,,,,4
2003053,Dr. Habib Mangal,1,0,0,0,,,,,,,4
2003053,Zabih‐U‐llah Ghazi Noristani,7,3,5,5,,,,,,,4
2003053,Sayed Jalal Karim,1,1,1,0,,,,,,,4
2003053,Mirwais Yasini,1,2,0,2,,,,,,,4
2003053,Bismillah Shir,2,2,0,0,,,,,,,4
2003053,Bashir Ahmad Bizhan,0,0,0,0,,,,,,,4
2003053,Motasim Billah Mazhabi,0,1,0,0,,,,,,,4
2003053,Ashraf Ghani Ahmadzai,0,2,0,1,,,,,,,4
2003053,Abdul Latif Pedram,2,0,12,2,,,,,,,4
2003053,Shahnawaz Tanai,1,1,0,1,,,,,,,4
2003053,Mulla Abdul Salam Rakity,1,3,9,2,,,,,,,4
2003053,Zia‐ul‐haq Hafizi,0,0,0,0,,,,,,,4
2003053,Mohammad Akbar Oria,0,0,2,0,,,,,,,4
2003053,Sangin Mohammad Rahmani,1,1,0,1,,,,,,,4
2003053,Mahbob‐U‐lah Koshani,0,0,0,0,,,,,,,4
2003053,Abdul Hasib Arian,2,0,0,0,,,,,,,4
2003053,Mulla Ghulam Mohammad Rigi,0,2,0,0,,,,,,,4
2003053,Ramazan Bashardost,1,2,2,6,,,,,,,4
2003053,Abdul Majid Samim,0,0,0,0,,,,,,,4
2003053,Mrs. Shahla Ata,2,1,0,2,,,,,,,4
2003053,Dr. Ghulam Faroq Nijrabi,0,1,0,1,,,,,,,4
2003053,Alhaj Abdul Ghafor Zori,1,1,0,0,,,,,,,4
2003053,Mohammad Hashim Tawfiqi,0,1,0,0,,,,,,,4
2003053,Hamed Karzai,97,106,25,21,,,,,,,4
2003053,Dr. Abdullah Abdullah,72,81,26,26,,,,,,,4
2003053,Dr. Frozan Fana,2,3,0,1,,,,,,,4
2003053,Abdul Jabar Sabit,1,1,1,0,,,,,,,4
2003053,Hidayat Amin Arsala,0,0,1,0,,,,,,,4
2003053,Gul Ahmmad Yama ,1,0,0,0,,,,,,,4
2103050,Haji Rahim Jan Shinzad,1,0,2,,,,,,,,3
2103050,Mohammad Sarwar Ahmadzai,0,0,2,,,,,,,,3
2103050,Eng. Moin‐ul‐din Ulfati,0,0,1,,,,,,,,3
2103050,Dr. Habib Mangal,0,1,0,,,,,,,,3
2103050,Zabih‐U‐llah Ghazi Noristani,0,0,2,,,,,,,,3
2103050,Sayed Jalal Karim,1,1,0,,,,,,,,3
2103050,Mirwais Yasini,7,4,0,,,,,,,,3
2103050,Bismillah Shir,0,2,5,,,,,,,,3
2103050,Bashir Ahmad Bizhan,1,0,2,,,,,,,,3
2103050,Motasim Billah Mazhabi,0,1,2,,,,,,,,3
2103050,Ashraf Ghani Ahmadzai,1,0,0,,,,,,,,3
2103050,Abdul Latif Pedram,0,1,2,,,,,,,,3
2103050,Shahnawaz Tanai,0,1,2,,,,,,,,3
2103050,Mulla Abdul Salam Rakity,1,0,1,,,,,,,,3
2103050,Zia‐ul‐haq Hafizi,0,0,0,,,,,,,,3
2103050,Mohammad Akbar Oria,0,1,0,,,,,,,,3
2103050,Sangin Mohammad Rahmani,1,0,0,,,,,,,,3
2103050,Mahbob‐U‐lah Koshani,0,0,0,,,,,,,,3
2103050,Abdul Hasib Arian,4,3,2,,,,,,,,3
2103050,Mulla Ghulam Mohammad Rigi,1,1,1,,,,,,,,3
2103050,Ramazan Bashardost,3,0,2,,,,,,,,3
2103050,Abdul Majid Samim,0,0,1,,,,,,,,3
2103050,Mrs. Shahla Ata,2,0,5,,,,,,,,3
2103050,Dr. Ghulam Faroq Nijrabi,0,1,5,,,,,,,,3
2103050,Alhaj Abdul Ghafor Zori,0,1,1,,,,,,,,3
2103050,Mohammad Hashim Tawfiqi,2,2,3,,,,,,,,3
2103050,Hamed Karzai,34,14,16,,,,,,,,3
2103050,Dr. Abdullah Abdullah,74,56,49,,,,,,,,3
2103050,Dr. Frozan Fana,2,2,2,,,,,,,,3
2103050,Abdul Jabar Sabit,0,0,1,,,,,,,,3
2103050,Hidayat Amin Arsala,0,0,1,,,,,,,,3
2103050,Gul Ahmmad Yama ,1,1,0,,,,,,,,3
2206113,Haji Rahim Jan Shinzad,0,0,0,0,,,,,,,4
2206113,Mohammad Sarwar Ahmadzai,0,0,0,0,,,,,,,4
2206113,Eng. Moin‐ul‐din Ulfati,0,0,0,0,,,,,,,4
2206113,Dr. Habib Mangal,0,0,0,0,,,,,,,4
2206113,Zabih‐U‐llah Ghazi Noristani,1,0,0,0,,,,,,,4
2206113,Sayed Jalal Karim,0,0,0,0,,,,,,,4
2206113,Mirwais Yasini,0,0,0,0,,,,,,,4
2206113,Bismillah Shir,0,0,0,0,,,,,,,4
2206113,Bashir Ahmad Bizhan,0,0,0,0,,,,,,,4
2206113,Motasim Billah Mazhabi,0,0,0,0,,,,,,,4
2206113,Ashraf Ghani Ahmadzai,0,0,0,0,,,,,,,4
2206113,Abdul Latif Pedram,0,0,0,0,,,,,,,4
2206113,Shahnawaz Tanai,0,2,0,0,,,,,,,4
2206113,Mulla Abdul Salam Rakity,0,0,0,0,,,,,,,4
2206113,Zia‐ul‐haq Hafizi,0,0,0,0,,,,,,,4
2206113,Mohammad Akbar Oria,0,0,0,0,,,,,,,4
2206113,Sangin Mohammad Rahmani,0,0,0,0,,,,,,,4
2206113,Mahbob‐U‐lah Koshani,0,0,0,0,,,,,,,4
2206113,Abdul Hasib Arian,0,0,0,0,,,,,,,4
2206113,Mulla Ghulam Mohammad Rigi,0,0,0,0,,,,,,,4
2206113,Ramazan Bashardost,1,0,0,0,,,,,,,4
2206113,Abdul Majid Samim,0,1,0,0,,,,,,,4
2206113,Mrs. Shahla Ata,0,0,0,0,,,,,,,4
2206113,Dr. Ghulam Faroq Nijrabi,0,0,0,0,,,,,,,4
2206113,Alhaj Abdul Ghafor Zori,0,0,0,0,,,,,,,4
2206113,Mohammad Hashim Tawfiqi,0,0,0,0,,,,,,,4
2206113,Hamed Karzai,0,12,6,0,,,,,,,4
2206113,Dr. Abdullah Abdullah,102,115,114,79,,,,,,,4
2206113,Dr. Frozan Fana,0,0,0,0,,,,,,,4
2206113,Abdul Jabar Sabit,1,0,0,0,,,,,,,4
2206113,Hidayat Amin Arsala,0,0,0,0,,,,,,,4
2206113,Gul Ahmmad Yama ,9,0,1,0,,,,,,,4
2401016,Haji Rahim Jan Shinzad,0,0,0,0,1,0,0,1,0,,9
2401016,Mohammad Sarwar Ahmadzai,0,0,0,0,0,0,1,0,0,,9
2401016,Eng. Moin‐ul‐din Ulfati,1,0,0,0,0,1,0,0,0,,9
2401016,Dr. Habib Mangal,1,3,0,0,2,0,1,0,2,,9
2401016,Zabih‐U‐llah Ghazi Noristani,0,1,0,0,0,0,1,0,0,,9
2401016,Sayed Jalal Karim,3,3,4,1,1,0,5,3,0,,9
2401016,Mirwais Yasini,0,2,0,2,0,0,1,0,3,,9
2401016,Bismillah Shir,0,0,0,0,0,0,0,0,0,,9
2401016,Bashir Ahmad Bizhan,1,0,0,0,0,0,1,0,0,,9
2401016,Motasim Billah Mazhabi,10,5,1,4,6,4,2,2,3,,9
2401016,Ashraf Ghani Ahmadzai,11,12,17,7,14,4,11,12,4,,9
2401016,Abdul Latif Pedram,1,1,0,0,1,0,1,0,0,,9
2401016,Shahnawaz Tanai,1,1,1,1,6,1,1,0,4,,9
2401016,Mulla Abdul Salam Rakity,0,1,0,0,0,0,2,1,2,,9
2401016,Zia‐ul‐haq Hafizi,1,0,0,0,0,0,0,0,0,,9
2401016,Mohammad Akbar Oria,0,0,0,0,0,0,0,0,1,,9
2401016,Sangin Mohammad Rahmani,0,2,0,0,0,0,0,0,0,,9
2401016,Mahbob‐U‐lah Koshani,0,0,0,0,0,0,0,0,0,,9
2401016,Abdul Hasib Arian,0,0,0,0,0,0,0,0,0,,9
2401016,Mulla Ghulam Mohammad Rigi,0,0,0,0,0,0,0,0,0,,9
2401016,Ramazan Bashardost,14,18,12,17,13,11,17,16,8,,9
2401016,Abdul Majid Samim,0,0,0,0,0,0,0,0,0,,9
2401016,Mrs. Shahla Ata,0,2,0,0,0,0,0,1,0,,9
2401016,Dr. Ghulam Faroq Nijrabi,0,0,0,0,0,0,1,0,0,,9
2401016,Alhaj Abdul Ghafor Zori,0,1,0,0,0,0,1,0,0,,9
2401016,Mohammad Hashim Tawfiqi,0,0,0,0,0,0,0,0,0,,9
2401016,Hamed Karzai,163,126,86,90,110,128,101,93,104,,9
2401016,Dr. Abdullah Abdullah,202,151,116,101,96,108,85,97,123,,9
2401016,Dr. Frozan Fana,0,0,0,0,0,0,0,0,0,,9
2401016,Abdul Jabar Sabit,1,0,0,0,0,0,0,0,0,,9
2401016,Hidayat Amin Arsala,0,0,0,0,0,0,0,0,0,,9
2401016,Gul Ahmmad Yama ,1,0,0,0,1,0,0,0,1,,9
2407221,Haji Rahim Jan Shinzad,0,0,,,,,,,,,2
2407221,Mohammad Sarwar Ahmadzai,0,0,,,,,,,,,2
2407221,Eng. Moin‐ul‐din Ulfati,0,0,,,,,,,,,2
2407221,Dr. Habib Mangal,0,0,,,,,,,,,2
2407221,Zabih‐U‐llah Ghazi Noristani,1,0,,,,,,,,,2
2407221,Sayed Jalal Karim,0,0,,,,,,,,,2
2407221,Mirwais Yasini,1,0,,,,,,,,,2
2407221,Bismillah Shir,0,1,,,,,,,,,2
2407221,Bashir Ahmad Bizhan,0,0,,,,,,,,,2
2407221,Motasim Billah Mazhabi,0,0,,,,,,,,,2
2407221,Ashraf Ghani Ahmadzai,1,0,,,,,,,,,2
2407221,Abdul Latif Pedram,0,0,,,,,,,,,2
2407221,Shahnawaz Tanai,0,0,,,,,,,,,2
2407221,Mulla Abdul Salam Rakity,1,1,,,,,,,,,2
2407221,Zia‐ul‐haq Hafizi,0,0,,,,,,,,,2
2407221,Mohammad Akbar Oria,0,0,,,,,,,,,2
2407221,Sangin Mohammad Rahmani,0,0,,,,,,,,,2
2407221,Mahbob‐U‐lah Koshani,0,0,,,,,,,,,2
2407221,Abdul Hasib Arian,0,0,,,,,,,,,2
2407221,Mulla Ghulam Mohammad Rigi,0,0,,,,,,,,,2
2407221,Ramazan Bashardost,0,0,,,,,,,,,2
2407221,Abdul Majid Samim,1,1,,,,,,,,,2
2407221,Mrs. Shahla Ata,2,0,,,,,,,,,2
2407221,Dr. Ghulam Faroq Nijrabi,0,0,,,,,,,,,2
2407221,Alhaj Abdul Ghafor Zori,17,18,,,,,,,,,2
2407221,Mohammad Hashim Tawfiqi,0,0,,,,,,,,,2
2407221,Hamed Karzai,57,41,,,,,,,,,2
2407221,Dr. Abdullah Abdullah,178,267,,,,,,,,,2
2407221,Dr. Frozan Fana,1,0,,,,,,,,,2
2407221,Abdul Jabar Sabit,0,0,,,,,,,,,2
2407221,Hidayat Amin Arsala,0,0,,,,,,,,,2
2407221,Gul Ahmmad Yama ,1,0,,,,,,,,,2
2501004,Haji Rahim Jan Shinzad,0,1,,,,,,,,,2
2501004,Mohammad Sarwar Ahmadzai,3,2,,,,,,,,,2
2501004,Eng. Moin‐ul‐din Ulfati,0,0,,,,,,,,,2
2501004,Dr. Habib Mangal,1,0,,,,,,,,,2
2501004,Zabih‐U‐llah Ghazi Noristani,0,0,,,,,,,,,2
2501004,Sayed Jalal Karim,0,0,,,,,,,,,2
2501004,Mirwais Yasini,0,0,,,,,,,,,2
2501004,Bismillah Shir,0,0,,,,,,,,,2
2501004,Bashir Ahmad Bizhan,0,0,,,,,,,,,2
2501004,Motasim Billah Mazhabi,2,0,,,,,,,,,2
2501004,Ashraf Ghani Ahmadzai,17,2,,,,,,,,,2
2501004,Abdul Latif Pedram,0,0,,,,,,,,,2
2501004,Shahnawaz Tanai,0,0,,,,,,,,,2
2501004,Mulla Abdul Salam Rakity,0,0,,,,,,,,,2
2501004,Zia‐ul‐haq Hafizi,0,0,,,,,,,,,2
2501004,Mohammad Akbar Oria,0,0,,,,,,,,,2
2501004,Sangin Mohammad Rahmani,0,0,,,,,,,,,2
2501004,Mahbob‐U‐lah Koshani,0,0,,,,,,,,,2
2501004,Abdul Hasib Arian,0,2,,,,,,,,,2
2501004,Mulla Ghulam Mohammad Rigi,1,1,,,,,,,,,2
2501004,Ramazan Bashardost,62,29,,,,,,,,,2
2501004,Abdul Majid Samim,0,0,,,,,,,,,2
2501004,Mrs. Shahla Ata,0,0,,,,,,,,,2
2501004,Dr. Ghulam Faroq Nijrabi,0,0,,,,,,,,,2
2501004,Alhaj Abdul Ghafor Zori,0,2,,,,,,,,,2
2501004,Mohammad Hashim Tawfiqi,0,0,,,,,,,,,2
2501004,Hamed Karzai,76,39,,,,,,,,,2
2501004,Dr. Abdullah Abdullah,26,14,,,,,,,,,2
2501004,Dr. Frozan Fana,1,0,,,,,,,,,2
2501004,Abdul Jabar Sabit,1,0,,,,,,,,,2
2501004,Hidayat Amin Arsala,0,0,,,,,,,,,2
2501004,Gul Ahmmad Yama ,0,1,,,,,,,,,2
2703062,Haji Rahim Jan Shinzad,0,0,0,0,0,,,,,,5
2703062,Mohammad Sarwar Ahmadzai,0,0,0,0,0,,,,,,5
2703062,Eng. Moin‐ul‐din Ulfati,0,0,0,1,0,,,,,,5
2703062,Dr. Habib Mangal,0,0,0,0,0,,,,,,5
2703062,Zabih‐U‐llah Ghazi Noristani,0,0,0,0,0,,,,,,5
2703062,Sayed Jalal Karim,0,0,0,0,1,,,,,,5
2703062,Mirwais Yasini,0,0,0,0,2,,,,,,5
2703062,Bismillah Shir,0,0,0,0,1,,,,,,5
2703062,Bashir Ahmad Bizhan,0,0,0,1,0,,,,,,5
2703062,Motasim Billah Mazhabi,1,0,0,1,0,,,,,,5
2703062,Ashraf Ghani Ahmadzai,58,19,2,10,10,,,,,,5
2703062,Abdul Latif Pedram,0,0,0,0,1,,,,,,5
2703062,Shahnawaz Tanai,0,0,0,15,9,,,,,,5
2703062,Mulla Abdul Salam Rakity,0,0,0,0,0,,,,,,5
2703062,Zia‐ul‐haq Hafizi,0,0,0,0,0,,,,,,5
2703062,Mohammad Akbar Oria,0,0,0,0,0,,,,,,5
2703062,Sangin Mohammad Rahmani,0,0,0,0,0,,,,,,5
2703062,Mahbob‐U‐lah Koshani,0,0,0,0,0,,,,,,5
2703062,Abdul Hasib Arian,0,0,0,0,0,,,,,,5
2703062,Mulla Ghulam Mohammad Rigi,0,0,0,0,0,,,,,,5
2703062,Ramazan Bashardost,0,0,0,0,5,,,,,,5
2703062,Abdul Majid Samim,0,0,0,0,0,,,,,,5
2703062,Mrs. Shahla Ata,0,0,0,0,1,,,,,,5
2703062,Dr. Ghulam Faroq Nijrabi,0,0,0,0,0,,,,,,5
2703062,Alhaj Abdul Ghafor Zori,0,0,0,1,0,,,,,,5
2703062,Mohammad Hashim Tawfiqi,0,0,0,2,0,,,,,,5
2703062,Hamed Karzai,20,14,30,37,58,,,,,,5
2703062,Dr. Abdullah Abdullah,7,7,2,3,0,,,,,,5
2703062,Dr. Frozan Fana,1,1,0,8,0,,,,,,5
2703062,Abdul Jabar Sabit,0,0,0,0,0,,,,,,5
2703062,Hidayat Amin Arsala,0,0,0,0,0,,,,,,5
2703062,Gul Ahmmad Yama ,0,0,0,0,0,,,,,,5
2904020,Haji Rahim Jan Shinzad,0,0,1,1,1,,,,,,5
2904020,Mohammad Sarwar Ahmadzai,0,0,0,0,0,,,,,,5
2904020,Eng. Moin‐ul‐din Ulfati,0,0,0,1,0,,,,,,5
2904020,Dr. Habib Mangal,0,0,0,0,0,,,,,,5
2904020,Zabih‐U‐llah Ghazi Noristani,0,0,0,0,0,,,,,,5
2904020,Sayed Jalal Karim,1,0,0,0,0,,,,,,5
2904020,Mirwais Yasini,0,0,1,0,0,,,,,,5
2904020,Bismillah Shir,0,0,0,0,0,,,,,,5
2904020,Bashir Ahmad Bizhan,0,0,0,0,0,,,,,,5
2904020,Motasim Billah Mazhabi,0,0,2,1,0,,,,,,5
2904020,Ashraf Ghani Ahmadzai,0,3,3,5,2,,,,,,5
2904020,Abdul Latif Pedram,0,0,0,0,0,,,,,,5
2904020,Shahnawaz Tanai,0,0,0,1,0,,,,,,5
2904020,Mulla Abdul Salam Rakity,0,2,3,4,1,,,,,,5
2904020,Zia‐ul‐haq Hafizi,0,1,0,0,0,,,,,,5
2904020,Mohammad Akbar Oria,0,1,0,0,0,,,,,,5
2904020,Sangin Mohammad Rahmani,0,0,0,0,0,,,,,,5
2904020,Mahbob‐U‐lah Koshani,0,0,0,0,0,,,,,,5
2904020,Abdul Hasib Arian,0,0,0,0,0,,,,,,5
2904020,Mulla Ghulam Mohammad Rigi,0,0,0,0,0,,,,,,5
2904020,Ramazan Bashardost,1,0,0,0,0,,,,,,5
2904020,Abdul Majid Samim,0,0,0,0,0,,,,,,5
2904020,Mrs. Shahla Ata,1,1,0,0,2,,,,,,5
2904020,Dr. Ghulam Faroq Nijrabi,0,0,0,0,0,,,,,,5
2904020,Alhaj Abdul Ghafor Zori,0,0,0,0,0,,,,,,5
2904020,Mohammad Hashim Tawfiqi,0,0,0,0,0,,,,,,5
2904020,Hamed Karzai,7,11,21,26,11,,,,,,5
2904020,Dr. Abdullah Abdullah,2,0,5,3,1,,,,,,5
2904020,Dr. Frozan Fana,1,0,1,4,0,,,,,,5
2904020,Abdul Jabar Sabit,1,0,0,0,0,,,,,,5
2904020,Hidayat Amin Arsala,0,0,0,0,0,,,,,,5
2904020,Gul Ahmmad Yama ,1,0,0,0,0,,,,,,5
3108190,Haji Rahim Jan Shinzad,NA,0,0,0,0,,,,,,5
3108190,Mohammad Sarwar Ahmadzai,NA,0,0,0,0,,,,,,5
3108190,Eng. Moin‐ul‐din Ulfati,NA,0,0,0,0,,,,,,5
3108190,Dr. Habib Mangal,NA,0,0,0,0,,,,,,5
3108190,Zabih‐U‐llah Ghazi Noristani,NA,0,0,0,0,,,,,,5
3108190,Sayed Jalal Karim,NA,0,1,0,0,,,,,,5
3108190,Mirwais Yasini,NA,0,0,0,0,,,,,,5
3108190,Bismillah Shir,NA,0,0,0,0,,,,,,5
3108190,Bashir Ahmad Bizhan,NA,0,0,0,0,,,,,,5
3108190,Motasim Billah Mazhabi,NA,0,0,1,0,,,,,,5
3108190,Ashraf Ghani Ahmadzai,NA,0,0,0,0,,,,,,5
3108190,Abdul Latif Pedram,NA,0,0,0,0,,,,,,5
3108190,Shahnawaz Tanai,NA,0,0,0,0,,,,,,5
3108190,Mulla Abdul Salam Rakity,NA,0,1,0,1,,,,,,5
3108190,Zia‐ul‐haq Hafizi,NA,0,0,0,0,,,,,,5
3108190,Mohammad Akbar Oria,NA,0,0,0,0,,,,,,5
3108190,Sangin Mohammad Rahmani,NA,0,0,0,0,,,,,,5
3108190,Mahbob‐U‐lah Koshani,NA,0,0,0,0,,,,,,5
3108190,Abdul Hasib Arian,NA,0,0,0,0,,,,,,5
3108190,Mulla Ghulam Mohammad Rigi,NA,0,0,0,0,,,,,,5
3108190,Ramazan Bashardost,NA,0,0,1,0,,,,,,5
3108190,Abdul Majid Samim,NA,0,0,0,0,,,,,,5
3108190,Mrs. Shahla Ata,NA,0,0,1,0,,,,,,5
3108190,Dr. Ghulam Faroq Nijrabi,NA,0,0,0,0,,,,,,5
3108190,Alhaj Abdul Ghafor Zori,NA,0,0,0,0,,,,,,5
3108190,Mohammad Hashim Tawfiqi,NA,0,0,0,0,,,,,,5
3108190,Hamed Karzai,NA,83,67,214,52,,,,,,5
3108190,Dr. Abdullah Abdullah,NA,479,488,270,411,,,,,,5
3108190,Dr. Frozan Fana,NA,2,2,2,9,,,,,,5
3108190,Abdul Jabar Sabit,NA,0,0,1,1,,,,,,5
3108190,Hidayat Amin Arsala,NA,0,0,0,0,,,,,,5
3108190,Gul Ahmmad Yama ,NA,0,0,0,0,,,,,,5
3207161,Haji Rahim Jan Shinzad,0,0,,,,,,,,,2
3207161,Mohammad Sarwar Ahmadzai,0,0,,,,,,,,,2
3207161,Eng. Moin‐ul‐din Ulfati,1,0,,,,,,,,,2
3207161,Dr. Habib Mangal,0,0,,,,,,,,,2
3207161,Zabih‐U‐llah Ghazi Noristani,0,0,,,,,,,,,2
3207161,Sayed Jalal Karim,0,0,,,,,,,,,2
3207161,Mirwais Yasini,0,0,,,,,,,,,2
3207161,Bismillah Shir,0,0,,,,,,,,,2
3207161,Bashir Ahmad Bizhan,0,0,,,,,,,,,2
3207161,Motasim Billah Mazhabi,0,0,,,,,,,,,2
3207161,Ashraf Ghani Ahmadzai,0,0,,,,,,,,,2
3207161,Abdul Latif Pedram,0,1,,,,,,,,,2
3207161,Shahnawaz Tanai,0,0,,,,,,,,,2
3207161,Mulla Abdul Salam Rakity,0,0,,,,,,,,,2
3207161,Zia‐ul‐haq Hafizi,0,0,,,,,,,,,2
3207161,Mohammad Akbar Oria,0,0,,,,,,,,,2
3207161,Sangin Mohammad Rahmani,0,0,,,,,,,,,2
3207161,Mahbob‐U‐lah Koshani,0,0,,,,,,,,,2
3207161,Abdul Hasib Arian,0,0,,,,,,,,,2
3207161,Mulla Ghulam Mohammad Rigi,1,0,,,,,,,,,2
3207161,Ramazan Bashardost,118,121,,,,,,,,,2
3207161,Abdul Majid Samim,0,0,,,,,,,,,2
3207161,Mrs. Shahla Ata,0,1,,,,,,,,,2
3207161,Dr. Ghulam Faroq Nijrabi,0,1,,,,,,,,,2
3207161,Alhaj Abdul Ghafor Zori,0,0,,,,,,,,,2
3207161,Mohammad Hashim Tawfiqi,0,1,,,,,,,,,2
3207161,Hamed Karzai,8,0,,,,,,,,,2
3207161,Dr. Abdullah Abdullah,5,8,,,,,,,,,2
3207161,Dr. Frozan Fana,0,3,,,,,,,,,2
3207161,Abdul Jabar Sabit,0,0,,,,,,,,,2
3207161,Hidayat Amin Arsala,0,0,,,,,,,,,2
3207161,Gul Ahmmad Yama ,0,0,,,,,,,,,2
3406101,Haji Rahim Jan Shinzad,0,0,0,0,,,,,,,4
3406101,Mohammad Sarwar Ahmadzai,0,0,0,0,,,,,,,4
3406101,Eng. Moin‐ul‐din Ulfati,0,0,0,0,,,,,,,4
